Timestamp,estimated-transaction-volume-usd
2020-02-05 00:00:00,1182655805.23487
2020-02-06 00:00:00,3323586288.2882
2020-02-07 00:00:00,1803840353.46757
2020-02-08 00:00:00,1443920309.06251
2020-02-09 00:00:00,744577606.607648
2020-02-10 00:00:00,1655558310.37745
2020-02-11 00:00:00,2306736286.50665
2020-02-12 00:00:00,1870288291.39479
2020-02-13 00:00:00,1903943551.24095
2020-02-14 00:00:00,1546031520.68268
2020-02-15 00:00:00,1109593958.57004
2020-02-16 00:00:00,1638768688.21711
2020-02-17 00:00:00,2253057178.21877
2020-02-18 00:00:00,1513418378.62798
2020-02-19 00:00:00,1880304367.67908
2020-02-20 00:00:00,1635169613.46713
2020-02-21 00:00:00,1133722528.69818
2020-02-22 00:00:00,508369260.661711
2020-02-23 00:00:00,737289757.885203
2020-02-24 00:00:00,1060129347.02799
2020-02-25 00:00:00,1088999982.0479
2020-02-26 00:00:00,1306061365.11718
2020-02-27 00:00:00,2025910515.26091
2020-02-28 00:00:00,1789999976.54431
2020-02-29 00:00:00,614926644.926824
2020-03-01 00:00:00,549446378.675048
2020-03-02 00:00:00,1226689506.9734
2020-03-03 00:00:00,1346019714.60831
2020-03-04 00:00:00,1344613313.04405
2020-03-05 00:00:00,1347117308.56223
2020-03-06 00:00:00,1586746058.90616
2020-03-07 00:00:00,714006122.12699
2020-03-08 00:00:00,750461852.241262
2020-03-09 00:00:00,2012070398.88597
2020-03-10 00:00:00,1642231325.0775
2020-03-11 00:00:00,1574744357.10949
2020-03-12 00:00:00,3596290367.00052
2020-03-13 00:00:00,2755019578.84146
2020-03-14 00:00:00,1169201200.62799
2020-03-15 00:00:00,691118819.656607
2020-03-16 00:00:00,1829202302.65315
2020-03-17 00:00:00,1553039642.47712
2020-03-18 00:00:00,1087150158.46778
2020-03-19 00:00:00,1203126598.80139
2020-03-20 00:00:00,2081996655.25232
2020-03-21 00:00:00,647373597.906475
2020-03-22 00:00:00,707671399.167601
2020-03-23 00:00:00,1055238675.13386
2020-03-24 00:00:00,1896290040.77095
2020-03-25 00:00:00,939872246.666284
2020-03-26 00:00:00,982877529.995054
2020-03-27 00:00:00,1213708784.84108
2020-03-28 00:00:00,606386218.694661
2020-03-29 00:00:00,579110788.065739
2020-03-30 00:00:00,1063117757.4694
2020-03-31 00:00:00,1183183832.53956
2020-04-01 00:00:00,861593745.667491
2020-04-02 00:00:00,1112746186.31126
2020-04-03 00:00:00,996027773.773442
2020-04-04 00:00:00,461924504.587505
2020-04-05 00:00:00,446883068.920588
2020-04-06 00:00:00,1903887715.82672
2020-04-07 00:00:00,1534435754.21386
2020-04-08 00:00:00,959560031.91941
2020-04-09 00:00:00,2311484767.99329
2020-04-10 00:00:00,1101942938.40979
2020-04-11 00:00:00,467888135.693746
2020-04-12 00:00:00,408486669.553085
2020-04-13 00:00:00,1124828313.502
2020-04-14 00:00:00,824353875.169474
2020-04-15 00:00:00,1009167505.32317
2020-04-16 00:00:00,1278047926.54404
2020-04-17 00:00:00,1073444827.62685
2020-04-18 00:00:00,519833202.144473
2020-04-19 00:00:00,458165164.115702
2020-04-20 00:00:00,999366645.3129
2020-04-21 00:00:00,1086827836.50855
2020-04-22 00:00:00,950788113.035903
2020-04-23 00:00:00,1287058107.13864
2020-04-24 00:00:00,1901237345.55861
2020-04-25 00:00:00,588383800.374401
2020-04-26 00:00:00,477350119.694664
2020-04-27 00:00:00,1244890678.78536
2020-04-28 00:00:00,1057322602.34099
2020-04-29 00:00:00,3184852305.57904
2020-04-30 00:00:00,2685333576.87795
2020-05-01 00:00:00,1977433108.12039
2020-05-02 00:00:00,650315088.980719
2020-05-03 00:00:00,798356910.646175
2020-05-04 00:00:00,1301213020.58341
2020-05-05 00:00:00,1158788354.57839
2020-05-06 00:00:00,1639157502.58385
2020-05-07 00:00:00,1938783579.01866
2020-05-08 00:00:00,2581331592.43038
2020-05-09 00:00:00,1891310409.07318
2020-05-10 00:00:00,1160570547.66815
2020-05-11 00:00:00,1697952428.5878
2020-05-12 00:00:00,1902634189.74064
2020-05-13 00:00:00,1840743652.80359
2020-05-14 00:00:00,1256024234.83165
2020-05-15 00:00:00,1570409119.92827
2020-05-16 00:00:00,904101584.161914
2020-05-17 00:00:00,554234698.77281
2020-05-18 00:00:00,1522447447.77392
2020-05-19 00:00:00,1324908761.86765
2020-05-20 00:00:00,1698883644.51521
2020-05-21 00:00:00,1827598465.30696
2020-05-22 00:00:00,1309276220.21627
2020-05-23 00:00:00,659872561.67834
2020-05-24 00:00:00,981745455.338841
2020-05-25 00:00:00,2386079966.12279
2020-05-26 00:00:00,1028006698.0951
2020-05-27 00:00:00,1653961345.48304
2020-05-28 00:00:00,1299498648.03744
2020-05-29 00:00:00,1652605318.46225
2020-05-30 00:00:00,726174719.659483
2020-05-31 00:00:00,1560857802.00739
2020-06-01 00:00:00,2405059313.78643
2020-06-02 00:00:00,2689299632.09421
2020-06-03 00:00:00,1367910769.13515
2020-06-04 00:00:00,1754810883.71382
2020-06-05 00:00:00,1798108013.43404
2020-06-06 00:00:00,578237010.345349
2020-06-07 00:00:00,500851759.616004
2020-06-08 00:00:00,1476953360.63616
2020-06-09 00:00:00,1189532513.05837
2020-06-10 00:00:00,1185046064.64972
2020-06-11 00:00:00,2319865799.72096
2020-06-12 00:00:00,1189940932.56761
2020-06-13 00:00:00,576532445.734542
2020-06-14 00:00:00,459031700.888373
2020-06-15 00:00:00,1689895109.32884
2020-06-16 00:00:00,1657379522.9407
2020-06-17 00:00:00,1698265606.83664
2020-06-18 00:00:00,1191197355.42604
2020-06-19 00:00:00,2333210102.27051
2020-06-20 00:00:00,580481419.614336
2020-06-21 00:00:00,536969560.490895
2020-06-22 00:00:00,1369587319.75579
2020-06-23 00:00:00,2158044283.7941
2020-06-24 00:00:00,1668568262.54677
2020-06-25 00:00:00,1809758026.47067
2020-06-26 00:00:00,1982165061.32764
2020-06-27 00:00:00,598209748.027246
2020-06-28 00:00:00,602227413.240989
2020-06-29 00:00:00,1094780887.00755
2020-06-30 00:00:00,964046737.852914
2020-07-01 00:00:00,1468279709.0132
2020-07-02 00:00:00,1329290846.49266
2020-07-03 00:00:00,1162725810.99092
2020-07-04 00:00:00,598371117.138459
2020-07-05 00:00:00,511532010.235418
2020-07-06 00:00:00,1413260028.33242
2020-07-07 00:00:00,1265052644.49911
2020-07-08 00:00:00,1582500913.17443
2020-07-09 00:00:00,1383313673.42838
2020-07-10 00:00:00,1239897769.81168
2020-07-11 00:00:00,576572385.558404
2020-07-12 00:00:00,481367498.713169
2020-07-13 00:00:00,1354265482.01243
2020-07-14 00:00:00,1245429103.12721
2020-07-15 00:00:00,1239461867.82262
2020-07-16 00:00:00,1266988570.14269
2020-07-17 00:00:00,1100985768.81717
2020-07-18 00:00:00,699138625.60008
2020-07-19 00:00:00,635003579.074158
2020-07-20 00:00:00,1056788376.71222
2020-07-21 00:00:00,1326906299.31485
2020-07-22 00:00:00,1606938398.15599
2020-07-23 00:00:00,1733033896.10933
2020-07-24 00:00:00,1581504621.43281
2020-07-25 00:00:00,895321520.430384
2020-07-26 00:00:00,1009262428.00711
2020-07-27 00:00:00,2520983909.08391
2020-07-28 00:00:00,2732598812.18318
2020-07-29 00:00:00,2066537370.29674
2020-07-30 00:00:00,1893559564.52982
2020-07-31 00:00:00,2132382806.80711
2020-08-01 00:00:00,1282524246.37756
2020-08-02 00:00:00,1161811695.51631
2020-08-03 00:00:00,2630857377.15599
2020-08-04 00:00:00,1514661048.79905
2020-08-05 00:00:00,1382305624.12346
2020-08-06 00:00:00,2122100338.58475
2020-08-07 00:00:00,1897594213.63528
2020-08-08 00:00:00,957307311.265865
2020-08-09 00:00:00,819746332.084762
2020-08-10 00:00:00,2038494057.068
2020-08-11 00:00:00,1833511322.68141
2020-08-12 00:00:00,1622537211.16193
2020-08-13 00:00:00,1705063980.69705
2020-08-14 00:00:00,2293744966.95202
2020-08-15 00:00:00,1090367766.0598
2020-08-16 00:00:00,923018319.347379
2020-08-17 00:00:00,2046439654.49524
2020-08-18 00:00:00,2363375056.9934
2020-08-19 00:00:00,1951302613.8825393
2020-08-20 00:00:00,1599895179.606914
2020-08-21 00:00:00,1516606230.5688822
2020-08-22 00:00:00,947590518.3606329
2020-08-23 00:00:00,694626473.0813165
2020-08-24 00:00:00,1349526577.4472823
2020-08-25 00:00:00,1571905464.0375934
2020-08-26 00:00:00,1606738709.2854536
2020-08-27 00:00:00,1582727807.8585138
2020-08-28 00:00:00,2013696414.016841
2020-08-29 00:00:00,936108106.0835737
2020-08-30 00:00:00,1092133417.798481
2020-08-31 00:00:00,2351032934.550586
2020-09-01 00:00:00,2357189690.750896
2020-09-02 00:00:00,2108369094.4854293
2020-09-03 00:00:00,2195667067.2480316
2020-09-04 00:00:00,2512517216.225265
2020-09-05 00:00:00,1263375218.8698335
2020-09-06 00:00:00,942632672.8111798
2020-09-07 00:00:00,1747148281.5062864
2020-09-08 00:00:00,1706304707.7497606
2020-09-09 00:00:00,1479239533.7312331
2020-09-10 00:00:00,1510201425.9578102
2020-09-11 00:00:00,1615058494.599918
2020-09-12 00:00:00,855809354.7957093
2020-09-13 00:00:00,786517189.8096939
2020-09-14 00:00:00,1641329657.9907258
2020-09-15 00:00:00,1675152816.8943894
2020-09-16 00:00:00,1875402238.1826138
2020-09-17 00:00:00,1728645381.2338386
2020-09-18 00:00:00,1937356456.84136
2020-09-19 00:00:00,1020812737.2328732
2020-09-20 00:00:00,845867147.6809912
2020-09-21 00:00:00,1618550493.708504
2020-09-22 00:00:00,1620744900.8434787
2020-09-23 00:00:00,1930400508.768271
2020-09-24 00:00:00,2038281713.5185595
2020-09-25 00:00:00,1904178398.6342678
2020-09-26 00:00:00,794309819.7184452
2020-09-27 00:00:00,789919236.0190964
2020-09-28 00:00:00,1644928781.8498938
2020-09-29 00:00:00,1756325729.5985732
2020-09-30 00:00:00,1561125507.1341772
2020-10-01 00:00:00,1674944661.581599
2020-10-02 00:00:00,2283910067.2491984
2020-10-03 00:00:00,846455550.5192969
2020-10-04 00:00:00,634742572.527444
2020-10-05 00:00:00,1343799081.1799047
2020-10-06 00:00:00,1385299160.190378
2020-10-07 00:00:00,1847973952.4246747
2020-10-08 00:00:00,1564119346.8517392
2020-10-09 00:00:00,2052602359.6675017
2020-10-10 00:00:00,1149403530.058942
2020-10-11 00:00:00,651622749.4229141
2020-10-12 00:00:00,1519550414.7656412
2020-10-13 00:00:00,1713107902.128088
2020-10-14 00:00:00,1641335688.119119
2020-10-15 00:00:00,1656087273.91197
2020-10-16 00:00:00,1735871118.0383928
2020-10-17 00:00:00,694375228.5853593
2020-10-18 00:00:00,564810368.5227593
2020-10-19 00:00:00,1621572965.596006
2020-10-20 00:00:00,1656442476.473881
2020-10-21 00:00:00,2381891958.1275086
2020-10-22 00:00:00,3311533243.6679773
2020-10-23 00:00:00,2772642131.3782315
2020-10-24 00:00:00,1019815578.520192
2020-10-25 00:00:00,770092624.095325
2020-10-26 00:00:00,2143577766.8448274
2020-10-27 00:00:00,1916977068.721834
2020-10-28 00:00:00,2517314639.707993
2020-10-29 00:00:00,2135566368.3007386
2020-10-30 00:00:00,1893674939.1413562
2020-10-31 00:00:00,1316281834.8887045
2020-11-01 00:00:00,1188080329.7413285
2020-11-02 00:00:00,1715336327.8298092
2020-11-03 00:00:00,3811487630.8471503
2020-11-04 00:00:00,1988917620.2442853
2020-11-05 00:00:00,5149644713.046795
2020-11-06 00:00:00,3527917034.289506
2020-11-07 00:00:00,1502513708.7042077
2020-11-08 00:00:00,1123463511.0622897
2020-11-09 00:00:00,2728063355.8702464
2020-11-10 00:00:00,2632911827.6774883
2020-11-11 00:00:00,2715135370.028515
2020-11-12 00:00:00,3262813497.119191
2020-11-13 00:00:00,2656697442.1882963
2020-11-14 00:00:00,1356685552.9036057
2020-11-15 00:00:00,795037576.249102
2020-11-16 00:00:00,2343880257.789508
2020-11-17 00:00:00,3117390382.4550147
2020-11-18 00:00:00,4148880836.428013
2020-11-19 00:00:00,2649430667.646257
2020-11-20 00:00:00,4202034216.731514
2020-11-21 00:00:00,2261632554.633789
2020-11-22 00:00:00,1454587916.630766
2020-11-23 00:00:00,2703213540.7977214
2020-11-24 00:00:00,4162955937.5419774
2020-11-25 00:00:00,3581534995.903928
2020-11-26 00:00:00,3560329146.149023
2020-11-27 00:00:00,3539855459.5656195
2020-11-28 00:00:00,1310741286.2452636
2020-11-29 00:00:00,1353406964.7056353
2020-11-30 00:00:00,3302208582.0160117
2020-12-01 00:00:00,4627255393.593444
2020-12-02 00:00:00,2983704874.188316
2020-12-03 00:00:00,2744199631.0179462
2020-12-04 00:00:00,3109317273.318671
2020-12-05 00:00:00,1245963842.4548998
2020-12-06 00:00:00,1002450424.9438207
2020-12-07 00:00:00,2103990331.796725
2020-12-08 00:00:00,3771844232.261542
2020-12-09 00:00:00,2599989621.4131374
2020-12-10 00:00:00,3877167091.86871
2020-12-11 00:00:00,2913875514.564554
2020-12-12 00:00:00,1929697457.1383855
2020-12-13 00:00:00,3450322095.0157766
2020-12-14 00:00:00,2685900125.77615
2020-12-15 00:00:00,3108771396.732216
2020-12-16 00:00:00,4228699631.5529056
2020-12-17 00:00:00,5540206537.115145
2020-12-18 00:00:00,6176614857.997192
2020-12-19 00:00:00,2768897617.388285
2020-12-20 00:00:00,2436345570.703207
2020-12-21 00:00:00,3918912338.912008
2020-12-22 00:00:00,6418279942.846496
2020-12-23 00:00:00,6427851084.363599
2020-12-24 00:00:00,4019021845.006808
2020-12-25 00:00:00,2352003684.944295
2020-12-26 00:00:00,2615234142.573132
2020-12-27 00:00:00,4714768342.628513
2020-12-28 00:00:00,8026930076.872239
2020-12-29 00:00:00,5504342175.362542
2020-12-30 00:00:00,5840540994.996466
2020-12-31 00:00:00,5636631338.131147
2021-01-01 00:00:00,4343208402.410698
2021-01-02 00:00:00,6152237015.4746895
2021-01-03 00:00:00,5847742860.444979
2021-01-04 00:00:00,7503147813.225784
2021-01-05 00:00:00,6775407806.433055
2021-01-06 00:00:00,7549976673.166344
2021-01-07 00:00:00,9896769612.735806
2021-01-08 00:00:00,8838843563.36015
2021-01-09 00:00:00,5814286455.439408
2021-01-10 00:00:00,4278195465.100052
2021-01-11 00:00:00,6926936905.870075
2021-01-12 00:00:00,7357383072.698131
2021-01-13 00:00:00,5277220346.7589445
2021-01-14 00:00:00,8352711917.09365
2021-01-15 00:00:00,6530346131.6429825
2021-01-16 00:00:00,2570302174.9651437
2021-01-17 00:00:00,2561329124.5043206
2021-01-18 00:00:00,3849376580.2371182
2021-01-19 00:00:00,7509307340.108117
2021-01-20 00:00:00,5094690667.83868
2021-01-21 00:00:00,4661464273.179369
2021-01-22 00:00:00,5354605407.599176
2021-01-23 00:00:00,2103201286.0037167
2021-01-24 00:00:00,1966307038.6473134
2021-01-25 00:00:00,3905630182.601754
2021-01-26 00:00:00,4228927064.0523696
2021-01-27 00:00:00,5425004803.729349
2021-01-28 00:00:00,4988231552.939995
2021-01-29 00:00:00,8288844085.460961
2021-01-30 00:00:00,3416568799.038823
2021-01-31 00:00:00,3119627987.413366
2021-02-01 00:00:00,4586348228.014149
2021-02-02 00:00:00,4346023783.550835
2021-02-03 00:00:00,4985868433.536457
2021-02-04 00:00:00,6269136960.242842
2021-02-05 00:00:00,6157892770.648826
2021-02-06 00:00:00,4577756277.630126
2021-02-07 00:00:00,3515624989.356609
2021-02-08 00:00:00,8364117755.063739
2021-02-09 00:00:00,10834628125.018213
2021-02-10 00:00:00,7305646115.878271
2021-02-11 00:00:00,6333458804.686527
2021-02-12 00:00:00,7811431839.715774
2021-02-13 00:00:00,3676762390.3643637
2021-02-14 00:00:00,3102283702.90204
2021-02-15 00:00:00,5028594620.989651
2021-02-16 00:00:00,6187880486.479969
2021-02-17 00:00:00,7740989999.164483
2021-02-18 00:00:00,8027247241.935083
2021-02-19 00:00:00,8975014334.61605
2021-02-20 00:00:00,6995147926.057189
2021-02-21 00:00:00,7839947832.124444
2021-02-22 00:00:00,8515953765.557784
2021-02-23 00:00:00,12102608267.13961
2021-02-24 00:00:00,9123958043.345936
2021-02-25 00:00:00,8084434721.151986
2021-02-26 00:00:00,7202864759.149535
2021-02-27 00:00:00,3416482976.250144
2021-02-28 00:00:00,3227571917.3888235
2021-03-01 00:00:00,5867267655.439818
2021-03-02 00:00:00,6707252970.14486
2021-03-03 00:00:00,6540727319.73289
2021-03-04 00:00:00,5254550974.76691
2021-03-05 00:00:00,8571816585.961295
2021-03-06 00:00:00,2814010102.6878242
2021-03-07 00:00:00,3256898858.6546917
2021-03-08 00:00:00,6455368739.454128
2021-03-09 00:00:00,7267886049.152834
2021-03-10 00:00:00,7607218390.253023
2021-03-11 00:00:00,7815260934.970914
2021-03-12 00:00:00,8389445169.75331
2021-03-13 00:00:00,6252538514.7425
2021-03-14 00:00:00,5914693356.069364
2021-03-15 00:00:00,7391203818.270152
2021-03-16 00:00:00,8414319042.315213
2021-03-17 00:00:00,6410069887.531584
2021-03-18 00:00:00,5684429157.027738
