Timestamp,utxo-count
2019-11-08 02:28:50,63701305
2019-11-08 20:27:18,63718887
2019-11-09 16:45:10,63748682
2019-11-10 09:05:07,63675604
2019-11-10 23:58:18,63680750
2019-11-11 17:32:50,63700641
2019-11-12 09:32:49,63729944
2019-11-13 07:23:24,63769927
2019-11-14 00:49:31,63766850
2019-11-14 15:26:46,63782415
2019-11-15 06:46:14,63726588
2019-11-16 00:39:32,63705430
2019-11-16 17:33:38,63531405
2019-11-17 10:57:46,63299206
2019-11-18 02:40:21,63220363
2019-11-18 21:00:30,63230882
2019-11-19 17:09:12,63195051
2019-11-20 08:47:03,63227972
2019-11-21 03:55:25,63304900
2019-11-21 22:34:01,63343351
2019-11-22 19:08:44,63476837
2019-11-23 10:33:24,63478491
2019-11-24 01:56:20,63520230
2019-11-24 22:32:01,63586005
2019-11-25 17:08:56,63649465
2019-11-26 16:12:45,63701962
2019-11-27 11:21:42,63659209
2019-11-28 02:43:21,63713853
2019-11-28 20:26:28,63731491
2019-11-29 15:14:36,63804152
2019-11-30 11:17:22,63821303
2019-12-01 07:05:31,63871813
2019-12-02 00:59:29,63920991
2019-12-02 17:50:11,63963188
2019-12-03 12:22:20,64001210
2019-12-04 04:03:12,64048611
2019-12-04 19:57:25,64059511
2019-12-05 12:58:08,64110434
2019-12-06 07:23:54,64149177
2019-12-06 23:50:20,64108534
2019-12-07 17:28:49,64129257
2019-12-08 09:15:44,64164210
2019-12-09 02:49:20,64191239
2019-12-09 19:37:59,64155703
2019-12-10 15:43:17,64156981
2019-12-11 09:22:07,64162427
2019-12-12 02:46:57,64084008
2019-12-12 22:21:06,64099397
2019-12-13 15:25:49,64151964
2019-12-14 08:19:58,64160040
2019-12-15 02:49:05,64203418
2019-12-15 23:30:02,64164738
2019-12-16 16:08:32,64119401
2019-12-17 08:54:06,64032128
2019-12-18 03:50:07,63964133
2019-12-18 23:04:31,63995578
2019-12-19 15:05:48,64003487
2019-12-20 08:34:39,64033464
2019-12-21 00:18:53,64062511
2019-12-21 14:44:07,64108232
2019-12-22 05:39:36,64180948
2019-12-22 21:05:15,64186281
2019-12-23 13:52:37,64207842
2019-12-24 10:49:58,64233237
2019-12-25 06:04:47,64283642
2019-12-26 00:53:26,64291432
2019-12-26 16:25:25,64293225
2019-12-27 10:58:09,64355708
2019-12-28 05:20:05,64416131
2019-12-28 21:39:27,64454567
2019-12-29 13:37:07,64509734
2019-12-30 07:03:18,64551330
2019-12-30 21:08:56,64543203
2019-12-31 16:12:54,64577588
2020-01-01 08:54:18,64612259
2020-01-01 22:32:35,64637065
2020-01-02 16:12:42,64667823
2020-01-03 08:50:18,64708128
2020-01-04 00:37:15,64705985
2020-01-04 16:32:53,64746273
2020-01-05 08:09:19,64819402
2020-01-05 23:27:06,64860759
2020-01-06 18:03:12,64882259
2020-01-07 11:18:57,64917079
2020-01-08 00:45:14,64944365
2020-01-08 19:09:29,64987517
2020-01-09 11:47:05,64980571
2020-01-10 04:03:02,64980192
2020-01-10 21:14:09,64978451
2020-01-11 13:59:40,65041724
2020-01-12 05:45:19,65113527
2020-01-12 23:00:46,65127522
2020-01-13 15:00:09,65119354
2020-01-14 10:59:47,65121315
2020-01-15 04:21:47,65126631
2020-01-15 22:17:41,65136504
2020-01-16 15:09:44,65156203
2020-01-17 04:48:06,65207138
2020-01-17 22:20:28,65218957
2020-01-18 16:09:20,65262553
2020-01-19 11:44:35,65322867
2020-01-20 05:42:39,65376113
2020-01-20 21:24:58,65363819
2020-01-21 12:44:42,65376474
2020-01-22 08:06:18,65365019
2020-01-22 23:32:11,65339840
2020-01-23 16:04:37,65317205
2020-01-24 09:35:06,65323560
2020-01-25 02:01:03,65281777
2020-01-25 17:12:05,65279308
2020-01-26 10:34:35,65276127
2020-01-27 04:39:45,65326682
2020-01-28 00:33:54,65309079
2020-01-28 18:04:44,65292824
2020-01-29 11:01:21,65293305
2020-01-30 02:33:15,65346396
2020-01-30 20:27:58,65360170
2020-01-31 13:44:29,65371953
2020-02-01 05:55:20,65419819
2020-02-02 00:19:28,65401246
2020-02-02 19:12:24,65382267
2020-02-03 13:20:55,65411598
2020-02-04 06:02:30,65344039
2020-02-05 00:49:26,65320891
2020-02-05 16:45:16,65344539
2020-02-06 10:17:47,65359333
2020-02-07 05:31:34,65314281
2020-02-08 00:43:54,65294053
2020-02-08 18:29:25,65253095
2020-02-09 13:40:56,65275827
2020-02-10 06:51:10,65305004
2020-02-11 03:36:54,65321834
2020-02-11 21:33:34,65307477
2020-02-12 16:32:26,65321906
2020-02-13 10:26:33,65324912
2020-02-14 03:03:05,65341486
2020-02-14 22:55:10,65392115
2020-02-15 17:15:41,65402088
2020-02-16 10:23:54,65454693
2020-02-17 04:38:17,65507435
2020-02-17 21:01:51,65515376
2020-02-18 14:42:48,65538654
2020-02-19 07:41:19,65529941
2020-02-20 04:03:18,65553249
2020-02-20 22:57:50,65562992
2020-02-21 13:58:19,65543520
2020-02-22 09:02:35,65630029
2020-02-23 02:37:26,65691826
2020-02-23 20:49:32,65709018
2020-02-24 15:50:55,65737703
2020-02-25 08:14:21,65770101
2020-02-26 03:21:41,65829882
2020-02-26 22:05:29,65872535
2020-02-27 15:44:49,65883249
2020-02-28 08:50:53,65943981
2020-02-29 00:21:31,65956610
2020-02-29 17:39:27,66004300
2020-03-01 10:33:23,66021159
2020-03-02 01:26:41,66063459
2020-03-02 18:47:45,66087912
2020-03-03 11:27:15,66105073
2020-03-04 04:08:15,66049478
2020-03-04 20:04:27,65938831
2020-03-05 10:02:40,65918132
2020-03-06 02:32:11,65952425
2020-03-06 21:01:23,65984406
2020-03-07 12:11:34,65993485
2020-03-08 05:54:47,66059526
2020-03-08 19:47:02,66074028
2020-03-09 13:38:42,66100394
2020-03-10 08:05:22,66103841
2020-03-11 02:48:26,66105711
2020-03-12 01:23:36,66142477
2020-03-12 18:08:45,66136263
2020-03-13 14:39:47,66175502
2020-03-14 08:51:28,66156103
2020-03-15 09:02:20,66162735
2020-03-16 04:53:47,66132694
2020-03-17 03:33:41,66191364
2020-03-17 23:56:39,66238848
2020-03-19 01:57:21,66351454
2020-03-20 01:16:05,66417163
2020-03-21 01:00:35,66540534
2020-03-21 21:24:40,66546765
2020-03-22 17:16:30,66596096
2020-03-23 17:48:39,66677317
2020-03-24 12:35:00,66659521
2020-03-25 11:46:00,66734871
2020-03-26 09:55:38,66817010
2020-03-27 00:58:34,66652586
2020-03-27 17:44:54,66580427
2020-03-28 11:15:25,66622106
2020-03-29 06:30:44,66688972
2020-03-29 23:56:56,66723261
2020-03-30 17:23:51,66739409
2020-03-31 09:32:44,66713918
2020-04-01 01:42:46,66689858
2020-04-01 18:54:11,66650246
2020-04-02 12:27:23,66597754
2020-04-03 05:58:14,66624433
2020-04-04 01:32:25,66634428
2020-04-04 17:13:35,66561976
2020-04-05 09:35:44,66560538
2020-04-05 23:49:10,66570790
2020-04-06 18:54:40,66619319
2020-04-07 10:40:08,66467429
2020-04-08 03:25:24,66484949
2020-04-08 21:23:42,66487925
2020-04-09 15:09:04,66520252
2020-04-10 06:58:29,66541027
2020-04-10 22:33:30,66561540
2020-04-11 14:39:28,66615894
2020-04-12 06:23:26,66681719
2020-04-12 23:48:50,66676643
2020-04-13 14:57:05,66704252
2020-04-14 04:20:22,66700455
2020-04-14 21:54:14,66728907
2020-04-15 11:47:46,66643554
2020-04-16 04:27:45,66706200
2020-04-16 20:18:46,66727924
2020-04-17 16:37:48,66674718
2020-04-18 10:19:10,66590183
2020-04-19 02:03:22,66621631
2020-04-19 19:16:28,66629179
2020-04-20 11:55:54,66655955
2020-04-21 05:04:39,66705896
2020-04-21 21:57:44,66746961
2020-04-22 15:27:03,66837242
2020-04-23 11:57:58,66885990
2020-04-24 04:44:57,66887876
2020-04-24 23:24:28,66934669
2020-04-25 19:36:26,66928361
2020-04-26 14:11:49,66777338
2020-04-27 08:25:21,66797357
2020-04-28 03:11:05,66843723
2020-04-28 17:26:41,66768893
2020-04-29 11:53:45,66796387
2020-04-30 07:20:18,66916276
2020-05-01 02:23:04,66997634
2020-05-01 21:39:33,67065046
2020-05-02 14:48:07,66911324
2020-05-03 06:12:40,66728323
2020-05-03 22:39:26,66628241
2020-05-04 14:06:39,66617267
2020-05-05 06:45:51,66621587
2020-05-05 23:23:41,66605439
2020-05-06 15:30:44,66530710
2020-05-07 11:07:44,66586738
2020-05-08 03:33:50,66612238
2020-05-08 22:11:10,66659348
2020-05-09 18:07:53,66682775
2020-05-10 09:54:06,66543422
2020-05-11 00:38:53,66335619
2020-05-11 16:11:34,66179925
2020-05-12 09:17:08,66179659
2020-05-13 05:28:54,66248610
2020-05-14 04:13:17,66344771
2020-05-15 01:20:04,66380700
2020-05-15 21:51:33,66476930
2020-05-16 17:17:35,66488886
2020-05-17 19:49:39,66539577
2020-05-18 14:55:52,66457803
2020-05-19 12:43:41,66462865
2020-05-20 11:58:41,66520582
2020-05-21 08:30:04,66558425
2020-05-22 04:48:15,66604334
2020-05-23 04:38:07,66702436
2020-05-24 01:27:01,66651230
2020-05-24 23:01:09,66469456
2020-05-25 19:01:25,66402601
2020-05-26 18:47:11,66432736
2020-05-27 14:35:45,66413537
2020-05-28 08:05:31,66310083
2020-05-29 03:08:56,66345065
2020-05-30 00:18:17,66357499
2020-05-30 17:06:03,66181835
2020-05-31 09:24:02,66127167
2020-06-01 04:31:58,66068496
2020-06-01 23:03:28,66085025
2020-06-02 18:13:42,66072412
2020-06-03 13:21:32,66065249
2020-06-04 05:54:29,66005704
2020-06-04 23:53:07,66053366
2020-06-05 14:16:14,66064113
2020-06-06 05:07:18,66039489
2020-06-06 17:33:53,66014618
2020-06-07 08:13:43,66072317
2020-06-08 00:21:26,66079773
2020-06-08 16:26:07,66073607
2020-06-09 08:25:31,65940501
2020-06-10 00:36:06,65990503
2020-06-10 15:26:57,66045929
2020-06-11 07:23:23,65969825
2020-06-11 21:03:35,65875428
2020-06-12 13:31:31,65819988
2020-06-13 03:17:27,65734877
2020-06-13 20:17:15,65758790
2020-06-14 13:07:55,65842235
2020-06-15 03:53:55,65900475
2020-06-15 23:07:33,65959708
2020-06-16 15:36:11,65963057
2020-06-17 12:58:36,66070253
2020-06-18 05:14:47,66091141
2020-06-19 02:41:50,66173567
2020-06-19 19:50:07,66199547
2020-06-20 14:33:40,66238798
2020-06-21 09:12:22,66312826
2020-06-22 02:27:16,66287836
2020-06-22 21:02:11,66361830
2020-06-23 13:33:56,66329037
2020-06-24 06:10:41,66259610
2020-06-25 00:38:15,66296649
2020-06-25 18:44:41,66300537
2020-06-26 13:16:07,66261555
2020-06-27 04:30:51,66297674
2020-06-27 22:09:27,66326664
2020-06-28 16:50:25,66394136
2020-06-29 10:52:47,66446579
2020-06-30 01:44:10,66358281
2020-06-30 19:54:04,66405760
2020-07-01 12:10:43,66392634
2020-07-02 03:44:15,66438349
2020-07-02 21:19:39,66497679
2020-07-03 12:46:49,66495853
2020-07-04 04:32:36,66502618
2020-07-04 20:22:59,66532673
2020-07-05 13:23:42,66551870
2020-07-06 05:47:42,66545895
2020-07-06 21:24:21,66533075
2020-07-07 13:18:41,66578254
2020-07-08 06:22:44,66651182
2020-07-08 22:34:15,66687743
2020-07-09 14:29:31,66631042
2020-07-10 06:40:17,66654358
2020-07-10 22:51:10,66703081
2020-07-11 15:57:31,66706668
2020-07-12 09:56:44,66754614
2020-07-13 00:43:16,66777254
2020-07-13 17:28:12,66804638
2020-07-14 14:19:52,66922985
2020-07-15 05:52:33,66947752
2020-07-16 00:34:24,67025853
2020-07-16 19:02:34,67132094
2020-07-17 16:53:50,67238001
2020-07-18 13:17:52,67281887
2020-07-19 10:10:21,67326336
2020-07-20 03:12:12,67185546
2020-07-20 23:12:53,67239246
2020-07-21 18:01:24,67327268
2020-07-22 13:27:15,67433482
2020-07-23 09:01:50,67546739
2020-07-24 03:16:16,67642453
2020-07-24 21:14:02,67695192
2020-07-25 10:16:32,67517649
2020-07-26 04:48:19,67448963
2020-07-26 21:29:38,67344061
2020-07-27 14:43:30,67270348
2020-07-28 08:31:22,67336273
2020-07-29 02:14:15,67416777
2020-07-29 18:27:51,67443151
2020-07-30 13:17:04,67501987
2020-07-31 08:09:09,67566572
2020-08-01 01:40:10,67620325
2020-08-01 21:29:01,67601375
2020-08-02 15:11:17,67568898
2020-08-03 08:40:02,67464851
2020-08-03 22:58:41,67422456
2020-08-04 17:41:56,67422664
2020-08-05 11:51:24,67452367
2020-08-06 06:13:46,67531788
2020-08-06 22:31:29,67558231
2020-08-07 15:48:20,67492791
2020-08-08 09:28:40,67450392
2020-08-09 02:48:34,67363185
2020-08-09 19:14:05,67196297
2020-08-10 15:08:27,67222140
2020-08-11 07:47:27,67285723
2020-08-12 00:00:39,67325559
2020-08-12 17:48:33,67321828
2020-08-13 08:49:49,67303632
2020-08-14 02:28:29,67401999
2020-08-14 18:36:12,67410908
2020-08-15 10:55:12,67388510
2020-08-16 01:37:26,67330161
2020-08-16 19:02:51,67300875
2020-08-17 14:10:04,67319891
2020-08-18 10:55:12,67477282
2020-08-19 04:59:39,67579786
2020-08-19 23:49:26,67699382
2020-08-20 16:32:15,67715996
2020-08-21 09:12:58,67663709
2020-08-22 03:34:20,67712704
2020-08-22 22:37:27,67751994
2020-08-23 15:18:08,67578427
2020-08-24 07:39:35,67570989
2020-08-25 00:49:37,67669978
2020-08-25 21:34:50,67759841
2020-08-26 14:04:17,67753908
2020-08-27 11:32:11,67867864
2020-08-28 06:44:22,67969427
2020-08-28 21:09:55,67969774
2020-08-29 14:27:30,67815974
2020-08-30 10:25:42,67777749
2020-08-31 05:04:07,67722473
2020-08-31 21:19:02,67770499
2020-09-01 16:36:40,67869489
2020-09-02 07:46:55,67900542
2020-09-03 03:59:53,68027714
2020-09-03 22:25:47,68127433
2020-09-04 16:29:53,68160425
2020-09-05 11:59:47,68232002
2020-09-06 06:44:12,68201349
2020-09-06 23:08:09,68014022
2020-09-07 15:26:17,67869357
2020-09-08 06:20:39,67828420
2020-09-08 22:02:08,67863198
2020-09-09 13:29:11,67833911
2020-09-10 09:45:03,67958472
2020-09-11 00:56:19,67941726
2020-09-11 19:01:04,67953100
2020-09-12 11:41:38,67911808
2020-09-13 02:28:00,67965548
2020-09-13 17:06:05,67966594
2020-09-14 09:12:38,67938663
2020-09-15 00:30:38,67972822
2020-09-15 17:41:39,68050469
2020-09-16 09:24:48,67992194
2020-09-17 01:37:31,68080855
2020-09-17 15:55:57,68033624
2020-09-18 06:59:09,68032128
2020-09-18 23:19:46,68055668
2020-09-19 15:23:15,67989429
2020-09-20 09:28:31,68020231
2020-09-21 03:15:07,67977500
2020-09-21 20:46:38,68007413
2020-09-22 15:59:43,68105748
2020-09-23 13:43:22,68203411
2020-09-24 06:29:04,68309968
2020-09-25 00:07:59,68400390
2020-09-25 15:12:22,68310038
2020-09-26 09:51:35,68270497
2020-09-27 02:53:44,68149152
2020-09-27 18:22:02,68118112
2020-09-28 11:56:44,68128290
2020-09-29 08:32:37,68248769
2020-09-30 02:45:02,68370735
2020-09-30 20:28:56,68384465
2020-10-01 16:10:52,68456777
2020-10-02 11:48:03,68538206
2020-10-03 03:36:10,68585671
2020-10-03 22:00:05,68508738
2020-10-04 13:57:35,68328149
2020-10-05 07:13:58,68338654
2020-10-06 01:29:05,68377481
2020-10-06 21:12:37,68457309
2020-10-07 14:03:09,68499680
2020-10-08 07:06:38,68499522
2020-10-08 23:49:06,68568208
2020-10-09 19:22:59,68623022
2020-10-10 12:42:08,68595993
2020-10-11 05:54:36,68549172
2020-10-12 01:00:11,68543698
2020-10-12 17:40:27,68548884
2020-10-13 11:28:11,68525925
2020-10-14 01:09:28,68514869
2020-10-14 18:37:49,68616348
2020-10-15 13:41:27,68642966
2020-10-16 04:55:02,68718965
2020-10-16 22:03:06,68770209
2020-10-17 13:07:13,68699822
2020-10-18 06:42:58,68763094
2020-10-19 06:28:10,68799718
2020-10-20 01:25:13,68910807
2020-10-20 20:08:07,68968218
2020-10-21 15:26:08,69034121
2020-10-22 10:57:57,69120443
2020-10-23 07:06:34,69263643
2020-10-24 01:36:00,69357756
2020-10-24 18:10:16,69212406
2020-10-25 14:40:13,69119988
2020-10-26 13:46:34,69092747
2020-10-27 16:06:57,69284562
2020-10-28 18:05:23,69507539
2020-10-29 17:19:19,69665234
2020-10-30 13:47:49,69798340
2020-10-31 15:14:06,69941478
2020-11-01 12:34:52,69970122
2020-11-02 11:28:58,70015314
2020-11-03 10:23:42,70131546
2020-11-04 03:25:05,70174215
2020-11-04 20:10:43,70088808
2020-11-05 13:27:34,69990853
2020-11-06 07:45:39,70041457
2020-11-07 00:07:56,70086086
2020-11-07 16:59:40,69897941
2020-11-08 11:15:08,69713662
2020-11-09 04:34:25,69543872
2020-11-09 18:39:45,69372115
2020-11-10 12:26:19,69328195
2020-11-11 06:25:00,69344249
2020-11-11 22:39:56,69373307
2020-11-12 15:57:49,69362018
2020-11-13 08:03:55,69324191
2020-11-14 02:09:39,69361421
2020-11-14 20:03:11,69310576
2020-11-15 14:00:17,69217510
2020-11-16 06:22:55,69088942
2020-11-16 22:19:50,69078729
2020-11-17 15:31:11,69036024
2020-11-18 07:27:52,69066205
2020-11-18 21:08:12,69076373
2020-11-19 18:20:24,69124744
2020-11-20 09:02:56,69024491
2020-11-21 00:26:03,69073402
2020-11-21 15:40:24,68989409
2020-11-22 06:21:52,69036068
2020-11-22 21:03:50,69002891
2020-11-23 14:06:23,68954167
2020-11-24 09:56:00,69045995
2020-11-25 03:24:39,69177071
2020-11-25 20:14:10,69283800
2020-11-26 14:41:19,69282881
2020-11-27 05:54:18,69222319
2020-11-27 23:07:12,69263803
2020-11-28 14:49:49,69103264
2020-11-29 08:25:04,69060437
2020-11-30 03:02:08,69069815
2020-12-01 00:40:45,69155502
2020-12-01 17:57:38,69241819
2020-12-02 13:45:52,69386241
2020-12-03 07:33:20,69416691
2020-12-03 23:18:39,69471990
2020-12-04 17:57:40,69486213
2020-12-05 10:13:13,69340345
2020-12-06 05:02:57,69313595
2020-12-07 00:00:04,69203300
2020-12-07 16:06:12,69126905
2020-12-08 10:25:11,69168918
2020-12-09 05:37:11,69277198
2020-12-09 23:39:12,69382668
2020-12-10 20:21:28,69493121
2020-12-11 14:08:45,69469418
2020-12-12 09:36:12,69533825
2020-12-13 04:22:32,69504339
2020-12-13 20:46:54,69459025
2020-12-14 14:49:36,69453769
2020-12-15 07:35:52,69481938
2020-12-16 02:20:08,69588943
2020-12-16 21:09:37,69636997
2020-12-17 17:14:58,69753466
2020-12-18 11:13:59,69843625
2020-12-19 03:15:55,69981272
2020-12-19 19:15:27,69952892
2020-12-20 10:48:04,69776510
2020-12-21 05:58:52,69683464
2020-12-22 00:16:43,69683103
2020-12-22 17:22:42,69678513
2020-12-23 11:16:32,69700062
2020-12-24 04:16:52,69814353
2020-12-25 01:11:03,69858852
2020-12-25 19:08:26,69797470
2020-12-26 14:28:44,69698109
2020-12-27 08:16:46,69648259
2020-12-28 00:48:20,69635752
2020-12-28 16:26:30,69507617
2020-12-29 11:19:15,69575706
2020-12-30 02:36:59,69590121
2020-12-30 16:03:16,69504993
2020-12-31 09:20:46,69587885
2021-01-01 00:34:46,69587244
2021-01-01 17:24:19,69379546
2021-01-02 10:34:59,69214880
2021-01-03 04:31:31,69297672
2021-01-03 20:36:06,69319610
2021-01-04 11:09:17,69238329
2021-01-05 02:53:49,69322862
2021-01-05 19:50:36,69389890
2021-01-06 10:17:44,69392332
2021-01-07 01:03:21,69493557
2021-01-07 16:26:54,69567426
2021-01-08 10:06:01,69716485
2021-01-09 02:31:30,69889824
2021-01-09 21:24:44,69974618
2021-01-10 13:47:06,69914429
2021-01-11 06:06:51,69933444
2021-01-11 22:33:51,69992234
2021-01-12 15:30:22,69994638
2021-01-13 09:17:16,70017695
2021-01-14 02:08:55,70093093
2021-01-14 19:40:14,70149222
2021-01-15 14:05:25,70206338
2021-01-16 04:18:03,70245477
2021-01-16 22:43:41,70258140
2021-01-17 19:49:50,70237607
2021-01-18 12:25:23,70110743
2021-01-19 06:10:12,70174051
2021-01-19 23:52:22,70254653
2021-01-20 18:16:34,70306995
2021-01-21 15:26:33,70438321
2021-01-22 07:23:21,70487851
2021-01-23 03:49:27,70658383
2021-01-23 20:32:06,70611820
2021-01-24 12:45:14,70401988
2021-01-25 07:33:43,70334364
2021-01-26 01:26:32,70414112
2021-01-26 17:41:34,70323351
2021-01-27 12:45:11,70404492
2021-01-28 05:49:39,70493800
2021-01-28 22:30:13,70547408
2021-01-29 16:31:27,70670815
2021-01-30 08:46:40,70766820
2021-01-31 05:15:04,70891752
2021-01-31 21:47:02,70827866
2021-02-01 19:07:23,70959490
2021-02-02 13:34:59,71088539
2021-02-03 05:11:55,71172830
2021-02-03 23:40:23,71323100
2021-02-04 15:20:01,71389131
2021-02-05 05:54:31,71407255
2021-02-05 22:50:04,71527576
2021-02-06 16:08:05,71513642
2021-02-07 08:25:14,71457994
2021-02-07 23:50:37,71420036
2021-02-08 15:06:58,71305192
2021-02-09 09:52:48,71520182
2021-02-10 02:15:27,71734435
2021-02-10 20:04:47,71892075
2021-02-11 17:04:33,72103036
2021-02-12 11:55:08,72281376
2021-02-13 05:15:35,72435676
2021-02-13 22:33:23,72447203
2021-02-14 14:16:51,72293246
2021-02-15 08:47:12,72291784
2021-02-16 03:00:47,72374704
2021-02-16 23:13:12,72550455
2021-02-17 19:39:55,72711482
2021-02-18 11:32:58,72789249
2021-02-19 07:00:55,72982707
2021-02-19 23:17:54,73114950
2021-02-20 17:14:26,73190715
2021-02-21 11:20:08,73196407
2021-02-22 05:51:02,73198585
2021-02-23 01:07:40,73343224
2021-02-23 22:15:44,73542096
2021-02-24 13:55:08,73629216
2021-02-25 05:47:19,73648977
2021-02-25 23:33:49,73784715
2021-02-26 17:27:05,73897420
2021-02-27 09:37:00,73929489
2021-02-28 03:40:00,73968589
2021-02-28 23:23:10,73898418
2021-03-01 20:39:28,74018880
2021-03-02 13:41:31,74078989
2021-03-03 05:01:54,74097250
2021-03-04 00:40:16,74306907
2021-03-04 20:25:50,74439416
2021-03-05 12:50:42,74466518
2021-03-06 08:04:20,74585294
2021-03-07 00:47:34,74473987
2021-03-07 18:49:29,74362423
2021-03-08 11:01:03,74192487
2021-03-09 03:54:49,74246898
2021-03-09 22:03:57,74344857
2021-03-10 15:02:47,74387441
2021-03-11 10:44:16,74550436
2021-03-12 04:41:32,74707273
2021-03-12 21:44:38,74802082
2021-03-13 16:38:28,74775445
2021-03-14 08:24:13,74779515
2021-03-15 01:09:01,74741364
2021-03-15 17:55:59,74708110
2021-03-16 11:53:56,74814763
2021-03-17 05:43:34,74957475
2021-03-18 00:15:49,75128307
2021-03-18 18:45:10,75314735
2021-03-19 12:06:06,75401055
