Timestamp,median-confirmation-time
2019-05-17 00:00:00,10.5333333333333
2019-05-18 00:00:00,10.2666666666667
2019-05-19 00:00:00,7.3
2019-05-20 00:00:00,6.96666666666667
2019-05-21 00:00:00,8.85833333333333
2019-05-22 00:00:00,7.63333333333333
2019-05-23 00:00:00,10.025
2019-05-24 00:00:00,9.01666666666667
2019-05-25 00:00:00,8.775
2019-05-26 00:00:00,6.85
2019-05-27 00:00:00,8.84166666666667
2019-05-28 00:00:00,10.0083333333333
2019-05-29 00:00:00,6.85
2019-05-30 00:00:00,8.66666666666667
2019-05-31 00:00:00,13.6083333333333
2019-06-01 00:00:00,10.75
2019-06-02 00:00:00,9.79166666666667
2019-06-03 00:00:00,15.0916666666667
2019-06-04 00:00:00,9.3625
2019-06-05 00:00:00,9.00833333333333
2019-06-06 00:00:00,7.56666666666667
2019-06-07 00:00:00,8.2875
2019-06-08 00:00:00,12.0916666666667
2019-06-09 00:00:00,7.78333333333333
2019-06-10 00:00:00,7.93333333333333
2019-06-11 00:00:00,10.1833333333333
2019-06-12 00:00:00,13.1833333333333
2019-06-13 00:00:00,9.45
2019-06-14 00:00:00,8.65833333333333
2019-06-15 00:00:00,9.3875
2019-06-16 00:00:00,11.6833333333333
2019-06-17 00:00:00,11.3333333333333
2019-06-18 00:00:00,9.53333333333333
2019-06-19 00:00:00,6.58333333333333
2019-06-20 00:00:00,8.74166666666667
2019-06-21 00:00:00,12.25
2019-06-22 00:00:00,12.7333333333333
2019-06-23 00:00:00,7.15
2019-06-24 00:00:00,6.28333333333333
2019-06-25 00:00:00,9.275
2019-06-26 00:00:00,7.78333333333333
2019-06-27 00:00:00,14.025
2019-06-28 00:00:00,14.9416666666667
2019-06-29 00:00:00,6.68333333333333
2019-06-30 00:00:00,6.9125
2019-07-01 00:00:00,8.96666666666667
2019-07-02 00:00:00,9.44583333333333
2019-07-03 00:00:00,6.8875
2019-07-04 00:00:00,7.51666666666667
2019-07-05 00:00:00,5.4
2019-07-06 00:00:00,5.22916666666667
2019-07-07 00:00:00,6.55
2019-07-08 00:00:00,7.76666666666667
2019-07-09 00:00:00,8.89166666666667
2019-07-10 00:00:00,13.0166666666667
2019-07-11 00:00:00,11.0416666666667
2019-07-12 00:00:00,8.56666666666667
2019-07-13 00:00:00,8
2019-07-14 00:00:00,6.75
2019-07-15 00:00:00,6.21666666666667
2019-07-16 00:00:00,7.39583333333333
2019-07-17 00:00:00,9.33333333333333
2019-07-18 00:00:00,10.9916666666667
2019-07-19 00:00:00,14.4833333333333
2019-07-20 00:00:00,6.69166666666667
2019-07-21 00:00:00,5.4
2019-07-22 00:00:00,5.94583333333333
2019-07-23 00:00:00,9.2
2019-07-24 00:00:00,7.93333333333333
2019-07-25 00:00:00,8.875
2019-07-26 00:00:00,6.56666666666667
2019-07-27 00:00:00,5.925
2019-07-28 00:00:00,3.65
2019-07-29 00:00:00,5.84583333333333
2019-07-30 00:00:00,9.35833333333333
2019-07-31 00:00:00,6.18333333333333
2019-08-01 00:00:00,8.35
2019-08-02 00:00:00,6.08333333333333
2019-08-03 00:00:00,4.8
2019-08-04 00:00:00,5.26666666666667
2019-08-05 00:00:00,10.1166666666667
2019-08-06 00:00:00,7.16666666666667
2019-08-07 00:00:00,6.84166666666667
2019-08-08 00:00:00,11.3208333333333
2019-08-09 00:00:00,7.95
2019-08-10 00:00:00,5.78333333333333
2019-08-11 00:00:00,4.9
2019-08-12 00:00:00,7.5
2019-08-13 00:00:00,9.43333333333333
2019-08-14 00:00:00,7.45416666666667
2019-08-15 00:00:00,6.23333333333333
2019-08-16 00:00:00,7.89166666666667
2019-08-17 00:00:00,7.95
2019-08-18 00:00:00,7.9875
2019-08-19 00:00:00,6.73333333333333
2019-08-20 00:00:00,7.5
2019-08-21 00:00:00,9.025
2019-08-22 00:00:00,9.86666666666667
2019-08-23 00:00:00,7.30833333333333
2019-08-24 00:00:00,6.33333333333333
2019-08-25 00:00:00,4.93333333333333
2019-08-26 00:00:00,8.80833333333333
2019-08-27 00:00:00,8.28333333333333
2019-08-28 00:00:00,6.6
2019-08-29 00:00:00,6.21666666666667
2019-08-30 00:00:00,6.50833333333333
2019-08-31 00:00:00,5.19166666666667
2019-09-01 00:00:00,5.98333333333333
2019-09-02 00:00:00,7.2
2019-09-03 00:00:00,7.76666666666667
2019-09-04 00:00:00,10.15
2019-09-05 00:00:00,6.35
2019-09-06 00:00:00,7.34166666666667
2019-09-07 00:00:00,6.36666666666667
2019-09-08 00:00:00,3.36666666666667
2019-09-09 00:00:00,9.4375
2019-09-10 00:00:00,6.48333333333333
2019-09-11 00:00:00,4.975
2019-09-12 00:00:00,6.70833333333333
2019-09-13 00:00:00,7.325
2019-09-14 00:00:00,5.73333333333333
2019-09-15 00:00:00,5.325
2019-09-16 00:00:00,6.91666666666667
2019-09-17 00:00:00,7.84166666666667
2019-09-18 00:00:00,5.40416666666667
2019-09-19 00:00:00,7.95416666666667
2019-09-20 00:00:00,6.66666666666667
2019-09-21 00:00:00,5.35833333333333
2019-09-22 00:00:00,4.41666666666667
2019-09-23 00:00:00,12.0666666666667
2019-09-24 00:00:00,7.85
2019-09-25 00:00:00,7.54583333333333
2019-09-26 00:00:00,6.26666666666667
2019-09-27 00:00:00,10.2708333333333
2019-09-28 00:00:00,5.26666666666667
2019-09-29 00:00:00,7.05
2019-09-30 00:00:00,10.8833333333333
2019-10-01 00:00:00,9.18333333333333
2019-10-02 00:00:00,7.56666666666667
2019-10-03 00:00:00,7.66666666666667
2019-10-04 00:00:00,6.08333333333333
2019-10-05 00:00:00,5.6
2019-10-06 00:00:00,5.15
2019-10-07 00:00:00,6.56666666666667
2019-10-08 00:00:00,6.25833333333333
2019-10-09 00:00:00,9.48333333333333
2019-10-10 00:00:00,6.04166666666667
2019-10-11 00:00:00,6.69166666666667
2019-10-12 00:00:00,7.66666666666667
2019-10-13 00:00:00,6.33333333333333
2019-10-14 00:00:00,8.93333333333333
2019-10-15 00:00:00,7.85
2019-10-16 00:00:00,7.35
2019-10-17 00:00:00,7.52916666666667
2019-10-18 00:00:00,6.19166666666667
2019-10-19 00:00:00,7.34583333333333
2019-10-20 00:00:00,5.375
2019-10-21 00:00:00,6.56666666666667
2019-10-22 00:00:00,6.55
2019-10-23 00:00:00,6.1625
2019-10-24 00:00:00,10.5666666666667
2019-10-25 00:00:00,8.6125
2019-10-26 00:00:00,12.1083333333333
2019-10-27 00:00:00,10.8333333333333
2019-10-28 00:00:00,9.95416666666667
2019-10-29 00:00:00,10.225
2019-10-30 00:00:00,9.73333333333333
2019-10-31 00:00:00,9.91666666666667
2019-11-01 00:00:00,10.975
2019-11-02 00:00:00,7.28333333333333
2019-11-03 00:00:00,7.88333333333333
2019-11-04 00:00:00,10.1
2019-11-05 00:00:00,9.1
2019-11-06 00:00:00,9.57083333333333
2019-11-07 00:00:00,10.075
2019-11-08 00:00:00,10.1625
2019-11-09 00:00:00,7.85833333333333
2019-11-10 00:00:00,4.49166666666667
2019-11-11 00:00:00,7.7
2019-11-12 00:00:00,10.6
2019-11-13 00:00:00,10.1833333333333
2019-11-14 00:00:00,5.26666666666667
2019-11-15 00:00:00,7.00416666666667
2019-11-16 00:00:00,6.55833333333333
2019-11-17 00:00:00,5.09166666666667
2019-11-18 00:00:00,8.925
2019-11-19 00:00:00,9.71666666666667
2019-11-20 00:00:00,8.16666666666667
2019-11-21 00:00:00,9.41666666666667
2019-11-22 00:00:00,9.19583333333333
2019-11-23 00:00:00,4.66666666666667
2019-11-24 00:00:00,7.21666666666667
2019-11-25 00:00:00,9.13333333333333
2019-11-26 00:00:00,13.2416666666667
2019-11-27 00:00:00,8.5
2019-11-28 00:00:00,6.08333333333333
2019-11-29 00:00:00,9.74166666666667
2019-11-30 00:00:00,6.04583333333333
2019-12-01 00:00:00,6.06666666666667
2019-12-02 00:00:00,7.6
2019-12-03 00:00:00,6.1
2019-12-04 00:00:00,7.675
2019-12-05 00:00:00,7.71666666666667
2019-12-06 00:00:00,8.26666666666667
2019-12-07 00:00:00,6.61666666666667
2019-12-08 00:00:00,5.05833333333333
2019-12-09 00:00:00,7.04166666666667
2019-12-10 00:00:00,8.85
2019-12-11 00:00:00,8.83333333333333
2019-12-12 00:00:00,9.25
2019-12-13 00:00:00,7.53333333333333
2019-12-14 00:00:00,6.21666666666667
2019-12-15 00:00:00,8.60833333333333
2019-12-16 00:00:00,7.41666666666667
2019-12-17 00:00:00,9.4
2019-12-18 00:00:00,9.81666666666667
2019-12-19 00:00:00,7.53333333333333
2019-12-20 00:00:00,7.4625
2019-12-21 00:00:00,4.55833333333333
2019-12-22 00:00:00,4.75
2019-12-23 00:00:00,8.25
2019-12-24 00:00:00,9.81666666666667
2019-12-25 00:00:00,6.99166666666667
2019-12-26 00:00:00,5.23333333333333
2019-12-27 00:00:00,7.76666666666667
2019-12-28 00:00:00,6.4
2019-12-29 00:00:00,5.46666666666667
2019-12-30 00:00:00,6.10416666666667
2019-12-31 00:00:00,7.475
2020-01-01 00:00:00,3.65
2020-01-02 00:00:00,7.13333333333333
2020-01-03 00:00:00,7.16666666666667
2020-01-04 00:00:00,4.96666666666667
