Time,anxbtc,bitflyer,kraken,localbitcoins
2015-06-01 00:00:00 UTC,761.75294517,,17.18859657,0.2666
2015-06-02 00:00:00 UTC,1098.49315177,,25.25404761,0.1843
2015-06-03 00:00:00 UTC,736.37561343,,12.7,
2015-06-04 00:00:00 UTC,446.85738785,,,0.1144
2015-06-05 00:00:00 UTC,751.07244819,,6.3,
2015-06-06 00:00:00 UTC,757.945127,,8.45089,
2015-06-07 00:00:00 UTC,426.43747634,,0.02,0.1177
2015-06-08 00:00:00 UTC,619.99864886,,3.06461906,0.1185
2015-06-09 00:00:00 UTC,1259.12893757,,0.48175703,
2015-06-10 00:00:00 UTC,925.82624944,,0.167,
2015-06-11 00:00:00 UTC,1032.35031929,,1.23,
2015-06-12 00:00:00 UTC,572.81919642,,,
2015-06-13 00:00:00 UTC,725.28266415,,1.22238872,0.188
2015-06-14 00:00:00 UTC,606.09671721,,,
2015-06-15 00:00:00 UTC,967.83592561,,0.1,0.0002
2015-06-16 00:00:00 UTC,815.0829762,,5.98001233,
2015-06-17 00:00:00 UTC,677.46424003,,42.97954503,
2015-06-18 00:00:00 UTC,501.52641575,,38.53173684,0.1081
2015-06-19 00:00:00 UTC,647.12673157,,20.24507671,0.2648
2015-06-20 00:00:00 UTC,385.02666209,,9.12189246,2.6685
2015-06-21 00:00:00 UTC,326.45348899,,0.73,
2015-06-22 00:00:00 UTC,684.24229283,,1.6391621,0.2651
2015-06-23 00:00:00 UTC,1062.535753,,0.40517,0.1104
2015-06-24 00:00:00 UTC,743.58838019,0.23,4.83008965,
2015-06-25 00:00:00 UTC,469.28924603,0.033,8.932,
2015-06-26 00:00:00 UTC,559.15982565,0.001,2.64509339,
2015-06-27 00:00:00 UTC,632.34419856,2.739,2.73884,
2015-06-28 00:00:00 UTC,793.97108766,1.28,11.316,
2015-06-29 00:00:00 UTC,800.41749523,0.99,3.81317965,
2015-06-30 00:00:00 UTC,145.55006934,4.68,7.14219,0.3549
2015-07-01 00:00:00 UTC,1071.37107615,1.711,17.08515385,0.3186
2015-07-02 00:00:00 UTC,986.69535698,3.232,7.2208168,0.1254
2015-07-03 00:00:00 UTC,820.73784248,3.1414567,4.35807104,
2015-07-04 00:00:00 UTC,499.59558828,9.258,1.07979906,0.1707
2015-07-05 00:00:00 UTC,900.78306221,17.2195,4.10185,
2015-07-06 00:00:00 UTC,1957.11227945,3.233,15.02173772,0.1617
2015-07-07 00:00:00 UTC,1447.58273004,5.9918,8.5912992,0.1633
2015-07-08 00:00:00 UTC,1076.81173052,7.940404,11.0058,0.326
2015-07-09 00:00:00 UTC,1165.70799562,7.921,12.71,0.223
2015-07-10 00:00:00 UTC,1345.19278862,8.569,13.6921532,3.2867
2015-07-11 00:00:00 UTC,796.46463806,0.94,6.8670659,
2015-07-12 00:00:00 UTC,676.17410963,4.582,22.00206305,0.935
2015-07-13 00:00:00 UTC,608.80084948,10.40358,6.0,
2015-07-14 00:00:00 UTC,988.14969888,4.69755,53.16388035,1.0212
2015-07-15 00:00:00 UTC,887.10432068,4.13700006,8.40211191,
2015-07-16 00:00:00 UTC,1462.86124014,0.864,10.368,
2015-07-17 00:00:00 UTC,1500.61903532,13.68051961,11.31,
2015-07-18 00:00:00 UTC,867.83342524,0.901,5.682,0.9594
2015-07-19 00:00:00 UTC,581.23152032,10.6178,2.724,
2015-07-20 00:00:00 UTC,591.21510998,27.32508015,2.906,1.6768
2015-07-21 00:00:00 UTC,685.50613271,17.99183145,22.09681992,0.8496
2015-07-22 00:00:00 UTC,499.61674111,17.83903978,97.8117,1.0538
2015-07-23 00:00:00 UTC,600.74113871,14.65448005,35.0756,0.1451
2015-07-24 00:00:00 UTC,737.77502621,40.93917213,80.8921,
2015-07-25 00:00:00 UTC,973.45729275,82.15324368,0.273,0.927
2015-07-26 00:00:00 UTC,539.05921345,32.05216034,,0.5377
2015-07-27 00:00:00 UTC,636.51429322,91.01182988,11.65,0.3375
2015-07-28 00:00:00 UTC,1088.00496362,203.1049022,50.1493,0.5149
2015-07-29 00:00:00 UTC,981.65070878,229.11898399,25.41059861,0.8314
2015-07-30 00:00:00 UTC,696.86765168,440.21263803,17.377,0.5929
2015-07-31 00:00:00 UTC,861.78554487,88.88078445,8.420169,0.8504
2015-08-01 00:00:00 UTC,841.37021012,9.29593237,15.26291636,0.389
2015-08-02 00:00:00 UTC,517.19747575,11.4589,9.87384629,
2015-08-03 00:00:00 UTC,598.75498198,8.30474245,10.49586955,
2015-08-04 00:00:00 UTC,627.46154557,11.52027559,0.113,1.8312
2015-08-05 00:00:00 UTC,605.35390962,21.01711667,11.00599329,
2015-08-06 00:00:00 UTC,527.54233258,52.3157,15.2539,
2015-08-07 00:00:00 UTC,668.56861837,82.783518,2.38397184,
2015-08-08 00:00:00 UTC,640.07152139,119.759188,69.53050017,0.4388
2015-08-09 00:00:00 UTC,897.6932918,26.7758,7.57006,
2015-08-10 00:00:00 UTC,782.73185887,110.47694,0.525,
2015-08-11 00:00:00 UTC,779.13600988,117.54879859,0.247,0.0918
2015-08-12 00:00:00 UTC,908.3017979,66.88232,3.70313443,0.036
2015-08-13 00:00:00 UTC,790.22395114,86.183302,6.47181358,0.3253
2015-08-14 00:00:00 UTC,897.91286016,47.4461,11.0604659,
2015-08-15 00:00:00 UTC,600.24798807,109.0888,3.003,
2015-08-16 00:00:00 UTC,827.33954602,38.994,3.355,
2015-08-17 00:00:00 UTC,834.59277718,27.0217451,4.6887,0.188
2015-08-18 00:00:00 UTC,832.42678222,109.91336692,12.27027055,
2015-08-19 00:00:00 UTC,675.63468331,221.96760531,51.04221295,0.3127
2015-08-20 00:00:00 UTC,358.37098647,101.84945422,9.22653952,
2015-08-21 00:00:00 UTC,719.856432,50.66643534,20.49231127,
2015-08-22 00:00:00 UTC,591.98222355,106.04491416,21.5562,
2015-08-23 00:00:00 UTC,53.83625352,24.1928,3.358,0.4358
2015-08-24 00:00:00 UTC,418.98570722,178.48474322,72.96708503,10.0729
2015-08-25 00:00:00 UTC,267.30186053,234.88829718,18.5754,
2015-08-26 00:00:00 UTC,1421.16527151,116.62266231,24.28283562,0.0453
2015-08-27 00:00:00 UTC,1244.5333876,79.53348519,11.28997601,1.6441
2015-08-28 00:00:00 UTC,1135.99453461,139.64477916,39.01733823,0.3008
2015-08-29 00:00:00 UTC,1478.51008396,147.13664892,,
2015-08-30 00:00:00 UTC,824.87178745,105.18246193,1.0,
2015-08-31 00:00:00 UTC,182.21755179,32.09109554,20.13203998,
2015-09-01 00:00:00 UTC,1280.86795239,12.71019803,27.2329,0.5086
2015-09-02 00:00:00 UTC,1324.11153447,17.202,21.09297,
2015-09-03 00:00:00 UTC,1315.27858781,37.86451669,31.96368534,
2015-09-04 00:00:00 UTC,1662.70984909,26.7999,4.189,
2015-09-05 00:00:00 UTC,1377.9043439,73.8825,2.48850568,
2015-09-06 00:00:00 UTC,1553.65427228,72.12911942,18.76380281,
2015-09-07 00:00:00 UTC,1084.66915736,144.057,,
2015-09-08 00:00:00 UTC,1657.28740221,563.3846257,53.19894846,
2015-09-09 00:00:00 UTC,1306.55320395,315.68632884,49.79,0.6305
2015-09-10 00:00:00 UTC,1661.24265102,386.65711,9.97088,0.0313
2015-09-11 00:00:00 UTC,616.15704893,274.14886,121.0086177,
2015-09-12 00:00:00 UTC,190.29521734,380.44611136,1.47659975,
2015-09-13 00:00:00 UTC,98.18148861,522.98749255,0.79354401,
2015-09-14 00:00:00 UTC,161.45698304,346.29893,7.37102298,
2015-09-15 00:00:00 UTC,218.14463484,575.9578,87.50390873,
2015-09-16 00:00:00 UTC,218.43498031,459.04168798,77.24388507,1.0
2015-09-17 00:00:00 UTC,585.60436765,344.6879643,71.28341403,
2015-09-18 00:00:00 UTC,896.70340672,681.38967332,71.51483582,
2015-09-19 00:00:00 UTC,723.52527169,271.30044837,12.161,
2015-09-20 00:00:00 UTC,519.46822962,245.463616,30.92,
2015-09-21 00:00:00 UTC,639.69918587,515.11338102,68.72006419,
2015-09-22 00:00:00 UTC,1143.98738178,434.23793115,8.77196282,
2015-09-23 00:00:00 UTC,1011.42232597,101.0845,2.90860058,
2015-09-24 00:00:00 UTC,1139.43789501,332.26230954,6.36988275,0.0435
2015-09-25 00:00:00 UTC,1153.49509588,405.75556616,18.5083341,3.3477
2015-09-26 00:00:00 UTC,817.3339773,276.6115,3.07999989,
2015-09-27 00:00:00 UTC,736.52071507,246.87701242,32.23509865,
2015-09-28 00:00:00 UTC,987.8183807,554.8828,67.778,
2015-09-29 00:00:00 UTC,1267.05143242,681.34654464,57.44255734,
2015-09-30 00:00:00 UTC,772.71021781,458.46063534,88.47937675,0.6443
2015-10-01 00:00:00 UTC,649.83082841,478.8974,62.47660828,
2015-10-02 00:00:00 UTC,900.88885022,584.85965569,140.45592586,
2015-10-03 00:00:00 UTC,1060.78923117,114.0072,5.0,
2015-10-04 00:00:00 UTC,811.9107849,341.159,1.14,
2015-10-05 00:00:00 UTC,894.36952735,432.6265,89.35717931,
2015-10-06 00:00:00 UTC,889.63896188,721.00931999,242.15429999,
2015-10-07 00:00:00 UTC,1174.21008565,510.4728,13.45678718,
2015-10-08 00:00:00 UTC,1645.54772449,367.4344,125.57047863,
2015-10-09 00:00:00 UTC,1067.86978215,324.05122423,41.60131804,
2015-10-10 00:00:00 UTC,493.71453439,251.42254,2.0,
2015-10-11 00:00:00 UTC,548.418646,654.6542,0.70957,
2015-10-12 00:00:00 UTC,694.54033456,493.47258925,64.91541793,
2015-10-13 00:00:00 UTC,493.89588713,832.45519884,54.3063,0.4563
2015-10-14 00:00:00 UTC,,773.08673818,464.49307,
2015-10-15 00:00:00 UTC,,1252.10542514,275.8353,0.8998
2015-10-16 00:00:00 UTC,,1518.72690279,46.9409754,
2015-10-17 00:00:00 UTC,,2908.88650934,8.58,
2015-10-18 00:00:00 UTC,,2344.84395651,1.41,
2015-10-19 00:00:00 UTC,,1810.8405361,51.32880643,0.2852
2015-10-20 00:00:00 UTC,,972.27589747,60.61707,
2015-10-21 00:00:00 UTC,,629.24745798,162.5663,0.9273
2015-10-22 00:00:00 UTC,,669.46133243,4.03039486,0.5524
2015-10-23 00:00:00 UTC,,878.59374648,9.28936514,
2015-10-24 00:00:00 UTC,,943.41897236,0.29850746,0.5343
2015-10-25 00:00:00 UTC,,3113.5697309,11.93319269,0.5005
2015-10-26 00:00:00 UTC,,1221.31513462,100.53404392,
2015-10-27 00:00:00 UTC,,1725.29543594,84.90489,0.726
2015-10-28 00:00:00 UTC,,1390.62617688,10.77,
2015-10-29 00:00:00 UTC,,3470.30276049,103.20347222,
2015-10-30 00:00:00 UTC,,3547.89111626,27.3043,
2015-10-31 00:00:00 UTC,,1794.46312877,1.942,
2015-11-01 00:00:00 UTC,,1202.22766312,1.562,
2015-11-02 00:00:00 UTC,,1861.31912526,6.77945,
2015-11-03 00:00:00 UTC,,2861.99671973,34.0564,
2015-11-04 00:00:00 UTC,,2711.31580222,55.78768011,
2015-11-05 00:00:00 UTC,,1537.79237833,14.31754205,7.5512
2015-11-06 00:00:00 UTC,,1449.07545541,15.9342,0.9646
2015-11-07 00:00:00 UTC,,894.48259142,,
2015-11-08 00:00:00 UTC,,949.76596559,8.63072565,
2015-11-09 00:00:00 UTC,,1115.01804688,3.17977,0.198
2015-11-10 00:00:00 UTC,,2017.29477794,40.42518665,
2015-11-11 00:00:00 UTC,,3464.26710636,12.66828397,
2015-11-12 00:00:00 UTC,,3258.42737538,1.96764392,
2015-11-13 00:00:00 UTC,,2054.76042994,0.0955044,0.205
2015-11-14 00:00:00 UTC,,1206.34374895,12.38631759,
2015-11-15 00:00:00 UTC,,1128.78066979,2.00000377,
2015-11-16 00:00:00 UTC,,1991.90056902,0.64333333,
2015-11-17 00:00:00 UTC,,1743.57941488,5.34103415,1.3172
2015-11-18 00:00:00 UTC,,1397.14043998,3.95242,0.328
2015-11-19 00:00:00 UTC,,1242.39084041,13.53666868,
2015-11-20 00:00:00 UTC,,1531.9555095,16.04198318,2.5283
2015-11-21 00:00:00 UTC,,954.74635667,1.034,0.6176
2015-11-22 00:00:00 UTC,,801.88952571,1.1,
2015-11-23 00:00:00 UTC,,1143.02898664,2.153,
2015-11-24 00:00:00 UTC,,1032.03071818,7.965,0.1277
2015-11-25 00:00:00 UTC,,1984.30286466,17.73415207,
2015-11-26 00:00:00 UTC,,3563.6870237,8.6129,0.328
2015-11-27 00:00:00 UTC,,1795.76135188,0.87798482,
2015-11-28 00:00:00 UTC,,1852.75610677,4.2717909,
2015-11-29 00:00:00 UTC,,1153.86328519,0.65006,
2015-11-30 00:00:00 UTC,,1826.74129564,47.28731,
2015-12-01 00:00:00 UTC,,2207.30335357,37.96908948,2.458
2015-12-02 00:00:00 UTC,,2461.37600056,4.39915114,
2015-12-03 00:00:00 UTC,,2348.59791778,56.04446153,
2015-12-04 00:00:00 UTC,,1177.68193358,59.7030055,
2015-12-05 00:00:00 UTC,,2082.45864581,46.79420013,
2015-12-06 00:00:00 UTC,,2936.54202206,4.6429096,
2015-12-07 00:00:00 UTC,,2141.49394915,55.51742889,
2015-12-08 00:00:00 UTC,,1606.9006562,37.9285,0.3836
2015-12-09 00:00:00 UTC,,2308.61561157,29.5577252,
2015-12-10 00:00:00 UTC,,1462.52643185,0.65007422,
2015-12-11 00:00:00 UTC,,2077.76170293,12.5766795,
2015-12-12 00:00:00 UTC,,3972.77053653,21.04438692,
2015-12-13 00:00:00 UTC,,1807.82731627,2.92075881,
2015-12-14 00:00:00 UTC,,1415.58131865,9.99477361,
2015-12-15 00:00:00 UTC,,1453.39266119,11.85442,
2015-12-16 00:00:00 UTC,,2379.00725592,31.39396477,
2015-12-17 00:00:00 UTC,,783.31381121,0.0648,
2015-12-18 00:00:00 UTC,,2094.27312614,0.562,0.2147
2015-12-19 00:00:00 UTC,,1757.43505909,,
2015-12-20 00:00:00 UTC,,2826.95371796,2.70705522,
2015-12-21 00:00:00 UTC,,3073.5862309,9.409,
2015-12-22 00:00:00 UTC,,1918.93308469,5.51354539,
2015-12-23 00:00:00 UTC,,1417.99636924,5.43059601,
2015-12-24 00:00:00 UTC,,1764.30031106999,4.40563202,
2015-12-25 00:00:00 UTC,,1539.94170309,3.61070319,
2015-12-26 00:00:00 UTC,,3753.30610254,9.02336914,
2015-12-27 00:00:00 UTC,,2669.86484614,1.0,0.367
2015-12-28 00:00:00 UTC,,3441.15156252,1.713,
2015-12-29 00:00:00 UTC,,1265.70308592,29.8913108,
2015-12-30 00:00:00 UTC,,1621.22655943,0.03467924,
2015-12-31 00:00:00 UTC,,1399.38455653,,
2016-01-01 00:00:00 UTC,,1812.00907157,0.05,
2016-01-02 00:00:00 UTC,,1267.2180166,0.00576114,0.615
2016-01-03 00:00:00 UTC,,1679.96644971,0.00188679,
2016-01-04 00:00:00 UTC,,1487.01798698,3.47,0.0842
2016-01-05 00:00:00 UTC,,1433.91380941,4.79,
2016-01-06 00:00:00 UTC,,1315.79217372,7.38481825,0.5152
2016-01-07 00:00:00 UTC,,2429.89199433,25.1748,
2016-01-08 00:00:00 UTC,,1659.05067862,5.66136691,
2016-01-09 00:00:00 UTC,,1331.04843594,4.13177476,
2016-01-10 00:00:00 UTC,,1256.22982774,3.4,
2016-01-11 00:00:00 UTC,,1796.18830773,1.44318,
2016-01-12 00:00:00 UTC,,1743.64341685,13.07788757,1.2514
2016-01-13 00:00:00 UTC,,2357.63858933,5.44129888,
2016-01-14 00:00:00 UTC,,2709.45239416,14.2533721,0.3458
2016-01-15 00:00:00 UTC,,4783.66945441,68.22310336,
2016-01-16 00:00:00 UTC,,5114.73817032,70.44821085,
2016-01-17 00:00:00 UTC,,3408.89492563,32.58204818,
2016-01-18 00:00:00 UTC,,2121.23945336,17.13771885,
2016-01-19 00:00:00 UTC,,3165.70379078,50.84588919,
2016-01-20 00:00:00 UTC,,5203.8168854,62.69872458,
2016-01-21 00:00:00 UTC,,4648.06265022,7.68822838,
2016-01-22 00:00:00 UTC,,3717.90920134,2.33293302,
2016-01-23 00:00:00 UTC,,3345.5909879,6.71079004,
2016-01-24 00:00:00 UTC,,2192.41955696,99.73393724,
2016-01-25 00:00:00 UTC,,2648.2775505,9.81785848,
2016-01-26 00:00:00 UTC,,2318.35322328,9.85129208,
2016-01-27 00:00:00 UTC,,1933.83575001,21.33436977,
2016-01-28 00:00:00 UTC,,2052.97089302,87.49492758,
2016-01-29 00:00:00 UTC,,3084.77542029,46.76868694,
2016-01-30 00:00:00 UTC,,1716.37966721,1.8509,
2016-01-31 00:00:00 UTC,,1359.52552504,19.21974355,
2016-02-01 00:00:00 UTC,,1693.49268168001,26.5105246,0.0238
2016-02-02 00:00:00 UTC,,1043.47241511,,
2016-02-03 00:00:00 UTC,,2807.53618469,22.2414,
2016-02-04 00:00:00 UTC,,2278.78181109,43.56113789,2.5415
2016-02-05 00:00:00 UTC,,2085.2033037,65.6973,
2016-02-06 00:00:00 UTC,,2032.06151237,28.4541,0.3451
2016-02-07 00:00:00 UTC,,764.74687828,14.3471251,
2016-02-08 00:00:00 UTC,,1357.53079858,130.76998,
2016-02-09 00:00:00 UTC,,1518.20019235,53.80238568,0.0648
2016-02-10 00:00:00 UTC,,1818.26147787,192.55175399,0.075
2016-02-11 00:00:00 UTC,,1202.24295062,122.80925102,0.14
2016-02-12 00:00:00 UTC,,1273.78519737,117.15123186,5.9633
2016-02-13 00:00:00 UTC,,1309.27648619,55.0066664,0.0614
2016-02-14 00:00:00 UTC,,2529.7135318,46.31751763,61.8683
2016-02-15 00:00:00 UTC,,2813.99533497,108.08334833,44.5989
2016-02-16 00:00:00 UTC,,2200.85246287,92.39708583,0.0769
2016-02-17 00:00:00 UTC,,3199.66692072,102.65173938,75.9251
2016-02-18 00:00:00 UTC,,3422.51623992,246.12280985,0.0637
2016-02-19 00:00:00 UTC,,3127.03220581,172.74118742,0.0129
2016-02-20 00:00:00 UTC,,4285.73642649,41.03724812,
2016-02-21 00:00:00 UTC,,4656.35745267999,142.12913324,
2016-02-22 00:00:00 UTC,,2773.63964065,501.4059039,
2016-02-23 00:00:00 UTC,,3707.55264955,325.12093059,
2016-02-24 00:00:00 UTC,,1472.32801817,504.23617894,
2016-02-25 00:00:00 UTC,,1227.07980849,478.1244703,0.033
2016-02-26 00:00:00 UTC,,1512.3655327,9.79237695,
2016-02-27 00:00:00 UTC,,757.7931361,22.53596853,0.6933
2016-02-28 00:00:00 UTC,,1167.01580398,11.0609,0.0941
2016-02-29 00:00:00 UTC,,2421.70657869,11.05828072,0.0184
2016-03-01 00:00:00 UTC,,2377.83851254,662.23397238,
2016-03-02 00:00:00 UTC,,2432.54447698,830.82794175,
2016-03-03 00:00:00 UTC,,4652.86016559,787.99673352,
2016-03-04 00:00:00 UTC,,4847.80762902001,547.41976652,
2016-03-05 00:00:00 UTC,,5481.61292778,369.25911734,0.0817
2016-03-06 00:00:00 UTC,,3115.15469046,99.31765915,0.325
2016-03-07 00:00:00 UTC,,2565.77333242,1020.15353222,
2016-03-08 00:00:00 UTC,,3033.13378076,865.27854564,
2016-03-09 00:00:00 UTC,,2762.46932893,227.61026688,
2016-03-10 00:00:00 UTC,,2936.85820812,378.81768464,
2016-03-11 00:00:00 UTC,,3735.73432015,160.6972984,
2016-03-12 00:00:00 UTC,,3910.75085025,346.42825377,
2016-03-13 00:00:00 UTC,,2566.85688041,137.51345714,
2016-03-14 00:00:00 UTC,,2820.81464483,471.34726313,
2016-03-15 00:00:00 UTC,,2864.23257123,721.84780169,
2016-03-16 00:00:00 UTC,,3425.75770104,1038.34247605,
2016-03-17 00:00:00 UTC,,2749.87862415,620.3961825,0.2789
2016-03-18 00:00:00 UTC,,4269.64062708,581.52623306,
2016-03-19 00:00:00 UTC,,3513.51577887001,218.41442286,
2016-03-20 00:00:00 UTC,,2848.46529680002,254.50455144,
2016-03-21 00:00:00 UTC,,2742.02740192005,90.8150037,0.0375
2016-03-22 00:00:00 UTC,,3425.47732916,319.77659671,
2016-03-23 00:00:00 UTC,,3513.26571479,274.62227531,
2016-03-24 00:00:00 UTC,,3181.26864903,1017.25528659,
2016-03-25 00:00:00 UTC,,2838.57106340002,778.3372883,
2016-03-26 00:00:00 UTC,,1965.87352161001,183.02200815,
2016-03-27 00:00:00 UTC,,3045.56072090001,239.31992696,
2016-03-28 00:00:00 UTC,,2665.96539959,664.20292863,
2016-03-29 00:00:00 UTC,,3904.07071439997,288.54215007,0.1195
2016-03-30 00:00:00 UTC,,5398.85685238998,68.24963883,
2016-03-31 00:00:00 UTC,,4182.67850538,1094.1720847,
2016-04-01 00:00:00 UTC,,3278.67499505,583.51492783,
2016-04-02 00:00:00 UTC,,3376.34835195,417.42967658,
2016-04-03 00:00:00 UTC,,5968.26014389,97.27876199,
2016-04-04 00:00:00 UTC,,6889.71590487,738.2270079,0.1636
2016-04-05 00:00:00 UTC,,4899.81178248999,162.56135067,
2016-04-06 00:00:00 UTC,,7729.85500292999,1760.94953203,
2016-04-07 00:00:00 UTC,,5770.07071292,1217.99863832,
2016-04-08 00:00:00 UTC,,7948.78632034998,1327.34369291,49.5136
2016-04-09 00:00:00 UTC,,3807.8695205,270.22903544,
2016-04-10 00:00:00 UTC,,3570.65903599,196.92235201,
2016-04-11 00:00:00 UTC,,7469.51925133,1189.45383985,
2016-04-12 00:00:00 UTC,,7039.31707833,38.05792122,
2016-04-13 00:00:00 UTC,,6990.66672202,183.07217488,0.0185
2016-04-14 00:00:00 UTC,,5103.07291034,7.81344787,0.0304
2016-04-15 00:00:00 UTC,,5821.59716605,225.36060416,
2016-04-16 00:00:00 UTC,,7891.19181486,16.08687303,
2016-04-17 00:00:00 UTC,,8784.90455464,456.21757716,
2016-04-18 00:00:00 UTC,,8084.31995962,245.44171416,
2016-04-19 00:00:00 UTC,,6881.06528298,73.9741798,
2016-04-20 00:00:00 UTC,,8209.93693669,207.60966035,
2016-04-21 00:00:00 UTC,,8438.85367061,206.14035628,6.8614
2016-04-22 00:00:00 UTC,,9580.73226333,82.88787748,1.0
2016-04-23 00:00:00 UTC,,9433.2358377,56.9177,
2016-04-24 00:00:00 UTC,,8793.04352939,130.25307334,
2016-04-25 00:00:00 UTC,,19048.64241599,156.40465727,
2016-04-26 00:00:00 UTC,,8210.70670834,249.81374927,
2016-04-27 00:00:00 UTC,,12380.98288858,347.77051655,
2016-04-28 00:00:00 UTC,,13629.30300955,631.642655,
2016-04-29 00:00:00 UTC,,3551.80644772,68.01485034,
2016-04-30 00:00:00 UTC,,26597.96424693,86.34602925,0.5675
2016-05-01 00:00:00 UTC,,29946.00321115,6.71627,
2016-05-02 00:00:00 UTC,,31558.28287705,105.88791545,
2016-05-03 00:00:00 UTC,,33781.21539627,47.21016211,
2016-05-04 00:00:00 UTC,,29968.54279473,56.79981998,
2016-05-05 00:00:00 UTC,,15883.12111931,27.21574277,
2016-05-06 00:00:00 UTC,,8910.16033075,95.62187492,
2016-05-07 00:00:00 UTC,,5307.66029966,37.97569414,
2016-05-08 00:00:00 UTC,,4362.60879776,11.09537656,0.0597
2016-05-09 00:00:00 UTC,,4647.98233935,71.27071793,
2016-05-10 00:00:00 UTC,,6688.98803671,301.33209462,
2016-05-11 00:00:00 UTC,,6890.90322921,94.44715963,0.939
2016-05-12 00:00:00 UTC,,7499.62821181,85.03913442,2.0
2016-05-13 00:00:00 UTC,,5601.58194971,78.94949037,
2016-05-14 00:00:00 UTC,,4123.19663105,36.8419,
2016-05-15 00:00:00 UTC,,5698.59452614,43.75571129,
2016-05-16 00:00:00 UTC,,8653.5236284,73.83115693,
2016-05-17 00:00:00 UTC,,5544.4009514,62.92361497,
2016-05-18 00:00:00 UTC,,16270.00090259,250.76164578,
2016-05-19 00:00:00 UTC,,10257.92446598,149.79923635,0.2443
2016-05-20 00:00:00 UTC,,7663.4212483,67.42348993,
2016-05-21 00:00:00 UTC,,6645.36719335,96.66484443,
2016-05-22 00:00:00 UTC,,11705.10874841,77.20659119,
2016-05-23 00:00:00 UTC,,5980.25058308,300.81647224,1.0
2016-05-24 00:00:00 UTC,,4213.98500767,249.72053896,6.9165
2016-05-25 00:00:00 UTC,,10743.22250406,119.26187214,1.0
2016-05-26 00:00:00 UTC,,9464.69985502,209.09070463,
2016-05-27 00:00:00 UTC,,17424.40073534,428.42056292,0.177
2016-05-28 00:00:00 UTC,,26382.2152965,1348.56710013,
2016-05-29 00:00:00 UTC,,28311.7774253599,174.36110747,
2016-05-30 00:00:00 UTC,,21219.58738918,1106.08253381,
2016-05-31 00:00:00 UTC,,22146.52592331,1194.35643584,1.5
2016-06-01 00:00:00 UTC,,14364.9611485,865.62294584,
2016-06-02 00:00:00 UTC,,13043.14145453,840.29831505,
2016-06-03 00:00:00 UTC,,14595.15512256,365.0814934,
2016-06-04 00:00:00 UTC,,13565.95298028,169.5488406,0.1152
2016-06-05 00:00:00 UTC,,11942.39135586,146.53187885,
2016-06-06 00:00:00 UTC,,11968.43660232,215.37513501,
2016-06-07 00:00:00 UTC,,12749.59325831,374.96586512,
2016-06-08 00:00:00 UTC,,10270.03511806,316.8577851,
2016-06-09 00:00:00 UTC,,10790.68164211,105.99389456,
2016-06-10 00:00:00 UTC,,14017.62658297,129.64600074,
2016-06-11 00:00:00 UTC,,17220.20674092,45.08466908,
2016-06-12 00:00:00 UTC,,38099.28181407,691.26187246,
2016-06-13 00:00:00 UTC,,26098.71701863,1201.48076139,
2016-06-14 00:00:00 UTC,,16647.40259912,750.43700809,
2016-06-15 00:00:00 UTC,,13267.88870287,704.15925306,
2016-06-16 00:00:00 UTC,,26009.3232401,1013.10638698,
2016-06-17 00:00:00 UTC,,16563.87236071,1144.93630491,15.0
2016-06-18 00:00:00 UTC,,9422.16237416,357.04419783,0.0058
2016-06-19 00:00:00 UTC,,7379.21453087,90.30695098,
2016-06-20 00:00:00 UTC,,10994.15409328,482.46265384,5.0
2016-06-21 00:00:00 UTC,,20000.91651653,588.44862652,
2016-06-22 00:00:00 UTC,,31124.95410935,331.43956051,
2016-06-23 00:00:00 UTC,,25591.48865039,174.89425973,0.3
2016-06-24 00:00:00 UTC,,16537.72577258,340.84785075,
2016-06-25 00:00:00 UTC,,6770.15371533,58.34027155,
2016-06-26 00:00:00 UTC,,8655.15425618001,123.9779097,
2016-06-27 00:00:00 UTC,,12062.40395198,126.9755331,
2016-06-28 00:00:00 UTC,,11071.40836147,152.74377389,
2016-06-29 00:00:00 UTC,,8503.0514978,92.7710187,
2016-06-30 00:00:00 UTC,,10018.77518398,95.61380387,
2016-07-01 00:00:00 UTC,,10856.45324325,40.03601996,0.0719
2016-07-02 00:00:00 UTC,,12151.50550855,16.1606,
2016-07-03 00:00:00 UTC,,18240.93961817,25.14953603,
2016-07-04 00:00:00 UTC,,11319.68616202,23.82255362,
2016-07-05 00:00:00 UTC,,20622.57308149,91.05656116,0.0677
2016-07-06 00:00:00 UTC,,45653.68827705,84.01553063,0.1423
2016-07-07 00:00:00 UTC,,61276.7510543,136.15451838,
2016-07-08 00:00:00 UTC,,63774.9066271299,82.40921617,
2016-07-09 00:00:00 UTC,,80148.41360741,71.2706644,
2016-07-10 00:00:00 UTC,,63718.1405692399,34.80047088,
2016-07-11 00:00:00 UTC,,47824.2389608599,102.11688527,0.0709
2016-07-12 00:00:00 UTC,,43833.5798260099,76.25338399,
2016-07-13 00:00:00 UTC,,52999.25305139,10.03655709,0.0662
2016-07-14 00:00:00 UTC,,25200.8223548,76.39174978,
2016-07-15 00:00:00 UTC,,27831.14049236,71.0535712,0.1016
2016-07-16 00:00:00 UTC,,20177.12380309,36.45892822,0.2059
2016-07-17 00:00:00 UTC,,24501.84719583,117.8537979,0.1026
2016-07-18 00:00:00 UTC,,21912.39785366,47.19578329,
