Time,anxbtc,bitflyer,kraken
2015-08-23 00:00:00 UTC,27914.0466552912,28625.96875,28000.0
2015-08-24 00:00:00 UTC,26988.8637252967,27343.1327183122,27323.6720265152
2015-08-25 00:00:00 UTC,25867.1153319035,26114.4201266054,25762.5504166667
2015-08-26 00:00:00 UTC,27135.5187635354,27747.2510416667,27481.1536
2015-08-27 00:00:00 UTC,27247.1733727316,27880.3846639472,28804.0195694445
2015-08-28 00:00:00 UTC,27468.2297962029,28090.3366445063,27441.2253108466
2015-08-29 00:00:00 UTC,27481.1732787036,28572.2490459102,
2015-08-30 00:00:00 UTC,27211.5180963326,28410.6514647526,28100.001
2015-08-31 00:00:00 UTC,27693.0079089854,28359.2183760684,28533.4359903846
2015-09-01 00:00:00 UTC,27286.8712449536,28349.2555555556,28175.960062963
2015-09-02 00:00:00 UTC,27280.9952493217,28114.0212121212,28871.6851666667
2015-09-03 00:00:00 UTC,27247.755358744,27979.0712121212,27781.7502361111
2015-09-04 00:00:00 UTC,27261.4264606447,27871.1538461538,27458.3273333333
2015-09-05 00:00:00 UTC,27448.3725721223,28139.6672757475,27601.56875
2015-09-06 00:00:00 UTC,28183.3691025754,28986.9900952088,28648.9375
2015-09-07 00:00:00 UTC,28673.0888343553,29067.5058505597,
2015-09-08 00:00:00 UTC,28663.3671798286,29314.8846718189,28914.8521333333
2015-09-09 00:00:00 UTC,28718.2468693528,29162.0913856068,29058.3829722222
2015-09-10 00:00:00 UTC,28008.0512307137,29122.8154645534,28753.4066666667
2015-09-11 00:00:00 UTC,28675.6892932392,29368.7258930949,29140.5330979167
2015-09-12 00:00:00 UTC,28561.9295701252,29189.7299888821,28970.0
2015-09-13 00:00:00 UTC,28016.1644689514,28519.7645676837,28108.2875
2015-09-14 00:00:00 UTC,27744.9734059079,28037.4252755872,27990.2821666667
2015-09-15 00:00:00 UTC,27584.6439707398,28062.421777392,27971.7522142857
2015-09-16 00:00:00 UTC,27436.7307936931,27929.0935202429,27705.813910989
2015-09-17 00:00:00 UTC,27651.6897147569,28079.6782563025,27847.78795671
2015-09-18 00:00:00 UTC,27696.0947686663,28248.6788222507,28038.586822619
2015-09-19 00:00:00 UTC,27605.2989099233,27977.1006602559,27877.0796714286
2015-09-20 00:00:00 UTC,27660.0457766364,27938.2611607595,27736.3748125
2015-09-21 00:00:00 UTC,27304.17152581,27608.6989179432,27356.8648871573
2015-09-22 00:00:00 UTC,27280.2441624,27603.5280024333,27384.6764074074
2015-09-23 00:00:00 UTC,27587.416444978,27849.9378807772,27750.8600833333
2015-09-24 00:00:00 UTC,27829.6319990603,28090.4990673308,28440.16325
2015-09-25 00:00:00 UTC,28352.0238361197,28549.2729126941,28378.4947333333
2015-09-26 00:00:00 UTC,28241.4751112748,28405.5891129806,27889.4468333333
2015-09-27 00:00:00 UTC,28103.1197665364,28405.1916065248,28416.9803173077
2015-09-28 00:00:00 UTC,28034.1269480441,28676.8832849966,28712.0684
2015-09-29 00:00:00 UTC,28440.981878065,28769.2342439115,28699.9709
2015-09-30 00:00:00 UTC,28383.3510315165,28942.3157397947,28582.2203041667
2015-10-01 00:00:00 UTC,28086.482928885,28993.8491866055,28569.81964
2015-10-02 00:00:00 UTC,28312.1172059343,29061.540895238,28547.2129890873
2015-10-03 00:00:00 UTC,27995.2735359266,29125.968547614,28743.3003333333
2015-10-04 00:00:00 UTC,28172.0074365772,29040.8683664647,28440.4145
2015-10-05 00:00:00 UTC,28410.6984195798,29100.1157905953,28821.6860239098
2015-10-06 00:00:00 UTC,28758.2370690281,29435.6688703719,29134.429688172
2015-10-07 00:00:00 UTC,28939.4676651163,29731.4166701062,29342.0585380952
2015-10-08 00:00:00 UTC,29199.3299246964,29548.1062650626,29313.7455918498
2015-10-09 00:00:00 UTC,29310.6790171194,29574.0146186809,29464.3786
2015-10-10 00:00:00 UTC,29323.7221788096,29578.9156948375,29500.5
2015-10-11 00:00:00 UTC,29510.5910256266,29824.8991353827,29766.988
2015-10-12 00:00:00 UTC,29615.5069606258,29923.9335522056,29912.6686666667
2015-10-13 00:00:00 UTC,29472.866071844,29836.2164899649,29841.8579761905
2015-10-14 00:00:00 UTC,,30241.9588233752,30094.5762847236
2015-10-15 00:00:00 UTC,,30420.8491604927,30291.4207413105
2015-10-16 00:00:00 UTC,,31109.1742152583,30998.4408809524
2015-10-17 00:00:00 UTC,,32251.568452552,31670.9418333333
2015-10-18 00:00:00 UTC,,32014.4003253718,31133.3333333333
2015-10-19 00:00:00 UTC,,31693.8457816456,31487.7109027778
2015-10-20 00:00:00 UTC,,32070.315944315,31803.075125
2015-10-21 00:00:00 UTC,,32262.6494389846,32246.1581
2015-10-22 00:00:00 UTC,,32692.6675873745,32999.0
2015-10-23 00:00:00 UTC,,33394.1237126128,32999.3333333333
2015-10-24 00:00:00 UTC,,33985.47050953,33500.0
2015-10-25 00:00:00 UTC,,35248.5443408715,35051.2308333333
2015-10-26 00:00:00 UTC,,34427.341592749,34468.616375
2015-10-27 00:00:00 UTC,,35274.0686620723,34857.1630816327
2015-10-28 00:00:00 UTC,,36395.1973625553,35698.4513125
2015-10-29 00:00:00 UTC,,37371.8241021787,37220.6773888889
2015-10-30 00:00:00 UTC,,39226.4892687058,38828.3361122449
2015-10-31 00:00:00 UTC,,39092.7545770983,39467.7336666667
2015-11-01 00:00:00 UTC,,38079.7568211199,38916.6666666667
2015-11-02 00:00:00 UTC,,40663.3874400838,40619.9575333333
2015-11-03 00:00:00 UTC,,46458.0131480209,47229.7361772727
2015-11-04 00:00:00 UTC,,56277.2186537696,53750.5376174036
2015-11-05 00:00:00 UTC,,49964.8405226749,47126.4728333333
2015-11-06 00:00:00 UTC,,46639.5051361634,45534.0630666667
2015-11-07 00:00:00 UTC,,48405.0979289866,
2015-11-08 00:00:00 UTC,,48256.2481546196,47104.01364
2015-11-09 00:00:00 UTC,,47282.4388058276,44776.569
2015-11-10 00:00:00 UTC,,46103.393703807,43236.6620121528
2015-11-11 00:00:00 UTC,,39571.7777104473,39326.306765625
2015-11-12 00:00:00 UTC,,41265.0897150298,40133.872
2015-11-13 00:00:00 UTC,,41644.179345922,40000.015
2015-11-14 00:00:00 UTC,,41588.6014340017,42904.9993
2015-11-15 00:00:00 UTC,,40925.2641469056,42592.6455
2015-11-16 00:00:00 UTC,,40197.2906415946,40999.9843333333
2015-11-17 00:00:00 UTC,,41502.5494983661,42010.0
2015-11-18 00:00:00 UTC,,41280.531825147,42251.89325
2015-11-19 00:00:00 UTC,,40913.6816020563,41095.4166666667
2015-11-20 00:00:00 UTC,,39746.1983870693,40809.2743571429
2015-11-21 00:00:00 UTC,,40370.8195155037,40000.0
2015-11-22 00:00:00 UTC,,40291.1249976984,40699.961
2015-11-23 00:00:00 UTC,,40075.4259548467,41183.187
2015-11-24 00:00:00 UTC,,39626.1232486825,39900.0005
2015-11-25 00:00:00 UTC,,39724.2853134068,39467.1805555556
2015-11-26 00:00:00 UTC,,42155.0500064866,42891.83068
2015-11-27 00:00:00 UTC,,43807.4715891431,46450.0
2015-11-28 00:00:00 UTC,,43716.5061623963,43224.929
2015-11-29 00:00:00 UTC,,44349.5114777765,44600.0
2015-11-30 00:00:00 UTC,,46537.1791333446,46556.7875969388
2015-12-01 00:00:00 UTC,,45301.3350284313,45295.810218254
2015-12-02 00:00:00 UTC,,43873.4099263995,43952.59875
2015-12-03 00:00:00 UTC,,44600.1585418515,44809.3462467725
2015-12-04 00:00:00 UTC,,44319.8548018551,44322.9482755732
2015-12-05 00:00:00 UTC,,46210.9563930141,46271.1918928571
2015-12-06 00:00:00 UTC,,48657.8581688814,47542.258625
2015-12-07 00:00:00 UTC,,48776.0687102495,48089.0793375
2015-12-08 00:00:00 UTC,,48866.3912918195,48677.2782467533
2015-12-09 00:00:00 UTC,,51257.1530135769,50524.8897277778
2015-12-10 00:00:00 UTC,,50603.3410442346,51170.2611666666
2015-12-11 00:00:00 UTC,,52602.6579828511,52004.5020621693
2015-12-12 00:00:00 UTC,,52396.9009936151,50844.0594428571
2015-12-13 00:00:00 UTC,,52710.494421988,53089.9337
2015-12-14 00:00:00 UTC,,53457.1549141848,53574.1432777778
2015-12-15 00:00:00 UTC,,55441.5601545547,53553.7227142857
2015-12-16 00:00:00 UTC,,55803.5746543266,54897.4056849379
2015-12-17 00:00:00 UTC,,55731.3415190183,55191.936
2015-12-18 00:00:00 UTC,,56101.632400305,56239.999
2015-12-19 00:00:00 UTC,,56152.247502891,
2015-12-20 00:00:00 UTC,,54914.6458939077,54284.8915
2015-12-21 00:00:00 UTC,,52893.780712631,53257.5465507246
2015-12-22 00:00:00 UTC,,53182.3473855603,52586.7883611111
2015-12-23 00:00:00 UTC,,53195.8037246822,53843.0605
2015-12-24 00:00:00 UTC,,54797.9216367803,54589.5388333333
2015-12-25 00:00:00 UTC,,54815.7635365625,54724.3863333334
2015-12-26 00:00:00 UTC,,52041.0839762381,50814.8314444444
2015-12-27 00:00:00 UTC,,50814.9661549146,50000.0
2015-12-28 00:00:00 UTC,,51416.1816715958,53218.56775
2015-12-29 00:00:00 UTC,,51217.3904149252,50886.9786666667
2015-12-30 00:00:00 UTC,,51627.9290214551,53000.0
2015-12-31 00:00:00 UTC,,51145.0504803777,
2016-01-01 00:00:00 UTC,,52055.6701575994,52999.91
2016-01-02 00:00:00 UTC,,52156.3379427545,52253.0253333333
2016-01-03 00:00:00 UTC,,51619.936576594,52999.993
2016-01-04 00:00:00 UTC,,51627.9734855935,52095.2454
2016-01-05 00:00:00 UTC,,51636.0987451136,51705.6408333333
2016-01-06 00:00:00 UTC,,51215.1309816574,51608.7495
2016-01-07 00:00:00 UTC,,53003.5497155891,53404.1253125
2016-01-08 00:00:00 UTC,,53859.6430635235,53867.5475666667
2016-01-09 00:00:00 UTC,,53045.657268588,53100.0
2016-01-10 00:00:00 UTC,,52346.755521907,52217.0
2016-01-11 00:00:00 UTC,,52674.0751171254,52128.3508333333
2016-01-12 00:00:00 UTC,,52574.4090615366,52674.9003477856
2016-01-13 00:00:00 UTC,,51051.4623215188,50888.00190625
2016-01-14 00:00:00 UTC,,51112.8296949536,51022.1860138889
2016-01-15 00:00:00 UTC,,47589.4372408236,47852.5093036481
2016-01-16 00:00:00 UTC,,43425.7524479209,44106.6013388891
2016-01-17 00:00:00 UTC,,45322.3917285897,45372.0471060606
2016-01-18 00:00:00 UTC,,45180.1305049789,45389.4938333333
2016-01-19 00:00:00 UTC,,45467.3885160568,45396.2556198864
2016-01-20 00:00:00 UTC,,46656.1409182014,46449.1505631313
2016-01-21 00:00:00 UTC,,48927.0279797394,48868.9498636364
2016-01-22 00:00:00 UTC,,46708.9005542787,46301.9352
2016-01-23 00:00:00 UTC,,46453.3896343435,46097.8294541667
2016-01-24 00:00:00 UTC,,47261.3610904798,47219.630267613
2016-01-25 00:00:00 UTC,,47170.0553073148,47078.9042424242
2016-01-26 00:00:00 UTC,,46737.9702911651,46866.1023402778
2016-01-27 00:00:00 UTC,,46774.8799358947,46898.2449516304
2016-01-28 00:00:00 UTC,,45642.3964466343,46004.0169858277
2016-01-29 00:00:00 UTC,,45684.805165391,45446.9279237013
2016-01-30 00:00:00 UTC,,46219.4155321601,45500.0
2016-01-31 00:00:00 UTC,,46122.2968170652,44759.3605833333
2016-02-01 00:00:00 UTC,,45372.1719945477,44237.0945466667
2016-02-02 00:00:00 UTC,,45275.7974969194,
2016-02-03 00:00:00 UTC,,44863.8422842942,44726.8979168831
2016-02-04 00:00:00 UTC,,45093.3223715696,45749.4318134058
2016-02-05 00:00:00 UTC,,45692.2244012934,45294.94575
2016-02-06 00:00:00 UTC,,44516.0185911067,43864.7321904762
2016-02-07 00:00:00 UTC,,44537.0400185383,43990.76075
2016-02-08 00:00:00 UTC,,44455.223293811,43670.8116410257
2016-02-09 00:00:00 UTC,,43730.1859205709,43022.4982
2016-02-10 00:00:00 UTC,,44075.3401346334,43294.4253287879
2016-02-11 00:00:00 UTC,,43370.0103537154,42473.5712006803
2016-02-12 00:00:00 UTC,,43695.1601564507,42817.9629805555
2016-02-13 00:00:00 UTC,,44658.118544896,43936.3544150794
2016-02-14 00:00:00 UTC,,45509.8022074423,44944.53421
2016-02-15 00:00:00 UTC,,46020.1466330117,45675.9105815351
2016-02-16 00:00:00 UTC,,46318.3180828214,45934.7698767361
2016-02-17 00:00:00 UTC,,47535.2005168611,46945.6909574956
2016-02-18 00:00:00 UTC,,48570.0066437476,47815.3564930216
2016-02-19 00:00:00 UTC,,48161.4979806032,47313.8715541904
2016-02-20 00:00:00 UTC,,48972.157875897,48352.357075974
2016-02-21 00:00:00 UTC,,50007.3103421356,49112.6052030303
2016-02-22 00:00:00 UTC,,50046.3615319391,48603.9388247161
2016-02-23 00:00:00 UTC,,48770.405554063,48077.47764515
2016-02-24 00:00:00 UTC,,47635.3471296886,47013.0963546339
2016-02-25 00:00:00 UTC,,48083.7761771275,47507.9707289042
2016-02-26 00:00:00 UTC,,48663.0026587708,48837.2035486111
2016-02-27 00:00:00 UTC,,49857.2744380121,49268.8178611111
2016-02-28 00:00:00 UTC,,49434.2652603681,49325.914375
2016-02-29 00:00:00 UTC,,49959.7919373412,49825.4124722222
2016-03-01 00:00:00 UTC,,49754.924938109,49043.9259422078
2016-03-02 00:00:00 UTC,,49589.8396282241,48978.7554274625
2016-03-03 00:00:00 UTC,,48563.6676521691,48008.9848410766
2016-03-04 00:00:00 UTC,,48367.5837497624,47881.1927420413
2016-03-05 00:00:00 UTC,,46466.1739785648,45906.6856707304
2016-03-06 00:00:00 UTC,,46595.5878158664,45710.5731352124
2016-03-07 00:00:00 UTC,,47170.335079602,46374.5565150205
2016-03-08 00:00:00 UTC,,47182.9514384357,46736.8226076917
2016-03-09 00:00:00 UTC,,47038.787951802,47390.4587499479
2016-03-10 00:00:00 UTC,,47215.026169541,46937.4985531136
2016-03-11 00:00:00 UTC,,47895.296437373,47818.4501084175
2016-03-12 00:00:00 UTC,,47167.5792901748,47076.1243837827
2016-03-13 00:00:00 UTC,,47118.5588744256,46798.5984577922
2016-03-14 00:00:00 UTC,,47525.7363576272,47105.2453865514
2016-03-15 00:00:00 UTC,,47690.3550693511,47189.0015494585
2016-03-16 00:00:00 UTC,,47694.2548485098,47181.4987535128
2016-03-17 00:00:00 UTC,,47545.7534157535,47099.7828905912
2016-03-18 00:00:00 UTC,,46684.4696557756,46331.5018027314
2016-03-19 00:00:00 UTC,,46125.4781896852,45686.4760195707
2016-03-20 00:00:00 UTC,,46526.0652858735,46052.7217142857
2016-03-21 00:00:00 UTC,,46445.6133844203,45849.70875
2016-03-22 00:00:00 UTC,,47092.4839649604,46686.0271065167
2016-03-23 00:00:00 UTC,,47504.1765533133,47085.5518886502
2016-03-24 00:00:00 UTC,,47510.9462659695,47062.6831246139
2016-03-25 00:00:00 UTC,,47692.2798270059,47182.4674006734
2016-03-26 00:00:00 UTC,,47770.5213891051,47348.460042735
2016-03-27 00:00:00 UTC,,48169.3268541667,47715.8736764706
2016-03-28 00:00:00 UTC,,48890.1475329448,48346.1731614292
2016-03-29 00:00:00 UTC,,48312.7561911242,47904.7219803419
2016-03-30 00:00:00 UTC,,47547.5223285679,47598.610574495
2016-03-31 00:00:00 UTC,,47470.5727921213,47116.4292767899
2016-04-01 00:00:00 UTC,,47478.9712713458,47051.2303943256
2016-04-02 00:00:00 UTC,,47835.8478327133,47294.3665289256
2016-04-03 00:00:00 UTC,,47746.2129816205,47171.3590909091
2016-04-04 00:00:00 UTC,,47538.6661899636,47009.8322559524
2016-04-05 00:00:00 UTC,,47462.220106262,47519.1698214286
2016-04-06 00:00:00 UTC,,47360.7931424703,46860.927733346
2016-04-07 00:00:00 UTC,,46702.9859213359,46059.3377446103
2016-04-08 00:00:00 UTC,,46681.375524541,46182.8584527929
2016-04-09 00:00:00 UTC,,45985.7882293125,45397.0122925685
2016-04-10 00:00:00 UTC,,46219.5318470601,45584.4619888135
2016-04-11 00:00:00 UTC,,46133.7895075059,45741.7927450724
2016-04-12 00:00:00 UTC,,46461.5661104525,46463.2333333333
2016-04-13 00:00:00 UTC,,46639.1004105188,46420.6451715268
2016-04-14 00:00:00 UTC,,46539.490854835,46422.2666666667
2016-04-15 00:00:00 UTC,,46825.6579089284,46703.0081467331
2016-04-16 00:00:00 UTC,,47095.6364953094,46922.8642857143
2016-04-17 00:00:00 UTC,,46776.1479046354,46549.4085606137
2016-04-18 00:00:00 UTC,,46694.0322038371,46483.2510828306
2016-04-19 00:00:00 UTC,,46875.4392131689,46974.5182380952
2016-04-20 00:00:00 UTC,,47871.4136273965,47881.773293695
2016-04-21 00:00:00 UTC,,48774.4946090097,48759.3152226884
2016-04-22 00:00:00 UTC,,49453.2286531758,49256.4189440322
2016-04-23 00:00:00 UTC,,50008.247458269,50036.3940656566
2016-04-24 00:00:00 UTC,,50935.489082448,50739.1625194522
2016-04-25 00:00:00 UTC,,51160.4615089233,51272.0425835738
2016-04-26 00:00:00 UTC,,51587.2638446401,51861.7887684489
2016-04-27 00:00:00 UTC,,51308.4645264636,51450.1491208791
2016-04-28 00:00:00 UTC,,48952.7499782565,48716.5980441114
2016-04-29 00:00:00 UTC,,48913.4233540634,48473.3416666667
2016-04-30 00:00:00 UTC,,48686.5899839641,48415.4761363636
2016-05-01 00:00:00 UTC,,48285.5110306451,48072.6125
2016-05-02 00:00:00 UTC,,47897.733864891,47899.911958153
2016-05-03 00:00:00 UTC,,47848.3187653578,47627.9491666667
2016-05-04 00:00:00 UTC,,48268.935062394,47922.0351020408
2016-05-05 00:00:00 UTC,,48282.5507128788,48015.4773809524
2016-05-06 00:00:00 UTC,,48565.896375335,48893.8683631564
2016-05-07 00:00:00 UTC,,49305.3449346071,49478.2952380952
2016-05-08 00:00:00 UTC,,49165.1218672025,49206.8183333333
2016-05-09 00:00:00 UTC,,49541.0400225021,49710.0036410256
2016-05-10 00:00:00 UTC,,49647.42694257,49913.3954918778
2016-05-11 00:00:00 UTC,,49282.6896541205,49471.4332312925
2016-05-12 00:00:00 UTC,,49239.2691701895,49351.5305555556
2016-05-13 00:00:00 UTC,,49657.2260870999,49641.2423553719
2016-05-14 00:00:00 UTC,,49658.2514447596,49679.3666666667
2016-05-15 00:00:00 UTC,,49675.3256417441,49672.83625
2016-05-16 00:00:00 UTC,,49693.4129281223,49763.8018092105
2016-05-17 00:00:00 UTC,,49481.0158464857,49556.6146349206
2016-05-18 00:00:00 UTC,,49562.7569524862,49804.902091765
2016-05-19 00:00:00 UTC,,49363.5351975971,49463.3991383703
2016-05-20 00:00:00 UTC,,48735.9865574132,48896.635170068
2016-05-21 00:00:00 UTC,,48701.9876788498,48898.175
2016-05-22 00:00:00 UTC,,48575.9073883482,48619.1577014652
2016-05-23 00:00:00 UTC,,48554.9366879799,48346.407187095
2016-05-24 00:00:00 UTC,,48904.8902137258,48771.0721336996
2016-05-25 00:00:00 UTC,,49409.1983882698,49305.7848958333
2016-05-26 00:00:00 UTC,,49690.0913360185,49432.25464986
2016-05-27 00:00:00 UTC,,52086.0479305436,51797.6574849893
2016-05-28 00:00:00 UTC,,55490.9839198798,54582.4147271864
2016-05-29 00:00:00 UTC,,59082.3331889176,57605.0255615665
2016-05-30 00:00:00 UTC,,59972.8355527288,59103.145538381
2016-05-31 00:00:00 UTC,,60035.1512978906,59333.4617734605
2016-06-01 00:00:00 UTC,,59254.8172996012,58613.8441186555
2016-06-02 00:00:00 UTC,,59093.2990920659,58534.6394240367
2016-06-03 00:00:00 UTC,,60325.4416296777,59828.063811707
2016-06-04 00:00:00 UTC,,61450.1956962752,61321.4954179894
2016-06-05 00:00:00 UTC,,61760.6210985893,61656.3148079969
2016-06-06 00:00:00 UTC,,62650.6764246179,62420.3083613446
2016-06-07 00:00:00 UTC,,62768.7438565274,62551.7210306911
2016-06-08 00:00:00 UTC,,62183.3506580677,61872.8731691137
2016-06-09 00:00:00 UTC,,62026.8859192567,61763.1143460503
2016-06-10 00:00:00 UTC,,62025.4245697408,61826.3852380952
2016-06-11 00:00:00 UTC,,62800.7248024909,62735.710941392
2016-06-12 00:00:00 UTC,,68888.8807618661,68524.9964800583
2016-06-13 00:00:00 UTC,,74677.3318851814,73305.0293502901
2016-06-14 00:00:00 UTC,,74206.7045626039,73371.4457448984
2016-06-15 00:00:00 UTC,,73784.2482730812,72869.6203402951
2016-06-16 00:00:00 UTC,,78681.3345467997,77659.5065869991
2016-06-17 00:00:00 UTC,,80308.8147319048,78476.5219874564
2016-06-18 00:00:00 UTC,,80150.7843638732,78779.0021707211
2016-06-19 00:00:00 UTC,,80138.6692081552,79301.7979627488
2016-06-20 00:00:00 UTC,,79683.224735822,78631.91184996
2016-06-21 00:00:00 UTC,,71205.1428385461,71196.9674793146
2016-06-22 00:00:00 UTC,,68529.6430081749,68314.6620022271
2016-06-23 00:00:00 UTC,,62783.6831643043,62547.0835879466
2016-06-24 00:00:00 UTC,,68448.6427802418,68011.7721085662
2016-06-25 00:00:00 UTC,,69763.0150967769,69987.9016437908
2016-06-26 00:00:00 UTC,,66159.1315803748,66149.5066003945
2016-06-27 00:00:00 UTC,,65394.192567207,65784.1334341053
2016-06-28 00:00:00 UTC,,66761.7947282368,67195.8463468208
2016-06-29 00:00:00 UTC,,66025.7261770584,65940.5059982175
2016-06-30 00:00:00 UTC,,68088.2229727173,68252.0279617243
2016-07-01 00:00:00 UTC,,70544.0289355177,70946.1790909091
2016-07-02 00:00:00 UTC,,71687.2205538818,72084.4247619048
2016-07-03 00:00:00 UTC,,70369.370880692,70852.1348484849
2016-07-04 00:00:00 UTC,,69807.1683315425,69872.6076666667
2016-07-05 00:00:00 UTC,,69505.1187719921,70121.2493154137
2016-07-06 00:00:00 UTC,,68800.5221612196,69360.5646990741
2016-07-07 00:00:00 UTC,,65391.3750309252,66856.0288952973
2016-07-08 00:00:00 UTC,,65368.0194254277,65994.2211111111
2016-07-09 00:00:00 UTC,,65835.654970026,66299.2447222222
2016-07-10 00:00:00 UTC,,65144.0806992961,65350.8471428571
2016-07-11 00:00:00 UTC,,66163.5667161749,66505.6056087662
2016-07-12 00:00:00 UTC,,68071.9790986063,68471.8146693122
2016-07-13 00:00:00 UTC,,69222.512572651,69553.5316666667
2016-07-14 00:00:00 UTC,,69119.352646863,69210.643792517
2016-07-15 00:00:00 UTC,,70013.4573050332,70342.8152078759
2016-07-16 00:00:00 UTC,,69901.5278750484,69688.3533333333
2016-07-17 00:00:00 UTC,,70547.9616904896,70704.9716701681
2016-07-18 00:00:00 UTC,,71750.4111940195,71982.2045211835
2016-07-19 00:00:00 UTC,,71312.9544062,71745.831521164
2016-07-20 00:00:00 UTC,,71350.0121842428,71642.0526246738
2016-07-21 00:00:00 UTC,,70787.3935604303,71098.9603896104
2016-07-22 00:00:00 UTC,,70138.7101488513,70261.7738425926
2016-07-23 00:00:00 UTC,,69411.3957358305,69990.9659863946
2016-07-24 00:00:00 UTC,,69804.4851031822,69876.1024207838
2016-07-25 00:00:00 UTC,,69771.4074691941,69698.3101766091
2016-07-26 00:00:00 UTC,,68733.4233918956,68476.1437905209
2016-07-27 00:00:00 UTC,,69033.4594107011,69465.0904048346
2016-07-28 00:00:00 UTC,,68983.3218337038,69233.9139719203
2016-07-29 00:00:00 UTC,,68223.8344978794,68397.4074195804
2016-07-30 00:00:00 UTC,,67421.8162542467,67656.4
2016-07-31 00:00:00 UTC,,65129.2064007714,65802.7063636364
2016-08-01 00:00:00 UTC,,63750.573695754,64241.4007575758
2016-08-02 00:00:00 UTC,,60426.1967774609,60303.9786038145
2016-08-03 00:00:00 UTC,,56029.0279671157,56568.7807533578
2016-08-04 00:00:00 UTC,,58345.9057832441,59146.5167582973
2016-08-05 00:00:00 UTC,,58336.6761433063,58730.2820833333
2016-08-06 00:00:00 UTC,,58842.4436457736,59217.0752380952
2016-08-07 00:00:00 UTC,,60745.8147517626,60971.1573333333
2016-08-08 00:00:00 UTC,,60990.2339308114,61915.4155448718
2016-08-09 00:00:00 UTC,,60782.6170556033,60451.1653846154
2016-08-10 00:00:00 UTC,,60823.6068129904,63134.2061565171
2016-08-11 00:00:00 UTC,,60585.8325475666,61739.2052380952
2016-08-12 00:00:00 UTC,,60273.0971498335,60935.2962594697
2016-08-13 00:00:00 UTC,,60074.7752439004,60333.4376767677
2016-08-14 00:00:00 UTC,,59066.0362644541,59471.3316666667
2016-08-15 00:00:00 UTC,,58282.4807359854,58297.4297282609
2016-08-16 00:00:00 UTC,,57900.5305821594,57521.7204464286
2016-08-17 00:00:00 UTC,,58227.3566666769,58253.5433333333
2016-08-18 00:00:00 UTC,,58098.2239188439,58048.7777777778
2016-08-19 00:00:00 UTC,,58066.0588376403,58324.7029761905
2016-08-20 00:00:00 UTC,,58262.7581971959,58375.226
2016-08-21 00:00:00 UTC,,58488.3664397788,59273.7383333333
2016-08-22 00:00:00 UTC,,58945.1663649539,59217.9467031098
2016-08-23 00:00:00 UTC,,58918.3214737803,58890.9392857143
2016-08-24 00:00:00 UTC,,58446.5653486522,59175.3166666667
2016-08-25 00:00:00 UTC,,57995.6492182041,58384.6791666667
2016-08-26 00:00:00 UTC,,58395.798984766,58598.9375
2016-08-27 00:00:00 UTC,,58336.2892707716,58615.5873544974
2016-08-28 00:00:00 UTC,,58263.7231302564,58350.115
2016-08-29 00:00:00 UTC,,58532.1157042457,58857.845
2016-08-30 00:00:00 UTC,,59026.6163337249,59413.7664160401
2016-08-31 00:00:00 UTC,,59186.0362345698,59558.1848484848
2016-09-01 00:00:00 UTC,,59252.2447437764,59527.1
2016-09-02 00:00:00 UTC,,59333.3640745769,59477.019731405
2016-09-03 00:00:00 UTC,,60129.684847875,61888.3461538461
2016-09-04 00:00:00 UTC,,62558.3136154676,62687.1723160173
2016-09-05 00:00:00 UTC,,62815.7193801955,62798.6001082251
2016-09-06 00:00:00 UTC,,62757.198589902,62806.5510416667
2016-09-07 00:00:00 UTC,,62493.0707893755,62218.5034632035
2016-09-08 00:00:00 UTC,,63385.8692902394,63715.6446336996
2016-09-09 00:00:00 UTC,,63914.6040926572,63580.5813333333
2016-09-10 00:00:00 UTC,,64300.4825535127,64309.1222222222
2016-09-11 00:00:00 UTC,,63846.5720841616,62873.9527777778
2016-09-12 00:00:00 UTC,,62221.3945787373,62062.54375
2016-09-13 00:00:00 UTC,,62376.2738384014,61888.0170833333
2016-09-14 00:00:00 UTC,,62776.7567529174,62780.2857142857
2016-09-15 00:00:00 UTC,,62641.9207407138,62686.29375
2016-09-16 00:00:00 UTC,,62572.5293938163,62365.45
2016-09-17 00:00:00 UTC,,62483.6444807903,
2016-09-18 00:00:00 UTC,,62542.0389969035,62367.0041666667
2016-09-19 00:00:00 UTC,,62293.7599527771,62246.3309235446
2016-09-20 00:00:00 UTC,,62060.114279972,61721.5055082417
2016-09-21 00:00:00 UTC,,60570.2797411756,60471.091025641
2016-09-22 00:00:00 UTC,,60349.2986592288,60119.3
2016-09-23 00:00:00 UTC,,60825.2040285806,60920.9714285714
2016-09-24 00:00:00 UTC,,61191.4554610486,60863.925
2016-09-25 00:00:00 UTC,,60947.5331708413,61199.15
2016-09-26 00:00:00 UTC,,61038.963901711,60960.680952381
2016-09-27 00:00:00 UTC,,61182.4536240109,61216.2569444444
2016-09-28 00:00:00 UTC,,61081.3808102905,61014.545
2016-09-29 00:00:00 UTC,,61263.941445858,61560.17
2016-09-30 00:00:00 UTC,,61347.0168488572,61404.2
2016-10-01 00:00:00 UTC,,62250.3497599072,62566.4083333333
2016-10-02 00:00:00 UTC,,62014.7359740761,62155.2319908956
2016-10-03 00:00:00 UTC,,62208.831250132,62200.7315656566
2016-10-04 00:00:00 UTC,,62513.2607312759,62676.6370156695
2016-10-05 00:00:00 UTC,,63142.8614026857,63299.0100508751
