Date,CCXX_High,CCXX_Low,CCXX_Open,CCXX_Close,CCXX_Volume,CCXX_AdjClose
2021-01-31,91.4889144897461,89.39004516601562,89.82579803466797,90.05902099609375,2661274.0,90.05902099609375
2021-02-01,91.2081298828125,88.93994903564453,90.05724334716797,89.46907043457031,2514652.0,89.46907043457031
2021-02-02,91.0817642211914,89.3715591430664,89.47434997558594,89.68980407714844,3153571.0,89.68980407714844
2021-02-03,91.13567352294922,89.02981567382812,89.68245697021484,89.5055923461914,2969264.0,89.5055923461914
2021-02-04,91.03971862792969,89.06698608398438,89.49730682373047,89.84620666503906,2498002.0,89.84620666503906
2021-02-05,91.4380874633789,84.04048156738281,89.85113525390625,89.6212158203125,1670413.0,89.6212158203125
2021-02-06,91.93385314941406,83.04727935791016,89.6196517944336,89.63626861572266,1928110.0,89.63626861572266
2021-02-07,92.25257110595703,88.7379379272461,89.63712310791016,89.64672088623047,2498624.0,89.64672088623047
2021-02-08,92.16969299316406,81.66329193115234,89.64752960205078,89.62032318115234,2646290.0,89.62032318115234
2021-02-09,92.53687286376953,89.50960540771484,89.6253890991211,89.58374786376953,2602435.0,89.58374786376953
2021-02-10,92.07691955566406,88.99225616455078,89.58495330810547,89.59873962402344,2264541.0,89.59873962402344
2021-02-11,93.19445037841797,73.71387481689453,89.59672546386719,89.5804214477539,2541973.0,89.5804214477539
2021-02-12,92.62957763671875,89.40550994873047,89.57658386230469,89.7610855102539,2807804.0,89.7610855102539
2021-02-13,91.76927185058594,89.2663345336914,89.76437377929688,89.73883056640625,3351388.0,89.73883056640625
2021-02-14,91.57574462890625,89.07660675048828,89.73892211914062,90.2846450805664,2673753.0,90.2846450805664
2021-02-15,91.24877166748047,89.28553009033203,90.28543090820312,89.38644409179688,3404893.0,89.38644409179688
2021-02-16,92.26748657226562,88.97965240478516,89.39208221435547,91.3449935913086,2622689.0,91.3449935913086
2021-02-17,92.01433563232422,89.82951354980469,91.34255981445312,90.16651153564453,3369439.0,90.16651153564453
2021-02-18,91.47267150878906,89.5706558227539,90.16991424560547,90.1319580078125,3959975.0,90.1319580078125
2021-02-19,113.37455749511719,71.97589874267578,90.127685546875,90.29735565185547,3446039.0,90.29735565185547
2021-02-20,91.9251480102539,86.35620880126953,90.2952651977539,90.31587982177734,3025379.0,90.31587982177734
2021-02-21,91.40766906738281,86.97489166259766,90.40087890625,90.46300506591797,4121003.0,90.46300506591797
2021-02-22,91.4241714477539,86.67131042480469,90.55266571044922,89.91498565673828,3074527.0,89.91498565673828
2021-02-23,91.17985534667969,89.1207046508789,89.91529083251953,90.01979064941406,2487224.0,90.01979064941406
2021-02-24,92.91716766357422,89.78707885742188,90.02088928222656,90.16629028320312,2497595.0,90.16629028320312
2021-02-25,91.08340454101562,89.81328582763672,90.16725158691406,90.10726928710938,3062424.0,90.10726928710938
2021-02-26,90.77616119384766,89.2981948852539,90.10750579833984,90.41805267333984,3210752.0,90.41805267333984
2021-02-27,91.14083099365234,89.14823913574219,90.41830444335938,90.23967742919922,5293797.0,90.23967742919922
2021-02-28,90.54548645019531,89.29396057128906,90.24114990234375,90.31221008300781,4505329.0,90.31221008300781
2021-03-01,90.6385726928711,89.70968627929688,90.3155288696289,90.07162475585938,3477380.0,90.07162475585938
2021-03-02,90.968505859375,89.66117095947266,90.06988525390625,90.6135482788086,3196575.0,90.6135482788086
2021-03-03,91.73492431640625,89.79500579833984,90.61536407470703,91.27104949951172,3228242.0,91.27104949951172
2021-03-04,92.14088439941406,90.73109436035156,91.27183532714844,92.06459045410156,6108104.0,92.06459045410156
2021-03-05,92.71046447753906,91.635498046875,92.06575012207031,92.1248550415039,3040443.0,92.1248550415039
2021-03-06,92.92253875732422,91.78025817871094,92.12559509277344,92.7328872680664,4617735.0,92.7328872680664
2021-03-07,92.74737548828125,91.8351821899414,92.74737548828125,91.9073715209961,3934720.0,91.9073715209961
2021-03-08,92.68589782714844,91.72151184082031,91.9000473022461,91.95964050292969,5827773.0,91.95964050292969
2021-03-09,92.88555908203125,91.79344177246094,91.93112182617188,92.2165298461914,4964531.0,92.2165298461914
2021-03-10,93.11456298828125,91.85413360595703,92.1965560913086,92.70204162597656,4800965.0,92.70204162597656
2021-03-11,93.42701721191406,91.79625701904297,92.69857788085938,92.37885284423828,5276407.0,92.37885284423828
2021-03-12,93.14082336425781,91.74102020263672,92.3817138671875,92.75544738769531,4868581.0,92.75544738769531
2021-03-13,92.94771575927734,91.21897888183594,92.75415802001953,92.06736755371094,5361038.0,92.06736755371094
2021-03-14,93.17851257324219,91.83247375488281,92.06547546386719,92.55265045166016,5141851.0,92.55265045166016
2021-03-15,92.9959487915039,91.55320739746094,92.5765151977539,92.6554183959961,4739952.0,92.6554183959961
2021-03-16,93.23165130615234,91.37290954589844,92.647705078125,92.40968322753906,3769148.0,92.40968322753906
2021-03-17,93.00025177001953,91.7948226928711,92.4113540649414,92.39824676513672,5415125.0,92.39824676513672
2021-03-18,93.0276870727539,91.8548355102539,92.39546966552734,92.34376525878906,7014058.0,92.34376525878906
2021-03-19,93.39350128173828,91.91896057128906,92.33747863769531,92.88938903808594,5005447.0,92.88938903808594
2021-03-20,93.1630630493164,91.99951934814453,92.87788391113281,92.26240539550781,4043626.0,92.26240539550781
