Date,NEO_High,NEO_Low,NEO_Open,NEO_Close,NEO_Volume,NEO_AdjClose
2017-11-08,33.809898376464844,26.01759910583496,26.168500900268555,30.674699783325195,120273000.0,30.674699783325195
2017-11-09,33.016300201416016,30.576000213623047,30.761999130249023,31.903200149536133,79919296.0,31.903200149536133
2017-11-10,32.444000244140625,26.737899780273438,31.97089958190918,28.17889976501465,57756900.0,28.17889976501465
2017-11-11,29.934900283813477,27.398700714111328,28.14780044555664,28.528099060058594,45994100.0,28.528099060058594
2017-11-12,28.44849967956543,25.310199737548828,28.439699172973633,26.961700439453125,63588200.0,26.961700439453125
2017-11-13,28.968299865722656,26.588499069213867,27.11720085144043,28.40239906311035,41299400.0,28.40239906311035
2017-11-14,29.95560073852539,28.09830093383789,28.396099090576172,29.725500106811523,39436300.0,29.725500106811523
2017-11-15,30.584999084472656,28.25779914855957,29.78730010986328,29.347999572753906,45103700.0,29.347999572753906
2017-11-16,29.92729949951172,28.47960090637207,29.44580078125,28.703699111938477,40895700.0,28.703699111938477
2017-11-17,41.077301025390625,28.3612003326416,28.713300704956055,40.50239944458008,252834000.0,40.50239944458008
2017-11-18,48.093101501464844,36.28129959106445,39.73860168457031,42.73939895629883,434827008.0,42.73939895629883
2017-11-19,45.452598571777344,36.66490173339844,43.00680160522461,39.75239944458008,273035008.0,39.75239944458008
2017-11-20,43.144500732421875,35.63589859008789,39.939701080322266,35.63589859008789,243906000.0,35.63589859008789
2017-11-21,37.16109848022461,33.377601623535156,36.20880126953125,34.359500885009766,133333000.0,34.359500885009766
2017-11-22,36.97589874267578,34.446800231933594,34.446800231933594,35.85810089111328,82378800.0,35.85810089111328
2017-11-23,36.28850173950195,34.49660110473633,35.83380126953125,34.902198791503906,68917800.0,34.902198791503906
2017-11-24,35.69609832763672,33.460899353027344,34.89149856567383,34.79159927368164,68977696.0,34.79159927368164
2017-11-25,39.862998962402344,34.59510040283203,34.82609939575195,38.12519836425781,125113000.0,38.12519836425781
2017-11-26,39.19620132446289,37.4922981262207,38.04119873046875,38.44409942626953,61597700.0,38.44409942626953
2017-11-27,41.90549850463867,38.32339859008789,38.32339859008789,40.12540054321289,83345904.0,40.12540054321289
2017-11-28,40.133201599121094,37.46500015258789,40.133201599121094,38.07830047607422,80129000.0,38.07830047607422
2017-11-29,39.4390983581543,31.23430061340332,37.989898681640625,32.27859878540039,137123008.0,32.27859878540039
2017-11-30,34.981300354003906,30.09469985961914,32.54399871826172,32.9552001953125,78895104.0,32.9552001953125
2017-12-01,36.23500061035156,31.356000900268555,32.888999938964844,35.83810043334961,89359696.0,35.83810043334961
2017-12-02,36.61320114135742,34.506900787353516,35.84130096435547,35.06959915161133,48991700.0,35.06959915161133
2017-12-03,39.515499114990234,35.03379821777344,35.095001220703125,36.62300109863281,79801696.0,36.62300109863281
2017-12-04,42.9984016418457,36.61899948120117,36.64849853515625,42.171600341796875,160430000.0,42.171600341796875
2017-12-05,42.792999267578125,38.82120132446289,41.98699951171875,38.82120132446289,101480000.0,38.82120132446289
2017-12-06,38.85430145263672,34.404701232910156,38.745601654052734,35.16360092163086,118745000.0,35.16360092163086
2017-12-07,37.26319885253906,33.312801361083984,35.0359001159668,34.862098693847656,125301000.0,34.862098693847656
2017-12-08,37.37900161743164,32.35860061645508,34.83940124511719,36.27199935913086,125450000.0,36.27199935913086
2017-12-09,38.97629928588867,34.8656005859375,35.957698822021484,35.7135009765625,93255296.0,35.7135009765625
2017-12-10,35.792999267578125,32.512901306152344,35.792999267578125,33.3109016418457,72133600.0,33.3109016418457
2017-12-11,36.567298889160156,33.31930160522461,33.31930160522461,35.882598876953125,77323800.0,35.882598876953125
2017-12-12,41.279701232910156,35.317298889160156,36.221099853515625,40.41130065917969,132796000.0,40.41130065917969
2017-12-13,49.068199157714844,37.49380111694336,40.732601165771484,44.814701080322266,294500000.0,44.814701080322266
2017-12-14,53.653900146484375,44.4025993347168,44.90299987792969,50.6234016418457,313147008.0,50.6234016418457
2017-12-15,51.2411003112793,43.131099700927734,50.538700103759766,47.98939895629883,204064992.0,47.98939895629883
2017-12-16,52.26490020751953,46.92599868774414,48.142601013183594,49.80759811401367,164723008.0,49.80759811401367
2017-12-17,71.72450256347656,49.74039840698242,49.74039840698242,68.1144027709961,500799008.0,68.1144027709961
2017-12-18,81.06099700927734,63.96160125732422,68.45449829101562,77.21649932861328,437848992.0,77.21649932861328
2017-12-19,82.09829711914062,66.59220123291016,77.19100189208984,70.81390380859375,290083008.0,70.81390380859375
2017-12-20,77.50289916992188,63.09590148925781,71.30650329589844,75.62120056152344,305912000.0,75.62120056152344
2017-12-21,79.0425033569336,67.48719787597656,76.12319946289062,71.37129974365234,225272000.0,71.37129974365234
2017-12-22,72.27799987792969,43.385501861572266,71.54180145263672,55.570499420166016,297579008.0,55.570499420166016
2017-12-23,67.75019836425781,56.318599700927734,56.318599700927734,58.904701232910156,146282000.0,58.904701232910156
2017-12-24,59.972801208496094,51.83700180053711,59.32149887084961,59.69540023803711,160158000.0,59.69540023803711
2017-12-25,68.37419891357422,58.38529968261719,60.2677001953125,66.32430267333984,170538000.0,66.32430267333984
2017-12-26,68.79640197753906,61.859500885009766,66.60600280761719,65.5165023803711,195466000.0,65.5165023803711
2017-12-27,70.28579711914062,62.87900161743164,65.52629852294922,66.88369750976562,153715008.0,66.88369750976562
2017-12-28,66.94090270996094,58.216400146484375,66.76200103759766,65.42520141601562,135592000.0,65.42520141601562
2017-12-29,74.82450103759766,63.143699645996094,65.70030212402344,73.90480041503906,163331008.0,73.90480041503906
2017-12-30,74.54219818115234,63.02069854736328,74.18209838867188,72.4031982421875,202376992.0,72.4031982421875
2017-12-31,78.01439666748047,67.68569946289062,72.5552978515625,75.96060180664062,181356992.0,75.96060180664062
2018-01-01,80.69219970703125,72.72380065917969,76.19159698486328,78.82369995117188,142094000.0,78.82369995117188
2018-01-02,97.01380157470703,78.52580261230469,78.52580261230469,90.32579803466797,373376992.0,90.32579803466797
2018-01-03,105.55899810791016,86.88970184326172,90.29620361328125,105.55899810791016,288086016.0,105.55899810791016
2018-01-04,109.2040023803711,96.24120330810547,104.79100036621094,99.10900115966797,332545984.0,99.10900115966797
2018-01-05,106.23600006103516,89.57929992675781,98.91110229492188,95.28179931640625,292932992.0,95.28179931640625
2018-01-06,103.12899780273438,91.89830017089844,95.30860137939453,100.86199951171875,187746000.0,100.86199951171875
2018-01-07,108.52100372314453,99.1989974975586,101.12100219726562,102.42900085449219,196620992.0,102.42900085449219
2018-01-08,108.5989990234375,90.67769622802734,102.12300109863281,102.37699890136719,231395008.0,102.37699890136719
2018-01-09,129.86700439453125,101.84300231933594,102.06600189208984,126.93900299072266,529663008.0,126.93900299072266
2018-01-10,127.26200103759766,111.05000305175781,127.23500061035156,122.98799896240234,361796992.0,122.98799896240234
2018-01-11,124.33499908447266,102.66100311279297,123.10399627685547,108.29499816894531,270718016.0,108.29499816894531
2018-01-12,126.54499816894531,105.24700164794922,109.18499755859375,124.46900177001953,234756992.0,124.46900177001953
2018-01-13,146.50900268554688,124.14600372314453,124.14600372314453,140.6219940185547,455703008.0,140.6219940185547
2018-01-14,176.83399963378906,135.91600036621094,140.56100463867188,170.41799926757812,648694016.0,170.41799926757812
2018-01-15,196.85299682617188,147.3979949951172,170.0989990234375,187.40499877929688,1455619968.0,187.40499877929688
2018-01-16,187.96800231933594,104.29299926757812,187.96800231933594,145.2989959716797,1664429952.0,145.2989959716797
2018-01-17,154.28700256347656,94.56549835205078,144.72500610351562,141.3699951171875,1587920000.0,141.3699951171875
2018-01-18,159.48500061035156,129.8509979248047,142.60299682617188,142.656005859375,838633984.0,142.656005859375
2018-01-19,150.15199279785156,132.97000122070312,141.2480010986328,139.4949951171875,494800000.0,139.4949951171875
2018-01-20,157.18899536132812,138.64700317382812,140.4929962158203,149.94200134277344,501671008.0,149.94200134277344
2018-01-21,150.22799682617188,126.2030029296875,150.22799682617188,131.09500122070312,346048000.0,131.09500122070312
2018-01-22,137.7790069580078,112.37999725341797,132.3000030517578,123.66300201416016,346611008.0,123.66300201416016
2018-01-23,129.70799255371094,110.18000030517578,123.36599731445312,121.60399627685547,263388992.0,121.60399627685547
2018-01-24,144.1199951171875,118.1520004272461,122.56900024414062,136.40899658203125,433360000.0,136.40899658203125
2018-01-25,146.9429931640625,134.5780029296875,138.09500122070312,138.0030059814453,315009984.0,138.0030059814453
2018-01-26,141.13299560546875,126.53099822998047,137.7480010986328,137.88800048828125,324067008.0,137.88800048828125
2018-01-27,142.07400512695312,134.3489990234375,138.14100646972656,140.2030029296875,207868000.0,140.2030029296875
2018-01-28,153.61000061035156,140.37100219726562,140.37100219726562,152.156005859375,246175008.0,152.156005859375
2018-01-29,168.14100646972656,151.45700073242188,152.08099365234375,168.14100646972656,602513984.0,168.14100646972656
2018-01-30,173.7519989013672,140.125,168.86300659179688,146.2790069580078,670294976.0,146.2790069580078
2018-01-31,148.17599487304688,133.32200622558594,145.4010009765625,145.75799560546875,357308992.0,145.75799560546875
2018-02-01,147.15699768066406,115.27400207519531,145.95700073242188,126.00299835205078,356495008.0,126.00299835205078
2018-02-02,129.18800354003906,91.95870208740234,125.64199829101562,120.1259994506836,552638976.0,120.1259994506836
2018-02-03,127.27799987792969,106.90499877929688,121.03399658203125,122.96499633789062,255707008.0,122.96499633789062
2018-02-04,124.01300048828125,102.02899932861328,122.21499633789062,107.45500183105469,203674000.0,107.45500183105469
2018-02-05,108.9749984741211,75.75479888916016,107.57499694824219,82.3656997680664,312096000.0,82.3656997680664
2018-02-06,109.21299743652344,64.8781967163086,84.06939697265625,105.94599914550781,659945984.0,105.94599914550781
2018-02-07,118.49600219726562,94.93589782714844,105.13400268554688,102.5009994506836,571724032.0,102.5009994506836
2018-02-08,117.00499725341797,104.05500030517578,104.05500030517578,112.43000030517578,546732992.0,112.43000030517578
2018-02-09,117.64600372314453,108.83699798583984,111.98899841308594,117.56800079345703,212450000.0,117.56800079345703
2018-02-10,122.84500122070312,104.97699737548828,117.21399688720703,110.6259994506836,355323008.0,110.6259994506836
2018-02-11,113.18499755859375,96.7750015258789,110.44599914550781,103.39900207519531,257944000.0,103.39900207519531
2018-02-12,115.85199737548828,104.1780014038086,104.1780014038086,113.24600219726562,272088992.0,113.24600219726562
2018-02-13,114.93299865722656,108.64299774169922,113.63700103759766,111.17500305175781,176966000.0,111.17500305175781
2018-02-14,123.0260009765625,110.86399841308594,110.86399841308594,122.51799774169922,228692992.0,122.51799774169922
2018-02-15,125.76200103759766,118.78900146484375,122.00499725341797,123.29100036621094,218616000.0,123.29100036621094
2018-02-16,130.61500549316406,119.93800354003906,123.02100372314453,128.84800720214844,194878000.0,128.84800720214844
2018-02-17,139.79600524902344,129.41799926757812,131.02499389648438,136.75,286384992.0,136.75
2018-02-18,137.95399475097656,124.31600189208984,136.40199279785156,127.3759994506836,207624000.0,127.3759994506836
2018-02-19,138.5189971923828,126.69999694824219,127.23500061035156,137.46600341796875,201551008.0,137.46600341796875
2018-02-20,142.00599670410156,127.86399841308594,137.9459991455078,128.35800170898438,239238000.0,128.35800170898438
2018-02-21,130.21299743652344,118.08300018310547,127.66799926757812,120.95600128173828,207330000.0,120.95600128173828
2018-02-22,126.927001953125,111.88700103759766,120.61599731445312,114.08300018310547,193746000.0,114.08300018310547
2018-02-23,123.85399627685547,110.86199951171875,113.38600158691406,121.64700317382812,189394000.0,121.64700317382812
2018-02-24,126.88899993896484,114.41000366210938,121.4229965209961,118.5739974975586,157950000.0,118.5739974975586
2018-02-25,120.0009994506836,114.55799865722656,118.29399871826172,118.46399688720703,114914000.0,118.46399688720703
2018-02-26,137.10299682617188,117.90699768066406,118.91000366210938,134.17300415039062,292700000.0,134.17300415039062
2018-02-27,146.34500122070312,132.92300415039062,134.83799743652344,142.49899291992188,427504992.0,142.49899291992188
2018-02-28,144.61599731445312,132.05599975585938,142.37899780273438,133.24099731445312,315822016.0,133.24099731445312
2018-03-01,136.1479949951172,126.56999969482422,133.6479949951172,129.0540008544922,282388000.0,129.0540008544922
2018-03-02,130.2989959716797,122.58699798583984,129.94900512695312,124.23799896240234,148930000.0,124.23799896240234
2018-03-03,128.06300354003906,121.53800201416016,124.25599670410156,122.1449966430664,132602000.0,122.1449966430664
2018-03-04,125.13300323486328,115.99099731445312,121.83300018310547,119.35800170898438,177840000.0,119.35800170898438
2018-03-05,120.1240005493164,111.76100158691406,120.1240005493164,113.02300262451172,212735008.0,113.02300262451172
2018-03-06,114.93599700927734,103.56400299072266,112.2699966430664,105.11399841308594,203770000.0,105.11399841308594
2018-03-07,113.6510009765625,91.029296875,105.37999725341797,100.44300079345703,297579008.0,100.44300079345703
2018-03-08,102.14299774169922,90.86930084228516,100.53500366210938,91.57209777832031,158916992.0,91.57209777832031
2018-03-09,93.78070068359375,80.85099792480469,91.69979858398438,92.6688003540039,216976000.0,92.6688003540039
2018-03-10,94.4303970336914,85.52230072021484,93.3187026977539,85.57740020751953,123154000.0,85.57740020751953
2018-03-11,92.49479675292969,82.31420135498047,85.43800354003906,91.18769836425781,120665000.0,91.18769836425781
2018-03-12,92.9843978881836,84.26200103759766,91.49440002441406,85.90550231933594,125997000.0,85.90550231933594
2018-03-13,88.38690185546875,82.19390106201172,85.57270050048828,83.3812026977539,118017000.0,83.3812026977539
2018-03-14,85.03240203857422,69.09709930419922,83.4209976196289,71.67179870605469,146276992.0,71.67179870605469
2018-03-15,72.94599914550781,65.49210357666016,71.8313980102539,69.57469940185547,173336000.0,69.57469940185547
2018-03-16,71.48809814453125,65.91449737548828,69.65959930419922,68.24800109863281,114395000.0,68.24800109863281
2018-03-17,69.10859680175781,61.02299880981445,68.30030059814453,61.5281982421875,95221696.0,61.5281982421875
2018-03-18,66.70349884033203,49.38779830932617,61.17679977416992,65.50150299072266,249146000.0,65.50150299072266
2018-03-19,73.44010162353516,62.74169921875,67.19400024414062,73.44010162353516,274503008.0,73.44010162353516
2018-03-20,79.56379699707031,67.5885009765625,73.8468017578125,76.02999877929688,255944000.0,76.02999877929688
2018-03-21,77.78959655761719,71.52490234375,76.41110229492188,72.95189666748047,177772992.0,72.95189666748047
2018-03-22,75.0728988647461,66.92179870605469,72.80580139160156,69.63800048828125,152648000.0,69.63800048828125
2018-03-23,69.60540008544922,63.91809844970703,69.60540008544922,68.55580139160156,137020992.0,68.55580139160156
2018-03-24,70.24130249023438,65.73410034179688,69.06659698486328,65.73410034179688,102618000.0,65.73410034179688
2018-03-25,66.68819808959961,59.894248962402344,65.29555130004883,62.58225059509277,113939096.0,62.58225059509277
2018-03-26,60.01959991455078,52.51250076293945,59.485599517822266,55.53030014038086,145188992.0,55.53030014038086
2018-03-27,60.12030029296875,55.337501525878906,55.337501525878906,57.23640060424805,81977504.0,57.23640060424805
2018-03-28,57.400299072265625,51.45240020751953,57.30690002441406,51.8849983215332,110023000.0,51.8849983215332
2018-03-29,53.5802001953125,49.09880065917969,51.851600646972656,50.313201904296875,114151000.0,50.313201904296875
2018-03-30,52.9114990234375,49.96870040893555,50.43450164794922,50.125,68031800.0,50.125
2018-03-31,50.592498779296875,45.3046989440918,50.33940124511719,47.30419921875,73349000.0,47.30419921875
2018-04-01,50.299800872802734,46.79169845581055,47.34189987182617,48.81930160522461,62854800.0,48.81930160522461
2018-04-02,54.12889862060547,48.630401611328125,48.980899810791016,53.6416015625,84566304.0,53.6416015625
2018-04-03,53.62860107421875,46.950401306152344,53.379600524902344,47.54999923706055,73956800.0,47.54999923706055
2018-04-04,47.84560012817383,45.85029983520508,47.456298828125,47.201499938964844,63650600.0,47.201499938964844
2018-04-05,47.48040008544922,44.592899322509766,47.0536994934082,44.93830108642578,46850100.0,44.93830108642578
2018-04-06,47.80950164794922,44.82640075683594,44.90919876098633,46.424400329589844,49786600.0,46.424400329589844
2018-04-07,49.18989944458008,46.54140090942383,46.54140090942383,49.18989944458008,44671100.0,49.18989944458008
2018-04-08,56.656898498535156,49.37080001831055,49.37080001831055,52.93080139160156,267976992.0,52.93080139160156
2018-04-09,53.200401306152344,49.6693000793457,53.200401306152344,52.622100830078125,90631296.0,52.622100830078125
2018-04-10,59.461299896240234,52.31679916381836,52.578800201416016,58.54140090942383,178200992.0,58.54140090942383
2018-04-11,66.70999908447266,54.90700149536133,58.382301330566406,66.70999908447266,272688992.0,66.70999908447266
2018-04-12,68.10250091552734,61.56129837036133,66.65709686279297,62.207401275634766,177671008.0,62.207401275634766
2018-04-13,65.44940185546875,61.74810028076172,62.21120071411133,63.859500885009766,90798000.0,63.859500885009766
2018-04-14,70.331298828125,64.33170318603516,64.33170318603516,70.331298828125,126368000.0,70.331298828125
2018-04-15,70.768798828125,64.39600372314453,70.11840057373047,66.69860076904297,124354000.0,66.69860076904297
2018-04-16,69.84760284423828,65.65519714355469,67.01260375976562,65.75260162353516,104953000.0,65.75260162353516
2018-04-17,73.3572998046875,65.71009826660156,65.71009826660156,72.8406982421875,146354000.0,72.8406982421875
2018-04-18,74.79170227050781,70.95649719238281,72.54759979248047,74.1270980834961,172656992.0,74.1270980834961
2018-04-19,79.47489929199219,72.55770111083984,74.18049621582031,79.029296875,184820992.0,79.029296875
2018-04-20,79.62010192871094,71.15589904785156,79.10379791259766,74.99220275878906,172502000.0,74.99220275878906
2018-04-21,77.19670104980469,72.99960327148438,74.53189849853516,73.76170349121094,118189000.0,73.76170349121094
2018-04-22,77.80439758300781,73.65049743652344,73.65049743652344,76.22419738769531,129211000.0,76.22419738769531
2018-04-23,84.44329833984375,76.24369812011719,76.29149627685547,83.00910186767578,214076000.0,83.00910186767578
2018-04-24,82.57939910888672,69.02870178222656,82.49089813232422,71.37999725341797,232380992.0,71.37999725341797
2018-04-25,77.24120330810547,69.8053970336914,71.56320190429688,77.185302734375,142338000.0,77.185302734375
2018-04-26,77.30940246582031,72.6675033569336,77.01589965820312,72.6675033569336,133132000.0,72.6675033569336
2018-04-27,78.2020034790039,72.42359924316406,72.42359924316406,76.74690246582031,143123008.0,76.74690246582031
2018-04-28,92.5248031616211,76.58509826660156,76.58509826660156,91.0718002319336,502971008.0,91.0718002319336
2018-04-29,94.75900268554688,82.86039733886719,92.15399932861328,84.27249908447266,377384992.0,84.27249908447266
2018-04-30,84.85780334472656,79.3219985961914,84.36900329589844,84.64070129394531,180819008.0,84.64070129394531
2018-05-01,85.38619995117188,82.83699798583984,84.41390228271484,84.78980255126953,137844000.0,84.78980255126953
2018-05-02,89.6780014038086,83.85749816894531,84.91510009765625,87.82150268554688,226830000.0,87.82150268554688
2018-05-03,87.70349884033203,82.55940246582031,87.70349884033203,84.2594985961914,153112000.0,84.2594985961914
2018-05-04,86.06739807128906,84.16020202636719,84.30819702148438,84.36229705810547,128178000.0,84.36229705810547
2018-05-05,87.94259643554688,80.7238998413086,84.30490112304688,83.55580139160156,177590000.0,83.55580139160156
2018-05-06,83.59239959716797,76.50270080566406,83.59239959716797,79.29460144042969,157183008.0,79.29460144042969
2018-05-07,81.07839965820312,76.02860260009766,79.56999969482422,77.0801010131836,126518000.0,77.0801010131836
2018-05-08,77.20999908447266,72.90180206298828,77.12419891357422,76.33180236816406,120422000.0,76.33180236816406
2018-05-09,76.96659851074219,70.17680358886719,76.31649780273438,70.17680358886719,126392000.0,70.17680358886719
2018-05-10,70.4093017578125,61.449501037597656,69.96009826660156,63.40079879760742,177496992.0,63.40079879760742
2018-05-11,67.61080169677734,59.06760025024414,63.45309829711914,64.75509643554688,125551000.0,64.75509643554688
2018-05-12,69.29570007324219,63.14910125732422,64.76010131835938,67.7571029663086,105992000.0,67.7571029663086
2018-05-13,69.23300170898438,63.190799713134766,67.82270050048828,66.46299743652344,130220000.0,66.46299743652344
2018-05-14,69.3375015258789,62.53879928588867,66.38279724121094,63.24959945678711,98810800.0,63.24959945678711
2018-05-15,63.36690139770508,59.88240051269531,63.05860137939453,61.8489990234375,99496200.0,61.8489990234375
2018-05-16,63.22169876098633,57.18239974975586,61.93709945678711,57.8223991394043,96606600.0,57.8223991394043
2018-05-17,60.28150177001953,56.993499755859375,57.72079849243164,59.67850112915039,94202000.0,59.67850112915039
2018-05-18,60.636199951171875,58.14670181274414,59.661399841308594,59.16780090332031,79662304.0,59.16780090332031
2018-05-19,63.77450180053711,58.754600524902344,59.2307014465332,63.5078010559082,89350200.0,63.5078010559082
2018-05-20,65.84619903564453,60.953399658203125,63.59389877319336,62.46030044555664,121919000.0,62.46030044555664
2018-05-21,62.5015983581543,57.09640121459961,62.40829849243164,57.382598876953125,95219600.0,57.382598876953125
2018-05-22,57.80110168457031,51.8135986328125,57.45090103149414,52.46820068359375,109642000.0,52.46820068359375
2018-05-23,55.121299743652344,50.67720031738281,52.3583984375,54.75640106201172,107696000.0,54.75640106201172
2018-05-24,56.264198303222656,52.00519943237305,55.10060119628906,53.032798767089844,93827504.0,53.032798767089844
