Date,BTC_FUTURES_High,BTC_FUTURES_Low,BTC_FUTURES_Open,BTC_FUTURES_Close,BTC_FUTURES_Volume,BTC_FUTURES_AdjClose
2020-06-02,10565.0,9335.0,9745.0,9580.0,14048.0,9580.0
2020-06-03,9730.0,9465.0,9580.0,9655.0,3179.0,9655.0
2020-06-04,9985.0,9535.0,9665.0,9895.0,4328.0,9895.0
2020-06-05,9950.0,9675.0,9865.0,9800.0,4508.0,9800.0
2020-06-06,,,,,,
2020-06-07,,,,,,
2020-06-08,9900.0,9720.0,9810.0,9780.0,3757.0,9780.0
2020-06-09,9985.0,9620.0,9630.0,9805.0,4291.0,9805.0
2020-06-10,10130.0,9720.0,9905.0,9935.0,7010.0,9935.0
2020-06-11,10060.0,9090.0,9945.0,9300.0,10869.0,9300.0
2020-06-12,9610.0,9265.0,9380.0,9465.0,3848.0,9465.0
2020-06-13,,,,,,
2020-06-14,,,,,,
2020-06-15,9525.0,8930.0,9370.0,9440.0,5850.0,9440.0
2020-06-16,9630.0,9415.0,9475.0,9530.0,3436.0,9530.0
2020-06-17,9600.0,9255.0,9540.0,9325.0,3206.0,9325.0
2020-06-18,9515.0,9320.0,9425.0,9410.0,2135.0,9410.0
2020-06-19,9465.0,9245.0,9385.0,9315.0,3481.0,9315.0
2020-06-20,,,,,,
2020-06-21,,,,,,
2020-06-22,9700.0,9280.0,9350.0,9585.0,5062.0,9585.0
2020-06-23,9755.0,9600.0,9725.0,9660.0,3811.0,9660.0
2020-06-24,9685.0,9180.0,9665.0,9285.0,8255.0,9285.0
2020-06-25,9315.0,8985.0,9245.0,9280.0,5012.0,9280.0
2020-06-26,9300.0,9055.0,9285.0,9084.2001953125,4195.0,9084.2001953125
2020-06-27,,,,,,
2020-06-28,,,,,,
2020-06-29,9240.0,9050.0,9175.0,9200.0,2742.0,9200.0
2020-06-30,9295.0,9100.0,9255.0,9185.0,2856.0,9185.0
2020-07-01,9390.0,9140.0,9200.0,9325.0,4789.0,9325.0
2020-07-02,9335.0,8950.0,9280.0,9060.0,6562.0,9060.0
2020-07-03,,,,,,
2020-07-04,,,,,,
2020-07-05,,,,,,
2020-07-06,9435.0,9060.0,9100.0,9355.0,6890.0,9355.0
2020-07-07,9455.0,9250.0,9350.0,9290.0,2975.0,9290.0
2020-07-08,9570.0,9285.0,9310.0,9510.0,5163.0,9510.0
2020-07-09,9545.0,9190.0,9505.0,9255.0,5931.0,9255.0
2020-07-10,9285.0,9145.0,9275.0,9275.0,2296.0,9275.0
2020-07-11,,,,,,
2020-07-12,,,,,,
2020-07-13,9410.0,9240.0,9290.0,9270.0,2844.0,9270.0
2020-07-14,9320.0,9135.0,9275.0,9310.0,2869.0,9310.0
2020-07-15,9320.0,9165.0,9295.0,9190.0,2330.0,9190.0
2020-07-16,9265.0,9040.0,9240.0,9145.0,3344.0,9145.0
2020-07-17,9220.0,9095.0,9130.0,9195.0,1674.0,9195.0
2020-07-18,,,,,,
2020-07-19,,,,,,
2020-07-20,9280.0,9155.0,9200.0,9190.0,2432.0,9190.0
2020-07-21,9480.0,9175.0,9205.0,9395.0,5408.0,9395.0
2020-07-22,9435.0,9295.0,9415.0,9425.0,3117.0,9425.0
2020-07-23,9735.0,9425.0,9425.0,9650.0,6653.0,9650.0
2020-07-24,9665.0,9505.0,9665.0,9615.0,3110.0,9615.0
2020-07-25,,,,,,
2020-07-26,,,,,,
2020-07-27,11055.0,9925.0,9925.0,10895.0,16157.0,10895.0
2020-07-28,11540.0,10635.0,11080.0,11035.0,15293.0,11035.0
2020-07-29,11350.0,10890.0,11060.0,11240.0,9081.0,11240.0
2020-07-30,11405.0,10835.0,11350.0,11145.0,7340.0,11145.0
2020-07-31,11245.0,10985.0,11155.0,11207.5,9692.0,11207.5
2020-08-01,,,,,,
2020-08-02,,,,,,
2020-08-03,11720.0,11180.0,11350.0,11620.0,5333.0,11620.0
2020-08-04,11600.0,11125.0,11560.0,11370.0,6915.0,11370.0
2020-08-05,11975.0,11190.0,11385.0,11850.0,11366.0,11850.0
2020-08-06,12085.0,11705.0,11930.0,12040.0,4902.0,12040.0
2020-08-07,12085.0,11395.0,11990.0,11575.0,10007.0,11575.0
2020-08-08,,,,,,
2020-08-09,,,,,,
2020-08-10,12220.0,11645.0,11800.0,12015.0,9860.0,12015.0
2020-08-11,12090.0,11190.0,12005.0,11435.0,10291.0,11435.0
2020-08-12,11745.0,11220.0,11340.0,11665.0,6069.0,11665.0
2020-08-13,11760.0,11340.0,11600.0,11590.0,5062.0,11590.0
2020-08-14,12000.0,11740.0,11765.0,11935.0,9980.0,11935.0
2020-08-15,,,,,,
2020-08-16,,,,,,
2020-08-17,12635.0,11905.0,11950.0,12485.0,8883.0,12485.0
2020-08-18,12555.0,11850.0,12470.0,12035.0,10621.0,12035.0
2020-08-19,12150.0,11580.0,12100.0,11690.0,10164.0,11690.0
2020-08-20,11950.0,11710.0,11740.0,11895.0,4860.0,11895.0
2020-08-21,12125.0,11600.0,12125.0,11695.0,9663.0,11695.0
2020-08-22,,,,,,
2020-08-23,,,,,,
2020-08-24,11865.0,11595.0,11695.0,11770.0,7416.0,11770.0
2020-08-25,11810.0,11115.0,11765.0,11310.0,12762.0,11310.0
2020-08-26,11570.0,11260.0,11300.0,11480.0,6639.0,11480.0
2020-08-27,11610.0,11125.0,11495.0,11270.0,9007.0,11270.0
2020-08-28,11525.0,11280.0,11335.0,11449.099609375,7783.0,11449.099609375
2020-08-29,,,,,,
2020-08-30,,,,,,
2020-08-31,11915.0,11705.0,11735.0,11835.0,4865.0,11835.0
2020-09-01,12200.0,11625.0,11755.0,12075.0,8919.0,12075.0
2020-09-02,12175.0,11165.0,12135.0,11460.0,17210.0,11460.0
2020-09-03,11530.0,10460.0,11440.0,10720.0,15412.0,10720.0
2020-09-04,10785.0,9905.0,10780.0,10620.0,15668.0,10620.0
2020-09-05,,,,,,
2020-09-06,,,,,,
2020-09-07,,,,,,
2020-09-08,10475.0,9890.0,10425.0,10015.0,14549.0,10015.0
2020-09-09,10385.0,9850.0,10060.0,10320.0,5218.0,10320.0
2020-09-10,10565.0,10215.0,10285.0,10315.0,7860.0,10315.0
2020-09-11,10420.0,10215.0,10370.0,10340.0,4819.0,10340.0
2020-09-12,,,,,,
2020-09-13,,,,,,
2020-09-14,10805.0,10270.0,10315.0,10705.0,6525.0,10705.0
2020-09-15,10975.0,10645.0,10750.0,10815.0,4052.0,10815.0
2020-09-16,11150.0,10690.0,10890.0,11015.0,7056.0,11015.0
2020-09-17,11075.0,10755.0,11045.0,10950.0,7179.0,10950.0
2020-09-18,11075.0,10815.0,10975.0,10880.0,4499.0,10880.0
2020-09-19,,,,,,
2020-09-20,,,,,,
2020-09-21,11005.0,10265.0,10885.0,10485.0,12875.0,10485.0
2020-09-22,10525.0,10350.0,10485.0,10495.0,4081.0,10495.0
2020-09-23,10550.0,10140.0,10545.0,10280.0,7721.0,10280.0
2020-09-24,10750.0,10190.0,10240.0,10670.0,8985.0,10670.0
2020-09-25,10805.0,10560.0,10630.0,10606.7998046875,6120.0,10606.7998046875
2020-09-26,,,,,,
2020-09-27,,,,,,
2020-09-28,11080.0,10795.0,10800.0,10960.0,4100.0,10960.0
2020-09-29,10990.0,10680.0,10970.0,10815.0,4764.0,10815.0
2020-09-30,10940.0,10725.0,10850.0,10770.0,5671.0,10770.0
2020-10-01,11060.0,10430.0,10835.0,10645.0,11708.0,10645.0
2020-10-02,10705.0,10410.0,10615.0,10550.0,5867.0,10550.0
2020-10-03,,,,,,
2020-10-04,,,,,,
2020-10-05,10865.0,10670.0,10700.0,10815.0,4462.0,10815.0
2020-10-06,10890.0,10565.0,10815.0,10630.0,4093.0,10630.0
2020-10-07,10760.0,10595.0,10600.0,10720.0,2260.0,10720.0
2020-10-08,11065.0,10580.0,10735.0,10955.0,5066.0,10955.0
2020-10-09,11205.0,10910.0,10950.0,11110.0,3469.0,11110.0
2020-10-10,,,,,,
2020-10-11,,,,,,
2020-10-12,11700.0,11280.0,11360.0,11630.0,6338.0,11630.0
2020-10-13,11805.0,11355.0,11760.0,11440.0,4170.0,11440.0
2020-10-14,11630.0,11340.0,11500.0,11410.0,3466.0,11410.0
2020-10-15,11695.0,11315.0,11440.0,11595.0,3418.0,11595.0
2020-10-16,11610.0,11225.0,11610.0,11360.0,5373.0,11360.0
2020-10-17,,,,,,
2020-10-18,,,,,,
2020-10-19,11910.0,11470.0,11505.0,11755.0,6876.0,11755.0
2020-10-20,12110.0,11740.0,11795.0,11970.0,4060.0,11970.0
2020-10-21,13005.0,11960.0,11995.0,12755.0,10223.0,12755.0
2020-10-22,13285.0,12725.0,12965.0,13155.0,7369.0,13155.0
2020-10-23,13260.0,12775.0,13220.0,12970.0,3793.0,12970.0
2020-10-24,,,,,,
2020-10-25,,,,,,
2020-10-26,13300.0,12805.0,13100.0,13045.0,6031.0,13045.0
2020-10-27,13780.0,13025.0,13050.0,13685.0,9034.0,13685.0
2020-10-28,13870.0,12885.0,13680.0,13175.0,10745.0,13175.0
2020-10-29,13665.0,12995.0,13200.0,13505.0,6884.0,13505.0
2020-10-30,13660.0,13150.0,13530.0,13478.599609375,5823.0,13478.599609375
2020-10-31,,,,,,
2020-11-01,,,,,,
2020-11-02,14065.0,13370.0,13955.0,13790.0,5042.0,13790.0
2020-11-03,13950.0,13390.0,13730.0,13845.0,3731.0,13845.0
2020-11-04,14420.0,13635.0,13925.0,14200.0,9531.0,14200.0
2020-11-05,15505.0,14165.0,14165.0,15260.0,7463.0,15260.0
2020-11-06,16155.0,15350.0,15685.0,15630.0,8143.0,15630.0
2020-11-07,,,,,,
2020-11-08,,,,,,
2020-11-09,16005.0,14880.0,15665.0,15450.0,12353.0,15450.0
2020-11-10,15595.0,15130.0,15435.0,15355.0,5971.0,15355.0
2020-11-11,16090.0,15350.0,15450.0,15805.0,6198.0,15805.0
2020-11-12,16300.0,15520.0,16000.0,16240.0,6412.0,16240.0
2020-11-13,16585.0,16025.0,16350.0,16270.0,4062.0,16270.0
2020-11-14,,,,,,
2020-11-15,,,,,,
2020-11-16,16935.0,15915.0,16035.0,16895.0,5400.0,16895.0
2020-11-17,17930.0,16620.0,16795.0,17730.0,9408.0,17730.0
2020-11-18,18540.0,17235.0,17675.0,17685.0,12925.0,17685.0
2020-11-19,18260.0,17375.0,17905.0,18095.0,6743.0,18095.0
2020-11-20,18880.0,17740.0,17910.0,18685.0,9867.0,18685.0
2020-11-21,,,,,,
2020-11-22,,,,,,
2020-11-23,18850.0,18040.0,18625.0,18410.0,12524.0,18410.0
2020-11-24,19515.0,18075.0,18455.0,19110.0,14152.0,19110.0
2020-11-25,19605.0,18640.0,19135.0,18915.0,12217.0,18915.0
2020-11-26,,,,,,
2020-11-27,,,,,,
2020-11-28,,,,,,
2020-11-29,,,,,,
2020-11-30,20260.0,18275.0,18275.0,19730.0,12034.0,19730.0
2020-12-01,20360.0,18300.0,19800.0,19275.0,13563.0,19275.0
2020-12-02,19585.0,18560.0,19155.0,19295.0,7994.0,19295.0
2020-12-03,19880.0,19070.0,19340.0,19565.0,7203.0,19565.0
2020-12-04,19750.0,18830.0,19680.0,19100.0,7567.0,19100.0
2020-12-05,,,,,,
2020-12-06,,,,,,
2020-12-07,19615.0,19020.0,19205.0,19170.0,5213.0,19170.0
2020-12-08,19475.0,18695.0,19215.0,18825.0,7325.0,18825.0
2020-12-09,18685.0,17705.0,18685.0,18420.0,6752.0,18420.0
2020-12-10,18750.0,17940.0,18630.0,18440.0,6953.0,18440.0
2020-12-11,18460.0,17575.0,18415.0,18020.0,6058.0,18020.0
2020-12-12,,,,,,
2020-12-13,,,,,,
2020-12-14,19430.0,19080.0,19155.0,19270.0,6124.0,19270.0
2020-12-15,19675.0,19120.0,19340.0,19560.0,5817.0,19560.0
2020-12-16,21430.0,19340.0,19505.0,20930.0,12919.0,20930.0
2020-12-17,23915.0,21320.0,21460.0,22870.0,16832.0,22870.0
2020-12-18,23415.0,22435.0,23050.0,22860.0,7105.0,22860.0
2020-12-19,,,,,,
2020-12-20,,,,,,
2020-12-21,24210.0,21950.0,23605.0,22880.0,12956.0,22880.0
2020-12-22,23645.0,22430.0,23260.0,23445.0,11075.0,23445.0
2020-12-23,24175.0,22800.0,23495.0,23510.0,6882.0,23510.0
2020-12-24,,,,,,
2020-12-25,,,,,,
2020-12-26,,,,,,
2020-12-27,,,,,,
2020-12-28,27900.0,26535.0,26650.0,27110.0,17470.0,27110.0
2020-12-29,27450.0,26080.0,26955.0,27210.0,7633.0,27210.0
2020-12-30,29370.0,27235.0,27315.0,29155.0,13789.0,29155.0
2020-12-31,29700.0,28230.0,29075.0,29385.0,5529.0,29385.0
2021-01-01,,,,,,
2021-01-02,,,,,,
2021-01-03,,,,,,
2021-01-04,34170.0,28440.0,33405.0,31550.0,14997.0,31550.0
2021-01-05,34680.0,30250.0,31655.0,34515.0,8153.0,34515.0
2021-01-06,37035.0,33780.0,34655.0,36565.0,19469.0,36565.0
2021-01-07,41000.0,36445.0,36445.0,39625.0,16834.0,39625.0
2021-01-08,42730.0,37000.0,40275.0,39520.0,15379.0,39520.0
2021-01-09,,,,,,
2021-01-10,,,,,,
2021-01-11,39165.0,31105.0,38925.0,33780.0,22205.0,33780.0
2021-01-12,37050.0,32780.0,34840.0,34500.0,14576.0,34500.0
2021-01-13,37580.0,32610.0,34055.0,36375.0,9785.0,36375.0
2021-01-14,40365.0,36915.0,37500.0,39605.0,10507.0,39605.0
2021-01-15,39980.0,34555.0,39205.0,35625.0,14051.0,35625.0
2021-01-16,,,,,,
2021-01-17,,,,,,
2021-01-18,,,,,,
2021-01-19,38155.0,34890.0,36250.0,36595.0,14757.0,36595.0
2021-01-20,36845.0,33435.0,36700.0,35035.0,9615.0,35035.0
2021-01-21,35740.0,30930.0,35200.0,31920.0,13373.0,31920.0
2021-01-22,33860.0,28900.0,30825.0,33580.0,12897.0,33580.0
2021-01-23,,,,,,
2021-01-24,,,,,,
2021-01-25,34930.0,32035.0,32300.0,33440.0,8771.0,33440.0
2021-01-26,32845.0,30800.0,32665.0,31950.0,8494.0,31950.0
2021-01-27,32925.0,29075.0,32655.0,31475.0,13653.0,31475.0
2021-01-28,33355.0,29860.0,30640.0,32650.0,7271.0,32650.0
2021-01-29,38755.0,32000.0,33515.0,37242.30078125,18198.0,37242.30078125
2021-01-30,,,,,,
2021-01-31,,,,,,
2021-02-01,35005.0,32530.0,33315.0,34000.0,6290.0,34000.0
2021-02-02,36370.0,33605.0,33680.0,36170.0,5830.0,36170.0
2021-02-03,37790.0,35740.0,36015.0,37390.0,4813.0,37390.0
2021-02-04,39200.0,36435.0,37660.0,37915.0,6039.0,37915.0
2021-02-05,38755.0,36895.0,37700.0,38015.0,4767.0,38015.0
2021-02-06,,,,,,
2021-02-07,,,,,,
2021-02-08,45500.0,38305.0,39025.0,44755.0,14369.0,44755.0
2021-02-09,48885.0,45175.0,45210.0,47765.0,11114.0,47765.0
2021-02-10,48060.0,43950.0,47500.0,44915.0,9743.0,44915.0
2021-02-11,49215.0,44345.0,45615.0,47525.0,9072.0,47525.0
2021-02-12,49500.0,46500.0,48000.0,48040.0,7532.0,48040.0
2021-02-13,,,,,,
2021-02-14,,,,,,
2021-02-15,,,,,,
2021-02-16,51065.0,45950.0,49415.0,48925.0,15414.0,48925.0
2021-02-17,53210.0,49115.0,49300.0,52785.0,9780.0,52785.0
2021-02-18,53080.0,51250.0,52680.0,52340.0,8340.0,52340.0
2021-02-19,56575.0,50695.0,52035.0,55530.0,11457.0,55530.0
2021-02-20,,,,,,
2021-02-21,,,,,,
2021-02-22,57790.0,48320.0,57450.0,53720.0,18519.0,53720.0
2021-02-23,54515.0,44900.0,54515.0,47660.0,18212.0,47660.0
2021-02-24,51310.0,47010.0,48450.0,49135.0,8076.0,49135.0
2021-02-25,52040.0,48010.0,48810.0,49120.0,7065.0,49120.0
2021-02-26,48300.0,44270.0,48165.0,47001.6015625,10550.0,47001.6015625
2021-02-27,,,,,,
2021-02-28,,,,,,
2021-03-01,49985.0,45150.0,45500.0,48870.0,7199.0,48870.0
2021-03-02,50550.0,47245.0,49425.0,47820.0,5993.0,47820.0
2021-03-03,53000.0,47955.0,48035.0,50900.0,6344.0,50900.0
2021-03-04,52190.0,47425.0,50970.0,48310.0,11795.0,48310.0
2021-03-05,49745.0,46295.0,48125.0,49555.0,8929.0,49555.0
2021-03-06,,,,,,
2021-03-07,,,,,,
2021-03-08,52425.0,49500.0,50580.0,52145.0,7528.0,52145.0
2021-03-09,55265.0,51895.0,51995.0,54720.0,5572.0,54720.0
2021-03-10,57815.0,53430.0,54530.0,56620.0,7098.0,56620.0
2021-03-11,58390.0,54685.0,56980.0,57955.0,7793.0,57955.0
2021-03-12,58725.0,55380.0,58365.0,57075.0,7966.0,57075.0
2021-03-13,,,,,,
2021-03-14,,,,,,
2021-03-15,61255.0,54915.0,58755.0,56900.0,10372.0,56900.0
2021-03-16,57175.0,53475.0,57005.0,55910.0,7097.0,55910.0
2021-03-17,58490.0,54285.0,56695.0,57980.0,7704.0,57980.0
2021-03-18,60280.0,57090.0,58500.0,57365.0,9656.0,57365.0
2021-03-19,59575.0,56315.0,57950.0,58975.0,6553.0,58975.0
