Date,CMC200_High,CMC200_Low,CMC200_Open,CMC200_Close,CMC200_Volume,CMC200_AdjClose
2019-12-21,,,,,,
2019-12-22,,,,,,
2019-12-23,150.343994140625,144.3780059814453,146.54299926757812,144.4810028076172,0.0,144.4810028076172
2019-12-24,148.10899353027344,143.25999450683594,144.3679962158203,144.0919952392578,0.0,144.0919952392578
2019-12-25,,,,,,
2019-12-26,145.5780029296875,141.5760040283203,142.3489990234375,142.94700622558594,0.0,142.94700622558594
2019-12-27,145.0919952392578,141.677001953125,142.26100158691406,143.50799560546875,0.0,143.50799560546875
2019-12-28,,,,,,
2019-12-29,,,,,,
2019-12-30,148.8260040283203,144.45599365234375,147.78599548339844,145.03799438476562,0.0,145.03799438476562
2019-12-31,145.6269989013672,141.9739990234375,145.08299255371094,142.3090057373047,0.0,142.3090057373047
2020-01-01,,,,,,
2020-01-02,143.41400146484375,138.1490020751953,143.41400146484375,138.80599975585938,0.0,138.80599975585938
2020-01-03,146.947998046875,137.3070068359375,138.73800659179688,145.08900451660156,0.0,145.08900451660156
2020-01-04,,,,,,
2020-01-05,,,,,,
2020-01-06,153.31300354003906,147.42999267578125,147.9530029296875,152.8070068359375,0.0,152.8070068359375
2020-01-07,161.4510040283203,153.7220001220703,153.7220001220703,159.30799865722656,0.0,159.30799865722656
2020-01-08,165.1490020751953,156.8699951171875,158.58999633789062,157.78799438476562,0.0,157.78799438476562
2020-01-09,159.6199951171875,154.72900390625,158.15699768066406,155.21600341796875,0.0,155.21600341796875
2020-01-10,161.2209930419922,152.78399658203125,155.32200622558594,160.03700256347656,0.0,160.03700256347656
2020-01-11,,,,,,
2020-01-12,,,,,,
2020-01-13,163.8979949951172,161.0780029296875,163.0850067138672,162.88800048828125,0.0,162.88800048828125
2020-01-14,181.51800537109375,162.58099365234375,162.71600341796875,179.28399658203125,0.0,179.28399658203125
2020-01-15,183.79800415039062,177.5070037841797,180.0970001220703,181.5709991455078,0.0,181.5709991455078
2020-01-16,182.4929962158203,175.6790008544922,181.76400756835938,178.8820037841797,0.0,178.8820037841797
2020-01-17,185.55599975585938,178.21499633789062,178.9550018310547,184.07400512695312,0.0,184.07400512695312
2020-01-18,,,,,,
2020-01-19,,,,,,
2020-01-20,,,,,,
2020-01-21,181.12600708007812,176.8159942626953,180.37399291992188,180.76100158691406,0.0,180.76100158691406
2020-01-22,182.39199829101562,178.91099548339844,180.1719970703125,179.47900390625,0.0,179.47900390625
2020-01-23,179.91799926757812,171.22900390625,179.56700134277344,173.08799743652344,0.0,173.08799743652344
2020-01-24,175.0590057373047,168.94900512695312,173.5659942626953,174.84500122070312,0.0,174.84500122070312
2020-01-25,,,,,,
2020-01-26,,,,,,
2020-01-27,185.3679962158203,176.7429962158203,177.16099548339844,184.125,0.0,184.125
2020-01-28,188.9530029296875,183.10299682617188,183.8489990234375,186.66600036621094,0.0,186.66600036621094
2020-01-29,193.48500061035156,186.88299560546875,186.88299560546875,192.36700439453125,0.0,192.36700439453125
2020-01-30,197.20799255371094,189.06700134277344,192.11900329589844,197.03700256347656,0.0,197.03700256347656
2020-01-31,197.5500030517578,189.73899841308594,196.83200073242188,192.66099548339844,0.0,192.66099548339844
2020-02-01,,,,,,
2020-02-02,,,,,,
2020-02-03,198.72300720214844,193.43800354003906,196.2969970703125,194.21099853515625,0.0,194.21099853515625
2020-02-04,195.27499389648438,190.30499267578125,194.29800415039062,192.44400024414062,0.0,192.44400024414062
2020-02-05,204.80099487304688,192.5800018310547,192.58399963378906,204.697998046875,0.0,204.697998046875
2020-02-06,208.12100219726562,201.66600036621094,203.91000366210938,206.47999572753906,0.0,206.47999572753906
2020-02-07,209.51199340820312,205.4219970703125,206.1820068359375,207.16600036621094,0.0,207.16600036621094
2020-02-08,,,,,,
2020-02-09,,,,,,
2020-02-10,217.1959991455078,209.00100708007812,215.54400634765625,211.12600708007812,0.0,211.12600708007812
2020-02-11,219.2220001220703,208.447998046875,211.0240020751953,218.25999450683594,0.0,218.25999450683594
2020-02-12,227.61599731445312,218.7220001220703,219.04200744628906,226.70899963378906,0.0,226.70899963378906
2020-02-13,230.29800415039062,221.78399658203125,226.57400512695312,223.75,0.0,223.75
2020-02-14,229.73800659179688,222.74200439453125,224.2729949951172,229.16700744628906,0.0,229.16700744628906
2020-02-15,,,,,,
2020-02-16,,,,,,
2020-02-17,,,,,,
2020-02-18,221.84800720214844,209.06900024414062,209.78500366210938,220.24000549316406,0.0,220.24000549316406
2020-02-19,222.43600463867188,209.21400451660156,220.24000549316406,209.21400451660156,0.0,209.21400451660156
2020-02-20,210.20799255371094,204.61199951171875,209.34300231933594,207.3769989013672,0.0,207.3769989013672
2020-02-21,210.80799865722656,206.4949951171875,207.74600219726562,208.7550048828125,0.0,208.7550048828125
2020-02-22,,,,,,
2020-02-23,,,,,,
2020-02-24,216.31199645996094,205.40199279785156,214.02099609375,206.94400024414062,0.0,206.94400024414062
2020-02-25,208.4980010986328,198.9499969482422,207.33900451660156,200.3509979248047,0.0,200.3509979248047
2020-02-26,201.19700622558594,183.3000030517578,201.1580047607422,184.68699645996094,0.0,184.68699645996094
2020-02-27,190.62899780273438,180.07000732421875,185.58999633789062,186.16700744628906,0.0,186.16700744628906
2020-02-28,189.36700439453125,179.4010009765625,184.90199279785156,183.63299560546875,0.0,183.63299560546875
2020-02-29,,,,,,
2020-03-01,,,,,,
2020-03-02,189.89300537109375,180.5570068359375,180.81500244140625,189.78799438476562,0.0,189.78799438476562
2020-03-03,190.13699340820312,185.1840057373047,190.05799865722656,186.06399536132812,0.0,186.06399536132812
2020-03-04,188.2050018310547,184.70700073242188,186.2989959716797,185.23800659179688,0.0,185.23800659179688
2020-03-05,194.4149932861328,185.322998046875,185.5780029296875,193.6320037841797,0.0,193.6320037841797
2020-03-06,195.90499877929688,191.7220001220703,193.46600341796875,194.6179962158203,0.0,194.6179962158203
2020-03-07,,,,,,
2020-03-08,,,,,,
2020-03-09,173.7830047607422,160.7570037841797,173.7519989013672,164.55099487304688,0.0,164.55099487304688
2020-03-10,171.13499450683594,164.61599731445312,164.8419952392578,167.63299560546875,0.0,167.63299560546875
2020-03-11,167.94500732421875,159.06100463867188,167.64999389648438,163.80299377441406,0.0,163.80299377441406
2020-03-12,165.7949981689453,115.85700225830078,163.61399841308594,118.45500183105469,0.0,118.45500183105469
2020-03-13,121.26300048828125,84.7760009765625,120.12200164794922,114.65599822998047,0.0,114.65599822998047
2020-03-14,,,,,,
2020-03-15,,,,,,
2020-03-16,113.04299926757812,95.10399627685547,113.04299926757812,103.37999725341797,0.0,103.37999725341797
2020-03-17,110.80899810791016,102.14099884033203,102.38500213623047,108.13999938964844,0.0,108.13999938964844
2020-03-18,109.52100372314453,104.54199981689453,107.55899810791016,107.73899841308594,0.0,107.73899841308594
2020-03-19,129.81700134277344,107.3759994506836,107.4280014038086,128.73599243164062,0.0,128.73599243164062
2020-03-20,140.80499267578125,119.85700225830078,129.66600036621094,126.93199920654297,0.0,126.93199920654297
2020-03-21,,,,,,
2020-03-22,,,,,,
2020-03-23,130.5,118.41200256347656,122.5250015258789,130.02099609375,0.0,130.02099609375
2020-03-24,137.72999572753906,129.30999755859375,129.5590057373047,136.0399932861328,0.0,136.0399932861328
2020-03-25,139.2899932861328,132.55299377441406,136.32400512695312,133.56900024414062,0.0,133.56900024414062
2020-03-26,136.35800170898438,133.67599487304688,134.52999877929688,136.21299743652344,0.0,136.21299743652344
2020-03-27,138.35400390625,134.82000732421875,135.7519989013672,136.3769989013672,0.0,136.3769989013672
2020-03-28,,,,,,
2020-03-29,,,,,,
2020-03-30,131.5330047607422,121.28299713134766,122.177001953125,131.49000549316406,0.0,131.49000549316406
2020-03-31,132.7790069580078,130.2550048828125,132.33399963378906,131.8249969482422,0.0,131.8249969482422
2020-04-01,132.04800415039062,127.13500213623047,131.73500061035156,129.63299560546875,0.0,129.63299560546875
2020-04-02,144.16099548339844,129.44000244140625,129.86199951171875,137.4239959716797,0.0,137.4239959716797
2020-04-03,142.78700256347656,136.4029998779297,138.0760040283203,137.41900634765625,0.0,137.41900634765625
2020-04-04,,,,,,
2020-04-05,,,,,,
2020-04-06,150.2779998779297,138.38299560546875,138.4320068359375,148.69700622558594,0.0,148.69700622558594
2020-04-07,154.52499389648438,147.9709930419922,149.05299377441406,148.1020050048828,0.0,148.1020050048828
2020-04-08,153.5709991455078,148.11500549316406,148.27200317382812,152.6820068359375,0.0,152.6820068359375
2020-04-09,153.6699981689453,149.9499969482422,153.10699462890625,151.69700622558594,0.0,151.69700622558594
2020-04-10,,,,,,
2020-04-11,,,,,,
2020-04-12,,,,,,
2020-04-13,147.50900268554688,138.5,147.22799682617188,141.31300354003906,0.0,141.31300354003906
2020-04-14,144.52499389648438,141.05799865722656,141.77699279785156,142.70799255371094,0.0,142.70799255371094
2020-04-15,143.9669952392578,139.52999877929688,142.35000610351562,139.98699951171875,0.0,139.98699951171875
2020-04-16,147.4010009765625,135.9219970703125,139.89100646972656,147.28199768066406,0.0,147.28199768066406
2020-04-17,148.93299865722656,146.8419952392578,147.218994140625,148.02999877929688,0.0,148.02999877929688
2020-04-18,,,,,,
2020-04-19,,,,,,
2020-04-20,152.46200561523438,142.96200561523438,151.48399353027344,144.5659942626953,0.0,144.5659942626953
2020-04-21,145.2570037841797,142.9980010986328,144.6300048828125,144.43600463867188,0.0,144.43600463867188
2020-04-22,150.12899780273438,143.74400329589844,144.468994140625,149.3249969482422,0.0,149.3249969482422
2020-04-23,156.43699645996094,148.61700439453125,149.36000061035156,155.89199829101562,0.0,155.89199829101562
2020-04-24,158.41299438476562,154.41200256347656,155.99899291992188,158.08299255371094,0.0,158.08299255371094
2020-04-25,,,,,,
2020-04-26,,,,,,
2020-04-27,163.02999877929688,160.1230010986328,160.47799682617188,161.51600646972656,0.0,161.51600646972656
2020-04-28,163.52499389648438,161.64700317382812,161.64700317382812,163.3520050048828,0.0,163.3520050048828
2020-04-29,182.76100158691406,163.00599670410156,163.00599670410156,181.88600158691406,0.0,181.88600158691406
2020-04-30,193.73300170898438,175.6719970703125,182.88099670410156,181.16000366210938,0.0,181.16000366210938
2020-05-01,185.80999755859375,177.6909942626953,181.92799377441406,180.60299682617188,0.0,180.60299682617188
2020-05-02,,,,,,
2020-05-03,,,,,,
2020-05-04,183.08900451660156,175.98500061035156,181.49400329589844,182.23300170898438,0.0,182.23300170898438
2020-05-05,184.9149932861328,180.38800048828125,182.1510009765625,182.49600219726562,0.0,182.49600219726562
2020-05-06,189.11000061035156,182.1929931640625,182.60499572753906,187.8260040283203,0.0,187.8260040283203
2020-05-07,196.60499572753906,183.94500732421875,188.26499938964844,195.83299255371094,0.0,195.83299255371094
2020-05-08,199.65699768066406,194.8179931640625,196.13800048828125,198.83399963378906,0.0,198.83399963378906
2020-05-09,,,,,,
2020-05-10,,,,,,
2020-05-11,179.74600219726562,167.7969970703125,174.8719940185547,173.42999267578125,0.0,173.42999267578125
2020-05-12,179.1929931640625,171.33099365234375,173.28900146484375,176.91000366210938,0.0,176.91000366210938
2020-05-13,185.89599609375,184.9409942626953,185.43800354003906,185.38999938964844,0.0,185.38999938964844
2020-05-14,192.32000732421875,191.3350067138672,191.34500122070312,192.31399536132812,0.0,192.31399536132812
2020-05-15,193.15499877929688,184.0469970703125,191.34500122070312,187.2729949951172,0.0,187.2729949951172
2020-05-16,,,,,,
2020-05-17,,,,,,
2020-05-18,194.0240020751953,193.45899963378906,193.55799865722656,193.9949951171875,0.0,193.9949951171875
2020-05-19,193.51800537109375,193.14500427246094,193.4320068359375,193.14500427246094,0.0,193.14500427246094
2020-05-20,191.24200439453125,190.9759979248047,191.20799255371094,191.1699981689453,0.0,191.1699981689453
2020-05-21,182.64500427246094,181.68099975585938,181.68099975585938,182.39300537109375,0.0,182.39300537109375
2020-05-22,186.06700134277344,180.5290069580078,181.68099975585938,185.89999389648438,0.0,185.89999389648438
2020-05-23,,,,,,
2020-05-24,,,,,,
2020-05-25,,,,,,
2020-05-26,178.79200744628906,178.51499938964844,178.79200744628906,178.51499938964844,0.0,178.51499938964844
2020-05-27,184.7100067138672,183.36000061035156,184.7100067138672,183.45599365234375,0.0,183.45599365234375
2020-05-28,190.46600341796875,190.0570068359375,190.28900146484375,190.46600341796875,0.0,190.46600341796875
2020-05-29,193.27699279785156,189.32699584960938,190.28900146484375,190.14199829101562,0.0,190.14199829101562
2020-05-30,,,,,,
2020-05-31,,,,,,
2020-06-01,197.9459991455078,197.59500122070312,197.7449951171875,197.9459991455078,0.0,197.9459991455078
2020-06-02,195.30599975585938,194.99200439453125,194.99200439453125,195.10699462890625,0.0,195.10699462890625
2020-06-03,196.968994140625,196.7949981689453,196.7969970703125,196.88999938964844,0.0,196.88999938964844
2020-06-04,200.03500366210938,199.40699768066406,200.03500366210938,199.73699951171875,0.0,199.73699951171875
2020-06-05,202.22799682617188,198.0749969482422,200.03500366210938,198.3979949951172,0.0,198.3979949951172
2020-06-06,,,,,,
2020-06-07,,,,,,
2020-06-08,199.06700134277344,198.90499877929688,198.91700744628906,199.0229949951172,0.0,199.0229949951172
2020-06-09,201.55299377441406,198.1490020751953,198.91700744628906,200.42300415039062,0.0,200.42300415039062
2020-06-10,202.24200439453125,201.80099487304688,202.07400512695312,202.16299438476562,0.0,202.16299438476562
2020-06-11,191.39599609375,190.8489990234375,191.04200744628906,190.97500610351562,0.0,190.97500610351562
2020-06-12,195.14199829101562,189.2100067138672,191.04200744628906,193.76499938964844,0.0,193.76499938964844
2020-06-13,,,,,,
2020-06-14,,,,,,
2020-06-15,193.18099975585938,192.32699584960938,193.08099365234375,192.46200561523438,0.0,192.46200561523438
2020-06-16,193.70899963378906,193.26199340820312,193.66600036621094,193.41900634765625,0.0,193.41900634765625
2020-06-17,192.61900329589844,192.2209930419922,192.4290008544922,192.5570068359375,0.0,192.5570068359375
2020-06-18,191.60800170898438,190.61700439453125,190.62399291992188,191.44500732421875,0.0,191.44500732421875
2020-06-19,192.06199645996094,189.01699829101562,190.62399291992188,189.55599975585938,0.0,189.55599975585938
2020-06-20,,,,,,
2020-06-21,,,,,,
2020-06-22,196.6009979248047,195.37399291992188,196.23399353027344,196.1959991455078,0.0,196.1959991455078
2020-06-23,197.2740020751953,196.56199645996094,196.58299255371094,197.22900390625,0.0,197.22900390625
2020-06-24,190.29400634765625,189.677001953125,189.7270050048828,190.29400634765625,0.0,190.29400634765625
2020-06-25,190.5330047607422,189.88299560546875,190.0679931640625,189.88299560546875,0.0,189.88299560546875
2020-06-26,190.5330047607422,186.05499267578125,190.0679931640625,187.86900329589844,0.0,187.86900329589844
2020-06-27,,,,,,
2020-06-28,,,,,,
2020-06-29,187.7169952392578,186.8159942626953,187.13299560546875,187.38299560546875,0.0,187.38299560546875
2020-06-30,186.73300170898438,185.68099975585938,186.39700317382812,185.77200317382812,0.0,185.77200317382812
2020-07-01,188.49000549316406,187.91700744628906,188.26499938964844,187.93800354003906,0.0,187.93800354003906
2020-07-02,186.552001953125,185.58799743652344,185.60800170898438,186.2209930419922,0.0,186.2209930419922
2020-07-03,,,,,,
2020-07-04,,,,,,
2020-07-05,,,,,,
2020-07-06,191.875,191.3489990234375,191.3489990234375,191.66000366210938,0.0,191.66000366210938
2020-07-07,191.56900024414062,191.28399658203125,191.3090057373047,191.552001953125,0.0,191.552001953125
2020-07-08,197.4029998779297,196.89599609375,196.89599609375,197.3509979248047,0.0,197.3509979248047
2020-07-09,195.8179931640625,195.8179931640625,195.8179931640625,195.8179931640625,0.0,195.8179931640625
2020-07-10,,,,,,
2020-07-11,,,,,,
2020-07-12,,,,,,
2020-07-13,156.75399780273438,156.75399780273438,156.75399780273438,156.75399780273438,0.0,156.75399780273438
2020-07-14,,,,,,
2020-07-15,,,,,,
2020-07-16,,,,,,
2020-07-17,,,,,,
2020-07-18,,,,,,
2020-07-19,,,,,,
2020-07-20,,,,,,
2020-07-21,,,,,,
2020-07-22,,,,,,
2020-07-23,,,,,,
2020-07-24,,,,,,
2020-07-25,,,,,,
2020-07-26,,,,,,
2020-07-27,,,,,,
2020-07-28,,,,,,
2020-07-29,,,,,,
2020-07-30,,,,,,
2020-07-31,,,,,,
2020-08-01,,,,,,
2020-08-02,,,,,,
2020-08-03,,,,,,
2020-08-04,,,,,,
2020-08-05,,,,,,
2020-08-06,,,,,,
2020-08-07,,,,,,
2020-08-08,,,,,,
2020-08-09,,,,,,
2020-08-10,,,,,,
2020-08-11,,,,,,
2020-08-12,,,,,,
2020-08-13,,,,,,
2020-08-14,,,,,,
2020-08-15,,,,,,
2020-08-16,,,,,,
2020-08-17,,,,,,
2020-08-18,,,,,,
2020-08-19,258.197998046875,257.2850036621094,257.9580078125,257.4549865722656,0.0,257.4549865722656
2020-08-20,262.6390075683594,262.2449951171875,262.6390075683594,262.2449951171875,0.0,262.2449951171875
2020-08-21,263.3999938964844,253.76199340820312,262.6390075683594,253.8470001220703,0.0,253.8470001220703
2020-08-22,,,,,,
2020-08-23,,,,,,
2020-08-24,259.2349853515625,259.0199890136719,259.1090087890625,259.17401123046875,0.0,259.17401123046875
2020-08-25,247.44000244140625,247.18600463867188,247.406005859375,247.36300659179688,0.0,247.36300659179688
2020-08-26,251.97300720214844,251.7949981689453,251.927001953125,251.7949981689453,0.0,251.7949981689453
2020-08-27,245.80499267578125,245.72300720214844,245.76400756835938,245.7429962158203,0.0,245.7429962158203
2020-08-28,252.2989959716797,245.35499572753906,245.76400756835938,250.88900756835938,0.0,250.88900756835938
2020-08-29,,,,,,
2020-08-30,,,,,,
2020-08-31,260.35400390625,260.1650085449219,260.2659912109375,260.35400390625,0.0,260.35400390625
2020-09-01,271.1199951171875,270.7909851074219,270.968994140625,271.0790100097656,0.0,271.0790100097656
2020-09-02,254.1739959716797,254.07699584960938,254.08399963378906,254.1739959716797,0.0,254.1739959716797
2020-09-03,239.46600341796875,238.47500610351562,239.26800537109375,238.70399475097656,0.0,238.70399475097656
2020-09-04,239.46600341796875,224.24099731445312,239.26800537109375,233.78199768066406,0.0,233.78199768066406
2020-09-05,,,,,,
2020-09-06,,,,,,
2020-09-07,,,,,,
2020-09-08,218.4499969482422,215.29299926757812,217.58099365234375,215.51400756835938,0.0,215.51400756835938
2020-09-09,,,,,,
2020-09-10,227.28500366210938,217.28700256347656,226.98300170898438,227.20199584960938,0.0,227.20199584960938
2020-09-11,228.9199981689453,212.718994140625,226.98300170898438,219.2689971923828,0.0,219.2689971923828
2020-09-12,,,,,,
2020-09-13,,,,,,
2020-09-14,236.40899658203125,215.34100341796875,225.82200622558594,224.1649932861328,0.0,224.1649932861328
2020-09-15,234.656005859375,224.39300537109375,224.61000061035156,224.63900756835938,0.0,224.63900756835938
2020-09-16,236.30299377441406,226.18699645996094,226.6020050048828,236.30299377441406,0.0,236.30299377441406
2020-09-17,238.0570068359375,228.29400634765625,237.8260040283203,238.0540008544922,0.0,238.0540008544922
2020-09-18,239.40699768066406,224.65499877929688,237.8260040283203,227.1529998779297,0.0,227.1529998779297
2020-09-19,,,,,,
2020-09-20,,,,,,
2020-09-21,223.96499633789062,214.19900512695312,223.06100463867188,214.60400390625,0.0,214.60400390625
2020-09-22,224.3300018310547,214.7989959716797,223.59100341796875,214.9810028076172,0.0,214.9810028076172
2020-09-23,216.24099731445312,206.8159942626953,207.26100158691406,207.781005859375,0.0,207.781005859375
2020-09-24,227.21600341796875,217.0279998779297,226.19000244140625,218.44200134277344,0.0,218.44200134277344
2020-09-25,230.31300354003906,215.46600341796875,226.19000244140625,220.4510040283203,0.0,220.4510040283203
2020-09-26,,,,,,
2020-09-27,,,,,,
2020-09-28,233.68699645996094,224.1790008544922,233.4949951171875,233.68499755859375,0.0,233.68499755859375
2020-09-29,231.2050018310547,221.86300659179688,231.16600036621094,231.07000732421875,0.0,231.07000732421875
2020-09-30,230.89100646972656,221.3939971923828,230.8260040283203,230.5469970703125,0.0,230.5469970703125
2020-10-01,227.97900390625,218.5760040283203,227.65199279785156,227.97900390625,0.0,227.97900390625
2020-10-02,228.88499450683594,212.99899291992188,227.65199279785156,216.3159942626953,0.0,216.3159942626953
2020-10-03,,,,,,
2020-10-04,,,,,,
2020-10-05,230.33599853515625,220.61300659179688,230.26699829101562,220.74000549316406,0.0,220.74000549316406
2020-10-06,225.28799438476562,215.25900268554688,224.6280059814453,216.03700256347656,0.0,216.03700256347656
2020-10-07,226.9429931640625,217.4239959716797,217.5290069580078,217.4530029296875,0.0,217.4530029296875
2020-10-08,232.13800048828125,222.1929931640625,231.68800354003906,222.63499450683594,0.0,222.63499450683594
2020-10-09,237.40699768066406,221.19400024414062,231.68800354003906,236.5780029296875,0.0,236.5780029296875
2020-10-10,,,,,,
2020-10-11,,,,,,
2020-10-12,240.81100463867188,239.42100524902344,239.42100524902344,240.76100158691406,0.0,240.76100158691406
2020-10-13,235.71200561523438,235.45799255371094,235.71200561523438,235.45899963378906,0.0,235.45899963378906
2020-10-14,234.17999267578125,233.98800659179688,234.17999267578125,233.99000549316406,0.0,233.99000549316406
2020-10-15,236.24400329589844,235.9250030517578,235.93099975585938,236.24400329589844,0.0,236.24400329589844
2020-10-16,236.83599853515625,228.91000366210938,235.93099975585938,231.05099487304688,0.0,231.05099487304688
2020-10-17,,,,,,
2020-10-18,,,,,,
2020-10-19,240.5,233.2689971923828,234.26400756835938,239.2550048828125,0.0,239.2550048828125
2020-10-20,240.09300231933594,238.9290008544922,239.51400756835938,239.73300170898438,0.0,239.73300170898438
2020-10-21,260.1960144042969,256.5840148925781,258.7669982910156,260.1960144042969,0.0,260.1960144042969
2020-10-22,265.239990234375,262.6579895019531,264.4649963378906,264.9519958496094,0.0,264.9519958496094
2020-10-23,265.239990234375,256.4590148925781,264.4649963378906,260.0790100097656,0.0,260.0790100097656
2020-10-24,,,,,,
2020-10-25,,,,,,
2020-10-26,259.802001953125,259.802001953125,259.802001953125,259.802001953125,0.0,259.802001953125
2020-10-27,272.24200439453125,259.7170104980469,259.802001953125,270.9419860839844,0.0,270.9419860839844
2020-10-28,273.4100036621094,256.2860107421875,270.1650085449219,259.59600830078125,0.0,259.59600830078125
2020-10-29,267.3450012207031,256.2330017089844,261.5610046386719,264.6990051269531,0.0,264.6990051269531
2020-10-30,267.3609924316406,257.4540100097656,264.2349853515625,264.4599914550781,0.0,264.4599914550781
2020-10-31,,,,,,
2020-11-01,,,,,,
2020-11-02,265.3070068359375,263.8489990234375,264.75799560546875,264.239013671875,0.0,264.239013671875
2020-11-03,266.28900146484375,265.7309875488281,265.7309875488281,266.28900146484375,0.0,266.28900146484375
2020-11-04,274.9020080566406,273.375,273.375,274.9020080566406,0.0,274.9020080566406
2020-11-05,294.135986328125,293.9419860839844,293.9419860839844,294.0539855957031,0.0,294.0539855957031
2020-11-06,303.3789978027344,293.8420104980469,293.9419860839844,298.5199890136719,0.0,298.5199890136719
2020-11-07,,,,,,
2020-11-08,,,,,,
2020-11-09,298.7229919433594,295.927001953125,298.7229919433594,296.5060119628906,0.0,296.5060119628906
2020-11-10,298.38299560546875,298.2820129394531,298.364013671875,298.38299560546875,0.0,298.38299560546875
2020-11-11,306.6889953613281,306.1549987792969,306.6889953613281,306.1549987792969,0.0,306.1549987792969
2020-11-12,312.6619873046875,311.99200439453125,312.24200439453125,312.6499938964844,0.0,312.6499938964844
2020-11-13,315.8009948730469,309.3420104980469,312.24200439453125,315.2120056152344,0.0,315.2120056152344
2020-11-14,,,,,,
2020-11-15,,,,,,
2020-11-16,321.0150146484375,318.90899658203125,319.24798583984375,320.9930114746094,0.0,320.9930114746094
2020-11-17,334.4960021972656,334.11700439453125,334.3590087890625,334.4960021972656,0.0,334.4960021972656
2020-11-18,337.0329895019531,336.3110046386719,336.97198486328125,337.0329895019531,0.0,337.0329895019531
2020-11-19,339.3240051269531,338.447998046875,339.3210144042969,339.30999755859375,0.0,339.30999755859375
2020-11-20,356.4410095214844,336.37200927734375,339.3210144042969,353.4230041503906,0.0,353.4230041503906
2020-11-21,,,,,,
2020-11-22,,,,,,
2020-11-23,366.3900146484375,363.3380126953125,364.4079895019531,364.7929992675781,0.0,364.7929992675781
2020-11-24,379.6390075683594,376.23199462890625,376.23199462890625,378.9779968261719,0.0,378.9779968261719
2020-11-25,370.4830017089844,364.17999267578125,370.4830017089844,367.2829895019531,0.0,367.2829895019531
2020-11-26,,,,,,
2020-11-27,341.8210144042969,323.1839904785156,335.6180114746094,334.29400634765625,0.0,334.29400634765625
2020-11-28,,,,,,
2020-11-29,,,,,,
2020-11-30,380.0260009765625,379.7510070800781,379.7510070800781,380.0260009765625,0.0,380.0260009765625
2020-12-01,375.1759948730469,370.3110046386719,375.0039978027344,370.3110046386719,0.0,370.3110046386719
2020-12-02,376.1969909667969,375.1369934082031,376.1969909667969,375.15301513671875,0.0,375.15301513671875
2020-12-03,382.43798828125,382.43701171875,382.43701171875,382.43798828125,0.0,382.43798828125
2020-12-04,383.7640075683594,365.1929931640625,382.43701171875,365.1929931640625,0.0,365.1929931640625
2020-12-05,,,,,,
2020-12-06,,,,,,
2020-12-07,373.9020080566406,373.4209899902344,373.9020080566406,373.6549987792969,0.0,373.6549987792969
2020-12-08,364.2030029296875,363.5010070800781,364.2030029296875,363.739013671875,0.0,363.739013671875
2020-12-09,362.9289855957031,362.2130126953125,362.9289855957031,362.510009765625,0.0,362.510009765625
2020-12-10,357.9580078125,357.1910095214844,357.6709899902344,357.447998046875,0.0,357.447998046875
2020-12-11,358.2090148925781,342.8699951171875,357.6709899902344,352.75,0.0,352.75
2020-12-12,,,,,,
2020-12-13,,,,,,
2020-12-14,374.96600341796875,374.6629943847656,374.6629943847656,374.6730041503906,0.0,374.6730041503906
2020-12-15,378.7139892578125,378.2439880371094,378.39801025390625,378.7139892578125,0.0,378.7139892578125
2020-12-16,412.08599853515625,410.427001953125,411.5119934082031,411.885009765625,0.0,411.885009765625
2020-12-17,437.75201416015625,436.3800048828125,436.989990234375,437.7170104980469,0.0,437.7170104980469
2020-12-18,444.2929992675781,428.5950012207031,436.989990234375,438.7340087890625,0.0,438.7340087890625
2020-12-19,,,,,,
2020-12-20,,,,,,
2020-12-21,438.9519958496094,436.37799072265625,438.4429931640625,436.39300537109375,0.0,436.39300537109375
2020-12-22,447.42498779296875,441.35101318359375,442.197998046875,447.42498779296875,0.0,447.42498779296875
2020-12-23,428.78900146484375,423.7590026855469,423.7590026855469,428.78900146484375,0.0,428.78900146484375
2020-12-24,440.5429992675781,422.82000732421875,423.7590026855469,440.37200927734375,0.0,440.37200927734375
2020-12-25,,,,,,
2020-12-26,,,,,,
2020-12-27,,,,,,
2020-12-28,504.97198486328125,498.2950134277344,504.11700439453125,504.97198486328125,0.0,504.97198486328125
2020-12-29,504.83599853515625,503.7330017089844,504.83599853515625,504.39300537109375,0.0,504.39300537109375
2020-12-30,534.5430297851562,533.6710205078125,533.6829833984375,534.5430297851562,0.0,534.5430297851562
2020-12-31,537.27099609375,536.1920166015625,536.6740112304688,536.8560180664062,0.0,536.8560180664062
2021-01-01,,,,,,
2021-01-02,,,,,,
2021-01-03,,,,,,
2021-01-04,,,,,,
2021-01-05,654.447998046875,652.27197265625,653.1840209960938,654.447998046875,0.0,654.447998046875
2021-01-06,696.7830200195312,696.7830200195312,696.7830200195312,696.7830200195312,0.0,696.7830200195312
2021-01-07,756.0980224609375,749.7949829101562,752.9190063476562,749.7949829101562,0.0,749.7949829101562
2021-01-08,786.4299926757812,689.3590087890625,752.9190063476562,761.2839965820312,0.0,761.2839965820312
2021-01-09,,,,,,
2021-01-10,,,,,,
2021-01-11,660.6519775390625,654.1589965820312,660.6519775390625,654.1589965820312,0.0,654.1589965820312
2021-01-12,658.5570068359375,637.2440185546875,658.4400024414062,637.2440185546875,0.0,637.2440185546875
