Timestamp,transaction-fees
2019-08-10 00:00:00,39.69033865
2019-08-11 00:00:00,30.3457089
2019-08-12 00:00:00,50.54359801
2019-08-13 00:00:00,75.09047834
2019-08-14 00:00:00,58.70170397
2019-08-15 00:00:00,53.84796972
2019-08-16 00:00:00,51.3352604
2019-08-17 00:00:00,35.38250195
2019-08-18 00:00:00,29.17234292
2019-08-19 00:00:00,41.66948045
2019-08-20 00:00:00,46.69008955
2019-08-21 00:00:00,52.22587338
2019-08-22 00:00:00,53.99879943
2019-08-23 00:00:00,41.47394501
2019-08-24 00:00:00,30.09100724
2019-08-25 00:00:00,21.57904241
2019-08-26 00:00:00,33.17030815
2019-08-27 00:00:00,33.98335977
2019-08-28 00:00:00,33.87031855
2019-08-29 00:00:00,33.917443
2019-08-30 00:00:00,34.46053373
2019-08-31 00:00:00,24.03741901
2019-09-01 00:00:00,20.06226895
2019-09-02 00:00:00,28.76124703
2019-09-03 00:00:00,38.97833529
2019-09-04 00:00:00,37.34474772
2019-09-05 00:00:00,36.69293406
2019-09-06 00:00:00,37.39638382
