Timestamp,miners-revenue
2019-07-04 00:00:00,25608368.4262575
2019-07-05 00:00:00,27132379.4818537
2019-07-06 00:00:00,26335706.9788643
2019-07-07 00:00:00,22174981.6766463
2019-07-08 00:00:00,27968213.8393009
2019-07-09 00:00:00,25335914.8683845
2019-07-10 00:00:00,21508972.6758214
2019-07-11 00:00:00,19960968.6079638
2019-07-12 00:00:00,24773188.3315347
2019-07-13 00:00:00,20609810.0301931
2019-07-14 00:00:00,20182908.1297771
2019-07-15 00:00:00,19638311.2811761
2019-07-16 00:00:00,22149573.0409782
2019-07-17 00:00:00,16501101.4444106
2019-07-18 00:00:00,15933222.4948449
2019-07-19 00:00:00,16208139.7509873
2019-07-20 00:00:00,24399901.5665187
2019-07-21 00:00:00,20103997.7422695
2019-07-22 00:00:00,21529384.3624169
2019-07-23 00:00:00,18769327.203324
2019-07-24 00:00:00,17345757.0026475
2019-07-25 00:00:00,19605754.2098214
2019-07-26 00:00:00,20745948.0011575
2019-07-27 00:00:00,18834366.1429315
2019-07-28 00:00:00,20994348.8070565
2019-07-29 00:00:00,20887751.4846716
2019-07-30 00:00:00,17750997.0400789
2019-07-31 00:00:00,21676009.1554116
2019-08-01 00:00:00,18606541.3941747
2019-08-02 00:00:00,22617508.8714294
2019-08-03 00:00:00,23901417.8952569
2019-08-04 00:00:00,23105969.697715
2019-08-05 00:00:00,22256372.3249701
2019-08-06 00:00:00,24239820.6588186
2019-08-07 00:00:00,23489547.2769286
2019-08-08 00:00:00,22052437.2260143
2019-08-09 00:00:00,22823177.0107999
2019-08-10 00:00:00,22285954.3660375
2019-08-11 00:00:00,22402406.2328598
2019-08-12 00:00:00,19835024.1828409
2019-08-13 00:00:00,23339417.3415891
2019-08-14 00:00:00,20751478.0270537
2019-08-15 00:00:00,20403806.3045699
2019-08-16 00:00:00,20175209.2411482
2019-08-17 00:00:00,16818757.380567
2019-08-18 00:00:00,16497323.400871
2019-08-19 00:00:00,22512416.2143436
2019-08-20 00:00:00,21381940.8221323
2019-08-21 00:00:00,18133519.9255694
2019-08-22 00:00:00,18244786.7421254
2019-08-23 00:00:00,20303216.6174991
2019-08-24 00:00:00,20913191.154222
2019-08-25 00:00:00,20023054.2210009
2019-08-26 00:00:00,18051599.1536065
2019-08-27 00:00:00,17790117.8193427
2019-08-28 00:00:00,19285143.4357694
2019-08-29 00:00:00,20199158.8493224
2019-08-30 00:00:00,19625872.0325795
2019-08-31 00:00:00,20380765.5464991
2019-09-01 00:00:00,17386554.1806439
2019-09-02 00:00:00,19567794.8424031
2019-09-03 00:00:00,22232234.965443
2019-09-04 00:00:00,18375693.837806
2019-09-05 00:00:00,22456931.6286019
2019-09-06 00:00:00,21464687.5948385
2019-09-07 00:00:00,20094042.8606613
2019-09-08 00:00:00,23644815.6797411
2019-09-09 00:00:00,19160369.4909431
2019-09-10 00:00:00,23662199.3205437
2019-09-11 00:00:00,23997270.4992307
2019-09-12 00:00:00,20481339.8621805
2019-09-13 00:00:00,19643241.8545153
2019-09-14 00:00:00,20523303.2794348
2019-09-15 00:00:00,19411747.0473599
2019-09-16 00:00:00,21460937.0914746
2019-09-17 00:00:00,19262723.365071
2019-09-18 00:00:00,22533478.5270288
2019-09-19 00:00:00,19373703.7112655
2019-09-20 00:00:00,19539823.5858986
2019-09-21 00:00:00,21079948.1168425
2019-09-22 00:00:00,21169975.568586
2019-09-23 00:00:00,14647183.7982298
2019-09-24 00:00:00,19220354.7854656
2019-09-25 00:00:00,17222704.4025811
2019-09-26 00:00:00,18142040.4350672
2019-09-27 00:00:00,13731933.7325467
2019-09-28 00:00:00,16399123.5708253
2019-09-29 00:00:00,14292283.4733979
2019-09-30 00:00:00,13436667.5184307
2019-10-01 00:00:00,15347785.3282141
2019-10-02 00:00:00,15983802.9460234
2019-10-03 00:00:00,15446657.0071901
2019-10-04 00:00:00,15198779.2000248
2019-10-05 00:00:00,16377861.1718337
2019-10-06 00:00:00,15379216.3300375
2019-10-07 00:00:00,15743886.0120569
2019-10-08 00:00:00,17060959.4496355
2019-10-09 00:00:00,14626389.9733706
2019-10-10 00:00:00,17831123.6787614
2019-10-11 00:00:00,17060812.1042193
2019-10-12 00:00:00,14021139.9221787
2019-10-13 00:00:00,15185999.1606783
2019-10-14 00:00:00,14628224.1898534
2019-10-15 00:00:00,16240085.9584146
2019-10-16 00:00:00,14633533.2162171
2019-10-17 00:00:00,15858419.0770184
2019-10-18 00:00:00,16329289.2152908
2019-10-19 00:00:00,14484979.8988221
2019-10-20 00:00:00,14984777.0324384
2019-10-21 00:00:00,16722180.4358311
2019-10-22 00:00:00,17496598.3543647
2019-10-23 00:00:00,17079475.3941129
2019-10-24 00:00:00,12594197.4342478
2019-10-25 00:00:00,13909079.2686761
2019-10-26 00:00:00,16769057.9170478
2019-10-27 00:00:00,13879519.9511491
2019-10-28 00:00:00,16254462.7222859
2019-10-29 00:00:00,15907595.3936571
2019-10-30 00:00:00,15935289.7344978
2019-10-31 00:00:00,15460313.802921
2019-11-01 00:00:00,15476389.7763189
2019-11-02 00:00:00,16052149.3645515
2019-11-03 00:00:00,16402669.8082591
2019-11-04 00:00:00,15941423.7726535
2019-11-05 00:00:00,17451427.0960617
2019-11-06 00:00:00,15769410.013443
2019-11-07 00:00:00,15970955.4356528
2019-11-08 00:00:00,14762408.0373763
2019-11-09 00:00:00,16111246.6162539
2019-11-10 00:00:00,18896479.028929
2019-11-11 00:00:00,16881322.7128666
2019-11-12 00:00:00,14989182.4021882
2019-11-13 00:00:00,15067619.9304147
2019-11-14 00:00:00,18779474.737608
2019-11-15 00:00:00,17351278.970832
2019-11-16 00:00:00,15864379.2041146
2019-11-17 00:00:00,16582477.2990228
2019-11-18 00:00:00,14963381.5186087
2019-11-19 00:00:00,15599060.2593914
2019-11-20 00:00:00,14807093.0673851
2019-11-21 00:00:00,13715760.945241
2019-11-22 00:00:00,12538677.9776505
2019-11-23 00:00:00,16178363.034655
2019-11-24 00:00:00,11832812.5764915
2019-11-25 00:00:00,11205569.8205629
2019-11-26 00:00:00,11167150.5679495
2019-11-27 00:00:00,12848987.4919461
2019-11-28 00:00:00,15917751.9149121
2019-11-29 00:00:00,14142605.488628
2019-11-30 00:00:00,12281980.5701858
2019-12-01 00:00:00,12925726.3722973
2019-12-02 00:00:00,13446041.6564058
2019-12-03 00:00:00,14637722.1146156
2019-12-04 00:00:00,15591131.4044838
2019-12-05 00:00:00,13451289.4192284
2019-12-06 00:00:00,13603961.7470767
2019-12-07 00:00:00,15286888.4929326
2019-12-08 00:00:00,13969510.4009207
2019-12-09 00:00:00,13970881.9664841
2019-12-10 00:00:00,13646564.1053916
2019-12-11 00:00:00,12062018.8328855
2019-12-12 00:00:00,12076200.2025003
2019-12-13 00:00:00,14060284.4659923
2019-12-14 00:00:00,13824044.9576452
2019-12-15 00:00:00,11126047.8730105
2019-12-16 00:00:00,14132643.7105247
2019-12-17 00:00:00,12121833.9540971
2019-12-18 00:00:00,11695182.7772287
2019-12-19 00:00:00,14591652.0228841
2019-12-20 00:00:00,14124384.4575268
2019-12-21 00:00:00,15844785.3183124
2019-12-22 00:00:00,15337832.9734668
2019-12-23 00:00:00,13758030.7646397
2019-12-24 00:00:00,11525831.9084891
2019-12-25 00:00:00,11634910.2863679
2019-12-26 00:00:00,15752637.611085
2019-12-27 00:00:00,13514433.1871364
2019-12-28 00:00:00,13698700.7384132
2019-12-29 00:00:00,14317659.0176258
2019-12-30 00:00:00,15446347.0361434
2019-12-31 00:00:00,13152944.2201164
2020-01-01 00:00:00,15907075.7858818
2020-01-02 00:00:00,12576131.2232563
2020-01-03 00:00:00,15705586.471209
2020-01-04 00:00:00,15650931.3942571
2020-01-05 00:00:00,15404396.6232259
2020-01-06 00:00:00,13051403.0811154
2020-01-07 00:00:00,17646229.3032322
2020-01-08 00:00:00,14890476.7245234
2020-01-09 00:00:00,15730239.7133437
2020-01-10 00:00:00,15541380.5657432
2020-01-11 00:00:00,16893865.3907386
2020-01-12 00:00:00,15625350.6674988
2020-01-13 00:00:00,14633330.0813923
2020-01-14 00:00:00,15748081.3734265
2020-01-15 00:00:00,16792710.0748656
2020-01-16 00:00:00,17478168.636505
2020-01-17 00:00:00,17783148.0200682
2020-01-18 00:00:00,14834325.0760483
2020-01-19 00:00:00,16961771.1248425
2020-01-20 00:00:00,16034934.2929324
2020-01-21 00:00:00,16708344.241405
2020-01-22 00:00:00,17310387.5912493
2020-01-23 00:00:00,17169132.3178694
2020-01-24 00:00:00,16478219.0489395
2020-01-25 00:00:00,17146239.26569
2020-01-26 00:00:00,15373871.852787
2020-01-27 00:00:00,14226813.8664812
2020-01-28 00:00:00,16242549.0084109
2020-01-29 00:00:00,18887556.2843298
2020-01-30 00:00:00,18922276.3946485
2020-01-31 00:00:00,17040641.8640666
2020-02-01 00:00:00,17858163.3183205
2020-02-02 00:00:00,16944231.593907
2020-02-03 00:00:00,17467129.7546416
2020-02-04 00:00:00,15415016.36326
2020-02-05 00:00:00,19130672.8183499
2020-02-06 00:00:00,17105098.5956135
2020-02-07 00:00:00,17296713.6149433
2020-02-08 00:00:00,17511947.9489374
2020-02-09 00:00:00,19747647.2563808
2020-02-10 00:00:00,15671545.1161284
2020-02-11 00:00:00,19051941.2100874
2020-02-12 00:00:00,18763378.4859796
2020-02-13 00:00:00,18474198.4419548
2020-02-14 00:00:00,17892676.3265022
2020-02-15 00:00:00,18294966.9414571
2020-02-16 00:00:00,17801511.08347
2020-02-17 00:00:00,19823862.1987849
2020-02-18 00:00:00,19007001.5279857
2020-02-19 00:00:00,18406770.3412521
2020-02-20 00:00:00,15368284.8740307
2020-02-21 00:00:00,18886942.6943443
2020-02-22 00:00:00,18051502.9659413
2020-02-23 00:00:00,17684305.8236258
2020-02-24 00:00:00,17377835.2213733
2020-02-25 00:00:00,17822599.4317669
2020-02-26 00:00:00,15629013.6810431
2020-02-27 00:00:00,16401715.3340557
2020-02-28 00:00:00,17412081.0567263
2020-02-29 00:00:00,15277906.3501235
2020-03-01 00:00:00,19058740.702697
2020-03-02 00:00:00,16697791.7547892
2020-03-03 00:00:00,17037037.2303219
2020-03-04 00:00:00,18948989.9695022
2020-03-05 00:00:00,18562608.9764852
2020-03-06 00:00:00,18084440.7557398
2020-03-07 00:00:00,18200369.580492
2020-03-08 00:00:00,17385259.2570763
2020-03-09 00:00:00,15003719.0413104
2020-03-10 00:00:00,13309094.5286119
2020-03-11 00:00:00,11906436.352487
2020-03-12 00:00:00,13544827.8769228
2020-03-13 00:00:00,8634486.98165652
2020-03-14 00:00:00,8986521.2261113
2020-03-15 00:00:00,8103100.66412195
2020-03-16 00:00:00,7889846.94060429
2020-03-17 00:00:00,8477516.57450476
2020-03-18 00:00:00,6941254.71929466
2020-03-19 00:00:00,7981376.24196957
2020-03-20 00:00:00,9446456.6579134
2020-03-21 00:00:00,9873966.12841585
2020-03-22 00:00:00,9996191.20726949
2020-03-23 00:00:00,8912695.38775182
2020-03-24 00:00:00,11290318.1081887
2020-03-25 00:00:00,8111093.56505244
2020-03-26 00:00:00,13691118.2118555
2020-03-27 00:00:00,13411241.2554212
2020-03-28 00:00:00,10989618.9333618
2020-03-29 00:00:00,11822813.2911171
2020-03-30 00:00:00,11637863.3799015
2020-03-31 00:00:00,13165642.8313156
2020-04-01 00:00:00,12386579.1867395
2020-04-02 00:00:00,13018917.4093132
2020-04-03 00:00:00,11436511.5514712
2020-04-04 00:00:00,13560678.0014824
2020-04-05 00:00:00,14957634.8766792
2020-04-06 00:00:00,11485342.6768563
2020-04-07 00:00:00,15735459.9608062
2020-04-08 00:00:00,13302461.4215237
2020-04-09 00:00:00,14241012.6272215
2020-04-10 00:00:00,14368680.593185
2020-04-11 00:00:00,13917060.6896329
2020-04-12 00:00:00,13349664.7131069
2020-04-13 00:00:00,14683700.7327373
2020-04-14 00:00:00,14587959.1353395
2020-04-15 00:00:00,14558871.7374524
2020-04-16 00:00:00,13495677.8347836
2020-04-17 00:00:00,11584618.6908067
2020-04-18 00:00:00,14261973.7785588
2020-04-19 00:00:00,13731416.2140145
2020-04-20 00:00:00,14513595.7291591
2020-04-21 00:00:00,13280755.4956055
2020-04-22 00:00:00,11597010.0622321
2020-04-23 00:00:00,13203833.9171429
2020-04-24 00:00:00,14000287.8021753
2020-04-25 00:00:00,13029925.9247904
2020-04-26 00:00:00,13360910.3301689
2020-04-27 00:00:00,13997087.9010893
2020-04-28 00:00:00,15084394.0350117
2020-04-29 00:00:00,15737371.4387275
2020-04-30 00:00:00,16397343.7651328
2020-05-01 00:00:00,17578400.0138616
2020-05-02 00:00:00,17019209.5407702
2020-05-03 00:00:00,19630255.3423323
2020-05-04 00:00:00,17898623.6303281
2020-05-05 00:00:00,18282730.7640675
2020-05-06 00:00:00,20611754.9554308
2020-05-07 00:00:00,18246780.7005844
2020-05-08 00:00:00,18271845.620501
2020-05-09 00:00:00,17375844.0015605
2020-05-10 00:00:00,19252835.575272
2020-05-11 00:00:00,17168436.3390022
2020-05-12 00:00:00,8950520.33366681
2020-05-13 00:00:00,7822621.0542868
2020-05-14 00:00:00,8245134.85128987
2020-05-15 00:00:00,8969982.47707204
2020-05-16 00:00:00,8429266.32745205
2020-05-17 00:00:00,7112392.24211133
2020-05-18 00:00:00,9800851.10620265
2020-05-19 00:00:00,8879553.7575469
2020-05-20 00:00:00,8810740.96343472
2020-05-21 00:00:00,9450405.20057815
2020-05-22 00:00:00,7770388.92415917
2020-05-23 00:00:00,7843058.63019165
2020-05-24 00:00:00,7286826.33878152
2020-05-25 00:00:00,7689659.79284451
2020-05-26 00:00:00,7687822.76814688
2020-05-27 00:00:00,9241012.00693874
2020-05-28 00:00:00,8457127.38821037
2020-05-29 00:00:00,8526743.18954307
2020-05-30 00:00:00,9913195.96576446
2020-05-31 00:00:00,9542417.4585863
2020-06-01 00:00:00,8910754.39107795
2020-06-02 00:00:00,8941264.80720643
2020-06-03 00:00:00,9081230.36860107
2020-06-04 00:00:00,9764314.20040038
2020-06-05 00:00:00,11573082.6899895
2020-06-06 00:00:00,12477168.3999888
2020-06-07 00:00:00,9821022.7645001
2020-06-08 00:00:00,10379765.6243221
2020-06-09 00:00:00,10182263.0439178
2020-06-10 00:00:00,10401186.386667
2020-06-11 00:00:00,11473619.1499784
2020-06-12 00:00:00,9866334.58133083
2020-06-13 00:00:00,9622452.78417518
2020-06-14 00:00:00,10380781.5378385
2020-06-15 00:00:00,8280410.59960841
2020-06-16 00:00:00,9617963.21008684
2020-06-17 00:00:00,8709273.10823802
2020-06-18 00:00:00,7714420.95468918
2020-06-19 00:00:00,8736099.47769752
2020-06-20 00:00:00,8238014.00234774
2020-06-21 00:00:00,9006615.2058985
2020-06-22 00:00:00,8923565.20117743
2020-06-23 00:00:00,9964641.89522986
2020-06-24 00:00:00,8594577.4593605
2020-06-25 00:00:00,8504016.54820617
2020-06-26 00:00:00,9950436.65769901
2020-06-27 00:00:00,8059992.05896448
2020-06-28 00:00:00,8666896.61256926
2020-06-29 00:00:00,8562734.80271627
2020-06-30 00:00:00,8801310.46204946
2020-07-01 00:00:00,10124055.9362646
2020-07-02 00:00:00,9907317.70423729
2020-07-03 00:00:00,9873738.20676215
2020-07-04 00:00:00,9203934.10591
2020-07-05 00:00:00,9453537.18129459
2020-07-06 00:00:00,9573702.5263014
2020-07-07 00:00:00,9827305.84595956
2020-07-08 00:00:00,9269106.00709557
2020-07-09 00:00:00,10324012.452296
2020-07-10 00:00:00,9821730.66445103
2020-07-11 00:00:00,9308390.99757443
2020-07-12 00:00:00,9012154.57131376
2020-07-13 00:00:00,8910800.3628078
2020-07-14 00:00:00,9003009.80517444
2020-07-15 00:00:00,8552242.70922882
2020-07-16 00:00:00,8476261.34494985
2020-07-17 00:00:00,7439212.40619956
2020-07-18 00:00:00,8257260.54422192
2020-07-19 00:00:00,8030628.81677879
2020-07-20 00:00:00,8809861.14917053
2020-07-21 00:00:00,8215338.73446885
2020-07-22 00:00:00,9764974.36846801
2020-07-23 00:00:00,9402091.57921377
2020-07-24 00:00:00,10810915.0426475
2020-07-25 00:00:00,9515131.31193061
2020-07-26 00:00:00,10587041.6037513
2020-07-27 00:00:00,11099308.3016979
2020-07-28 00:00:00,12037341.111269
2020-07-29 00:00:00,12189404.7472878
2020-07-30 00:00:00,11301864.6984554
2020-07-31 00:00:00,12639960.4220093
2020-08-01 00:00:00,11439834.2341845
2020-08-02 00:00:00,11205874.8463142
2020-08-03 00:00:00,12873862.5784736
2020-08-04 00:00:00,11438679.0832375
2020-08-05 00:00:00,10806917.3916886
2020-08-06 00:00:00,13771270.4382111
2020-08-07 00:00:00,12898632.9438048
2020-08-08 00:00:00,11292366.647165
2020-08-09 00:00:00,12105371.3641104
2020-08-10 00:00:00,11774383.1865932
2020-08-11 00:00:00,12966824.4492047
2020-08-12 00:00:00,12684820.6087768
2020-08-13 00:00:00,11879252.2971003
2020-08-14 00:00:00,13709961.9922364
2020-08-15 00:00:00,12537672.5372401
2020-08-16 00:00:00,12130221.317492
2020-08-17 00:00:00,10390360.2175087
2020-08-18 00:00:00,12747409.9454137
2020-08-19 00:00:00,11920459.626279147
2020-08-20 00:00:00,12309250.391919043
2020-08-21 00:00:00,12988330.809193192
2020-08-22 00:00:00,11060458.286919411
2020-08-23 00:00:00,12250514.724347962
2020-08-24 00:00:00,11845489.149642441
2020-08-25 00:00:00,10414543.565818902
2020-08-26 00:00:00,11345447.778234858
2020-08-27 00:00:00,10690122.01226198
2020-08-28 00:00:00,13003916.081702596
2020-08-29 00:00:00,11257775.012961268
2020-08-30 00:00:00,9959939.36462156
2020-08-31 00:00:00,12191565.474340877
2020-09-01 00:00:00,12943722.052071035
2020-09-02 00:00:00,12071209.204979686
2020-09-03 00:00:00,10387319.325323954
