Timestamp,n-transactions-per-block
2019-04-20 00:00:00,2441.52671755725
2019-04-21 00:00:00,2411.94444444444
2019-04-22 00:00:00,2552.34328358209
2019-04-23 00:00:00,2687.52586206897
2019-04-24 00:00:00,2480.23926380368
2019-04-25 00:00:00,2685.93706293706
2019-04-26 00:00:00,2524.56291390728
2019-04-27 00:00:00,2620.49635036496
2019-04-28 00:00:00,2351.47852760736
2019-04-29 00:00:00,2228.26380368098
2019-04-30 00:00:00,2474.9
2019-05-01 00:00:00,2570.46198830409
2019-05-02 00:00:00,2460.03260869565
2019-05-03 00:00:00,2519.94736842105
2019-05-04 00:00:00,2696.28787878788
2019-05-05 00:00:00,2563.81395348837
2019-05-06 00:00:00,2506.46357615894
2019-05-07 00:00:00,2597.97637795276
2019-05-08 00:00:00,2586.05921052632
2019-05-09 00:00:00,2410.46
2019-05-10 00:00:00,2583.704
2019-05-11 00:00:00,2653.51538461538
2019-05-12 00:00:00,2142.85443037975
2019-05-13 00:00:00,2337.89221556886
2019-05-14 00:00:00,2416.90789473684
2019-05-15 00:00:00,2475.84563758389
2019-05-16 00:00:00,2568.91780821918
2019-05-17 00:00:00,2395.05960264901
2019-05-18 00:00:00,2351.00653594771
2019-05-19 00:00:00,2127.96932515337
2019-05-20 00:00:00,2370.07453416149
2019-05-21 00:00:00,2489.47058823529
2019-05-22 00:00:00,2364.59281437126
2019-05-23 00:00:00,2464.19620253165
2019-05-24 00:00:00,2443.67320261438
2019-05-25 00:00:00,2417.12857142857
2019-05-26 00:00:00,2267.10303030303
2019-05-27 00:00:00,2392.71856287425
2019-05-28 00:00:00,2380.65243902439
2019-05-29 00:00:00,2328.47701149425
2019-05-30 00:00:00,2355.4625
2019-05-31 00:00:00,2555.52991452991
2019-06-01 00:00:00,2199.28476821192
2019-06-02 00:00:00,2297.73282442748
2019-06-03 00:00:00,2470.66386554622
2019-06-04 00:00:00,2433.52597402597
2019-06-05 00:00:00,2330.925
2019-06-06 00:00:00,2321.82165605096
2019-06-07 00:00:00,2215.25949367089
2019-06-08 00:00:00,2373.9435483871
2019-06-09 00:00:00,2047.05442176871
2019-06-10 00:00:00,2252.41401273885
2019-06-11 00:00:00,2380.76223776224
2019-06-12 00:00:00,2507.35877862595
2019-06-13 00:00:00,2413.06622516556
2019-06-14 00:00:00,2156.1124260355
2019-06-15 00:00:00,2266.80821917808
2019-06-16 00:00:00,2271.18461538462
2019-06-17 00:00:00,2414.07518796992
2019-06-18 00:00:00,2422.34969325153
2019-06-19 00:00:00,2265.71751412429
2019-06-20 00:00:00,2292.38194444444
2019-06-21 00:00:00,2539.40601503759
2019-06-22 00:00:00,2511.17021276596
2019-06-23 00:00:00,2099.93370165746
2019-06-24 00:00:00,2194.02259887006
2019-06-25 00:00:00,2475.2397260274
2019-06-26 00:00:00,2421.96363636364
2019-06-27 00:00:00,2542.60563380282
2019-06-28 00:00:00,2497.50920245399
2019-06-29 00:00:00,2049.89655172414
2019-06-30 00:00:00,2175.86184210526
