Timestamp,output-volume
2019-03-19 00:00:00,1466091.31300298
2019-03-20 00:00:00,1315366.01320607
2019-03-21 00:00:00,1470280.03096176
2019-03-22 00:00:00,1753468.72734857
2019-03-23 00:00:00,762331.228885347
2019-03-24 00:00:00,635868.661184324
2019-03-25 00:00:00,1432876.79816854
2019-03-26 00:00:00,1235355.68325044
2019-03-27 00:00:00,1298958.05960887
2019-03-28 00:00:00,1448113.61837898
2019-03-29 00:00:00,1322042.12186854
2019-03-30 00:00:00,922855.656391279
2019-03-31 00:00:00,916838.890315333
2019-04-01 00:00:00,1744092.61087551
2019-04-02 00:00:00,3429198.98234587
2019-04-03 00:00:00,1306792.37531213
2019-04-04 00:00:00,1279471.74296539
2019-04-05 00:00:00,1082539.14209132
2019-04-06 00:00:00,776356.000201386
2019-04-07 00:00:00,832972.633726149
2019-04-08 00:00:00,1489013.44015008
2019-04-09 00:00:00,1976197.13876564
2019-04-10 00:00:00,1576934.00678522
2019-04-11 00:00:00,1887212.51414962
2019-04-12 00:00:00,1503470.02531551
2019-04-13 00:00:00,1085337.94973487
2019-04-14 00:00:00,1007059.31402494
2019-04-15 00:00:00,1553689.44193535
2019-04-16 00:00:00,1792237.98232304
2019-04-17 00:00:00,1590656.71804428
2019-04-18 00:00:00,1802993.5943033
2019-04-19 00:00:00,2045766.66861287
2019-04-20 00:00:00,1080058.02858003
2019-04-21 00:00:00,799768.980561722
2019-04-22 00:00:00,1690790.67496299
2019-04-23 00:00:00,2263367.8924946
2019-04-24 00:00:00,2030945.61067129
2019-04-25 00:00:00,1693363.76856175
2019-04-26 00:00:00,1494955.22722298
2019-04-27 00:00:00,709155.438463128
2019-04-28 00:00:00,862617.77549507
2019-04-29 00:00:00,1145104.01803515
2019-04-30 00:00:00,1871979.86684042
2019-05-01 00:00:00,1162547.70704421
2019-05-02 00:00:00,986563.569209106
2019-05-03 00:00:00,1268003.89154857
2019-05-04 00:00:00,886545.170964857
2019-05-05 00:00:00,762735.020365181
2019-05-06 00:00:00,1160172.84233279
2019-05-07 00:00:00,1546326.3574282
2019-05-08 00:00:00,1282820.63528939
2019-05-09 00:00:00,1257978.33952754
2019-05-10 00:00:00,1361392.47914309
2019-05-11 00:00:00,1259759.12746392
2019-05-12 00:00:00,952163.396669585
2019-05-13 00:00:00,1678344.65777558
2019-05-14 00:00:00,1652403.40849971
2019-05-15 00:00:00,2168606.2635591
2019-05-16 00:00:00,1438473.30300626
2019-05-17 00:00:00,1366575.82679672
2019-05-18 00:00:00,832814.319265813
2019-05-19 00:00:00,892847.57289151
2019-05-20 00:00:00,1221183.04796327
2019-05-21 00:00:00,1069771.09769478
2019-05-22 00:00:00,1172959.32912099
2019-05-23 00:00:00,1221496.19922306
2019-05-24 00:00:00,1371740.90384144
2019-05-25 00:00:00,793250.920644138
2019-05-26 00:00:00,850401.163688008
2019-05-27 00:00:00,1212933.65383591
2019-05-28 00:00:00,1324503.91397785
2019-05-29 00:00:00,1426452.61513325
2019-05-30 00:00:00,1224910.87307838
2019-05-31 00:00:00,2049565.24236865
2019-06-01 00:00:00,1199897.73547899
2019-06-02 00:00:00,1214859.86382018
2019-06-03 00:00:00,1694243.15720222
2019-06-04 00:00:00,1741205.06778663
2019-06-05 00:00:00,2003151.56993164
2019-06-06 00:00:00,2001279.34230516
2019-06-07 00:00:00,1454553.10102943
2019-06-08 00:00:00,930930.686008706
2019-06-09 00:00:00,908019.924559899
2019-06-10 00:00:00,1458520.17483975
2019-06-11 00:00:00,2170474.24094804
2019-06-12 00:00:00,1311285.46207585
2019-06-13 00:00:00,1228137.02502481
2019-06-14 00:00:00,1267506.90252897
2019-06-15 00:00:00,1021072.38987488
2019-06-16 00:00:00,1355369.53957
2019-06-17 00:00:00,2711334.49636944
2019-06-18 00:00:00,2869899.1944481
2019-06-19 00:00:00,1673182.62682249
2019-06-20 00:00:00,3394897.6964203
