Timestamp,mempool-count
2019-08-27 06:30:00,4793
2019-08-28 00:00:00,2586
2019-08-28 17:30:00,17124
2019-08-29 11:00:00,5451
2019-08-30 04:30:00,3374.5
2019-08-30 22:00:00,1328.5
2019-08-31 15:30:00,944
2019-09-01 09:00:00,1093.5
2019-09-02 02:30:00,2650
2019-09-02 20:00:00,10459
2019-09-03 13:30:00,8935
2019-09-04 07:00:00,5423.5
2019-09-05 00:30:00,2455.5
2019-09-05 18:00:00,15751.5
2019-09-06 11:30:00,3656.5
2019-09-07 05:00:00,2579
2019-09-07 22:30:00,1204.5
2019-09-08 16:00:00,5230.5
2019-09-09 09:30:00,7208
2019-09-10 03:00:00,5839
2019-09-10 20:30:00,1343.5
2019-09-11 14:00:00,17336.5
2019-09-12 07:30:00,3304.5
2019-09-13 01:00:00,2003
2019-09-13 18:30:00,3698.5
2019-09-14 12:00:00,1806.5
2019-09-15 05:30:00,5174.5
2019-09-15 23:00:00,1760.5
2019-09-16 16:30:00,5862
2019-09-17 10:00:00,2500.5
2019-09-18 03:30:00,5546.5
2019-09-18 21:00:00,4804
2019-09-19 14:30:00,12641
2019-09-20 08:00:00,1062
2019-09-21 01:30:00,3830.5
2019-09-21 19:00:00,4429.5
2019-09-22 12:30:00,3161
2019-09-23 06:00:00,6436.5
2019-09-23 23:30:00,21906
2019-09-24 17:00:00,4364
2019-09-25 10:30:00,7299
2019-09-26 04:00:00,1935.5
2019-09-26 21:30:00,2146
2019-09-27 15:00:00,20488
2019-09-28 08:30:00,1888.5
2019-09-29 02:00:00,756.5
2019-09-29 19:30:00,1159.5
2019-09-30 13:00:00,9310
2019-10-01 06:30:00,3227
2019-10-02 00:00:00,1070
2019-10-02 17:30:00,10105.5
2019-10-03 11:00:00,11665
2019-10-04 04:30:00,4404
2019-10-04 22:00:00,917.5
2019-10-05 15:30:00,4433
2019-10-06 09:00:00,4841
2019-10-07 02:30:00,1654.5
