Timestamp,fees-usd-per-transaction
2018-05-27 00:00:00,0.985840394853841
2018-05-28 00:00:00,1.11330156082278
2018-05-29 00:00:00,1.01822360550941
2018-05-30 00:00:00,0.824726548507777
2018-05-31 00:00:00,0.775699542692276
2018-06-01 00:00:00,0.740663199918063
2018-06-02 00:00:00,0.70905824159402
2018-06-03 00:00:00,0.717734368571062
2018-06-04 00:00:00,0.747027165554368
2018-06-05 00:00:00,0.651444017190384
2018-06-06 00:00:00,0.717630327725125
2018-06-07 00:00:00,0.766521945894127
2018-06-08 00:00:00,0.680554284617464
2018-06-09 00:00:00,0.83189841400014
2018-06-10 00:00:00,0.659186351114966
2018-06-11 00:00:00,0.781414237170705
2018-06-12 00:00:00,0.680740754674333
2018-06-13 00:00:00,1.1146111801489
2018-06-14 00:00:00,0.863469271957463
2018-06-15 00:00:00,0.737116785549491
2018-06-16 00:00:00,0.667144293229933
2018-06-17 00:00:00,1.05270473967714
2018-06-18 00:00:00,0.581218757692378
2018-06-19 00:00:00,2.93612843297315
2018-06-20 00:00:00,6.74113045478687
2018-06-21 00:00:00,2.49932853449451
2018-06-22 00:00:00,2.14398317797141
2018-06-23 00:00:00,1.19089219316408
2018-06-24 00:00:00,1.05647696792596
2018-06-25 00:00:00,1.07540974791921
2018-06-26 00:00:00,1.02682724434193
2018-06-27 00:00:00,1.03925388121249
2018-06-28 00:00:00,0.877904827105223
2018-06-29 00:00:00,0.815157729003666
2018-06-30 00:00:00,0.830222490307716
2018-07-01 00:00:00,0.684603970324376
2018-07-02 00:00:00,0.759907337120997
2018-07-03 00:00:00,0.838703167931091
2018-07-04 00:00:00,0.682994004788795
2018-07-05 00:00:00,0.652793160052876
2018-07-06 00:00:00,0.702636296368685
2018-07-07 00:00:00,0.631475834031464
2018-07-08 00:00:00,0.680205062980706
2018-07-09 00:00:00,0.647246208882597
2018-07-10 00:00:00,0.681782960224486
2018-07-11 00:00:00,0.639361327065202
2018-07-12 00:00:00,0.56715560088046
2018-07-13 00:00:00,0.587412092972705
2018-07-14 00:00:00,0.530061364452472
2018-07-15 00:00:00,0.597357847930221
2018-07-16 00:00:00,0.743651338106997
2018-07-17 00:00:00,0.731273674820069
2018-07-18 00:00:00,0.986078165057441
2018-07-19 00:00:00,0.946671933922253
2018-07-20 00:00:00,0.760053690196361
