Timestamp,hash-rate
2019-03-29 00:00:00,46615905.8274074
2019-03-30 00:00:00,44078985.7823784
2019-03-31 00:00:00,44078985.7823784
2019-04-01 00:00:00,43127640.7654926
2019-04-02 00:00:00,49787055.8836936
2019-04-03 00:00:00,45030330.7992643
2019-04-04 00:00:00,44396100.788007
2019-04-05 00:00:00,50104170.8893222
2019-04-06 00:00:00,44081037.5636847
2019-04-07 00:00:00,44809649.5150327
2019-04-08 00:00:00,47034242.0441478
2019-04-09 00:00:00,41949459.1204562
2019-04-10 00:00:00,47034242.0441478
2019-04-11 00:00:00,49894432.4387244
2019-04-12 00:00:00,47987638.84234
2019-04-13 00:00:00,42902855.9186484
2019-04-14 00:00:00,38771469.7931489
2019-04-15 00:00:00,46080845.2459556
2019-04-16 00:00:00,46080845.2459556
2019-04-17 00:00:00,43856252.7168405
2019-04-18 00:00:00,47352040.9768785
2019-04-19 00:00:00,48305437.7750707
2019-04-20 00:00:00,41631660.1877254
2019-04-21 00:00:00,51199133.0238072
2019-04-22 00:00:00,42318655.5416624
2019-04-23 00:00:00,36634060.0211406
2019-04-24 00:00:00,51477170.5469476
2019-04-25 00:00:00,45160953.3019234
2019-04-26 00:00:00,47687440.1999331
2019-04-27 00:00:00,43266088.1284161
2019-04-28 00:00:00,51477170.5469476
2019-04-29 00:00:00,51477170.5469476
2019-04-30 00:00:00,44213520.7151697
2019-05-01 00:00:00,54003657.4449573
2019-05-02 00:00:00,58109198.6542231
2019-05-03 00:00:00,48003251.0621843
2019-05-04 00:00:00,43006075.3622154
2019-05-05 00:00:00,42978500.6950398
2019-05-06 00:00:00,50308167.4802404
2019-05-07 00:00:00,42312167.3509307
2019-05-08 00:00:00,50641334.152295
2019-05-09 00:00:00,49975000.8081859
2019-05-10 00:00:00,41645834.0068216
2019-05-11 00:00:00,43311667.3670944
2019-05-12 00:00:00,52640334.1846224
2019-05-13 00:00:00,55638834.2331136
2019-05-14 00:00:00,50641334.152295
2019-05-15 00:00:00,49641834.1361313
2019-05-16 00:00:00,48642334.1199676
2019-05-17 00:00:00,50308167.4802404
2019-05-18 00:00:00,50986743.450853
2019-05-19 00:00:00,54326123.0260958
2019-05-20 00:00:00,53659544.8294566
2019-05-21 00:00:00,50993232.0428998
2019-05-22 00:00:00,55659279.4193742
2019-05-23 00:00:00,52659677.5344978
2019-05-24 00:00:00,50993232.0428998
